,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1
69,1
70,1
71,2
72,4
73,7
74,10
75,13
76,16
77,17
78,19
79,24
80,29
81,36
82,39
83,40
84,44
85,45
86,47
87,50
88,53
89,57
90,62
91,63
92,65
93,74
94,77
95,78
96,80
97,83
98,88
99,93
100,93
101,97
102,102
103,103
104,105
105,107
106,109
107,118
108,119
109,123
110,126
111,127
112,128
113,128
114,129
115,130
116,131
117,132
118,132
119,133
120,133
121,133
122,134
123,134
124,135
125,138
126,138
127,141
128,142
129,143
130,144
131,147
132,147
133,148
134,148
135,148
136,148
137,149
138,149
139,149
140,149
141,149
142,151
143,151
144,151
145,152
146,152
147,152
148,153
149,154
150,155
151,155
152,156
153,157
154,159
155,159
156,159
157,159
158,159
159,159
160,159
161,159
162,159
163,159
164,159
165,159
166,159
167,159
168,159
169,159
170,159
171,159
172,159
173,159
174,159
175,159
176,159
177,159
178,159
179,159
180,159
181,159
182,159
183,159
184,159
185,159
186,159
187,159
188,159
189,159
190,159
191,159
192,159
193,159
194,159
195,159
196,159
197,159
198,159
199,159
200,159
201,159
202,159
203,159
204,159
205,159
206,159
207,159
208,159
209,159
210,159
211,159
212,159
213,159
214,159
215,159
216,159
217,159
218,159
219,159
220,159
221,159
222,159
223,159
224,159
225,159
226,159
227,159
228,159
229,159
230,159
231,159
232,159
233,159
234,159
235,159
236,159
237,159
238,159
