,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,2.0
74,2.0
75,2.0
76,3.0
77,8.0
78,10.0
79,13.0
80,15.0
81,18.0
82,19.0
83,27.0
84,32.0
85,37.0
86,42.0
87,51.0
88,58.0
89,68.0
90,71.0
91,78.0
92,86.0
93,91.0
94,99.0
95,96.0
96,93.0
97,89.0
98,86.0
99,82.0
100,86.0
101,87.0
102,83.0
103,76.0
104,81.0
105,81.0
106,79.0
107,81.0
108,78.0
109,76.0
110,75.0
111,73.0
112,73.0
113,66.0
114,60.0
115,56.0
116,60.0
117,55.0
118,54.0
119,52.0
120,51.0
121,49.0
122,46.0
123,42.0
124,41.0
125,39.0
126,39.0
127,36.0
128,32.0
129,30.0
130,29.0
131,26.0
132,26.0
133,27.0
134,25.0
135,26.0
136,25.0
137,25.0
138,25.0
139,24.0
140,24.0
141,24.0
142,22.0
143,22.0
144,22.0
145,21.0
146,21.0
147,20.0
148,21.0
149,22.0
150,20.0
151,19.0
152,19.0
153,19.0
154,20.0
155,18.0
156,18.0
157,17.0
158,17.0
159,15.0
160,13.0
161,13.0
162,13.0
163,12.0
164,12.0
165,11.0
166,11.0
167,10.0
168,9.0
169,8.0
170,8.0
171,8.0
172,8.0
173,8.0
174,8.0
175,8.0
176,8.0
177,7.0
178,7.0
179,7.0
180,7.0
181,7.0
182,7.0
183,7.0
184,7.0
185,7.0
186,7.0
187,7.0
188,6.0
189,6.0
190,6.0
191,6.0
192,6.0
193,6.0
194,6.0
195,6.0
196,6.0
197,6.0
198,6.0
199,7.0
200,7.0
201,7.0
202,7.0
203,6.0
204,8.0
205,9.0
206,10.0
207,10.0
208,10.0
209,11.0
210,12.0
211,10.0
212,10.0
213,8.0
214,7.0
215,7.0
216,8.0
217,8.0
218,8.0
219,7.0
220,6.0
221,6.0
222,6.0
223,6.0
224,6.0
225,6.0
226,6.0
227,4.0
228,4.0
229,4.0
230,4.0
231,4.0
232,3.0
233,3.0
234,3.0
235,3.0
236,3.0
237,3.0
238,3.0
