,transmission_time,incubation_time,infection_time,disease_state
0,9400,381,9216,State.EXPOSED
1,10272,866,10080,State.EXPOSED
2,10274,499,9936,State.EXPOSED
3,10322,80,10080,State.EXPOSED
4,10481,425,10322,State.EXPOSED
5,10593,873,10512,State.EXPOSED
6,10633,,10368,State.ASYMPTOMATIC
7,10648,,10368,State.ASYMPTOMATIC
8,10722,744,10512,State.EXPOSED
9,10740,726,10512,State.EXPOSED
10,10754,152,10322,State.EXPOSED
11,10778,433,10274,State.EXPOSED
12,10781,430,10274,State.EXPOSED
13,10827,79,10322,State.EXPOSED
14,10842,337,10593,State.EXPOSED
15,10873,,10633,State.ASYMPTOMATIC
16,10889,17,10322,State.EXPOSED
17,10897,9,10322,State.EXPOSED
18,10900,,10633,State.ASYMPTOMATIC
19,10929,,10633,State.ASYMPTOMATIC
20,10938,556,10722,State.EXPOSED
21,10944,312,10842,State.EXPOSED
22,11009,170,10593,State.EXPOSED
23,11026,,10633,State.ASYMPTOMATIC
24,11064,701,10897,State.EXPOSED
25,11065,46,10648,State.EXPOSED
26,11065,700,10897,State.EXPOSED
27,11092,,10827,State.ASYMPTOMATIC
28,11136,705,10873,State.EXPOSED
29,11148,,10944,State.ASYMPTOMATIC
30,11161,,11026,State.ASYMPTOMATIC
31,11225,1193,10944,State.EXPOSED
32,11305,543,11065,State.EXPOSED
33,11378,470,11065,State.EXPOSED
34,11427,96,11092,State.EXPOSED
35,11432,,11136,State.ASYMPTOMATIC
36,11473,50,11092,State.EXPOSED
37,11480,,11136,State.ASYMPTOMATIC
38,11497,,11225,State.ASYMPTOMATIC
39,11513,10,11092,State.EXPOSED
40,11553,295,11065,State.EXPOSED
41,11561,,11225,State.ASYMPTOMATIC
42,11572,785,11161,State.EXPOSED
43,11600,,11305,State.ASYMPTOMATIC
44,11616,,11092,State.MILD
45,11616,427,11473,State.EXPOSED
46,11632,,11136,State.ASYMPTOMATIC
47,11633,724,11161,State.EXPOSED
48,11648,,11520,State.ASYMPTOMATIC
49,11665,,11225,State.ASYMPTOMATIC
50,11704,0,11403,State.MILD
51,11704,,11136,State.ASYMPTOMATIC
52,11744,1095,11664,State.EXPOSED
53,11784,426,11616,State.EXPOSED
54,11808,402,11616,State.EXPOSED
55,11888,951,11664,State.EXPOSED
56,11896,943,11664,State.EXPOSED
57,11912,1022,11744,State.EXPOSED
58,11944,266,11616,State.EXPOSED
59,12009,830,11664,State.EXPOSED
60,12018,821,11664,State.EXPOSED
61,12048,298,11648,State.EXPOSED
62,12072,274,11648,State.EXPOSED
63,12081,,11912,State.ASYMPTOMATIC
64,12088,122,11616,State.EXPOSED
65,12162,341,12018,State.EXPOSED
66,12172,332,12009,State.EXPOSED
67,12232,,11896,State.ASYMPTOMATIC
68,12297,206,12018,State.EXPOSED
69,12385,119,12009,State.EXPOSED
70,12400,,12096,State.ASYMPTOMATIC
71,12408,,12096,State.ASYMPTOMATIC
72,12425,,12240,State.ASYMPTOMATIC
73,12435,68,12018,State.EXPOSED
74,12481,421,12232,State.EXPOSED
75,12520,382,12232,State.EXPOSED
76,12560,444,12400,State.EXPOSED
77,12579,683,12425,State.EXPOSED
78,12682,269,12481,State.EXPOSED
79,12720,,12579,State.ASYMPTOMATIC
80,12721,,12579,State.ASYMPTOMATIC
81,12810,141,12481,State.EXPOSED
82,12818,,12560,State.ASYMPTOMATIC
83,12825,,12560,State.ASYMPTOMATIC
84,12841,182,12528,State.EXPOSED
85,12848,156,12400,State.EXPOSED
86,12856,1106,12720,State.EXPOSED
87,12936,635,12810,State.EXPOSED
88,12937,634,12810,State.EXPOSED
89,12938,724,12528,State.EXPOSED
90,12960,44,12400,State.EXPOSED
91,13002,0,12510,State.SEVERE
92,13010,226,12818,State.EXPOSED
93,13033,229,12425,State.EXPOSED
94,13088,368,12936,State.EXPOSED
95,13113,,12960,State.ASYMPTOMATIC
96,13121,,12960,State.ASYMPTOMATIC
97,13178,979,13113,State.EXPOSED
98,13240,687,12960,State.EXPOSED
99,13248,16,12721,State.EXPOSED
100,13322,755,12938,State.EXPOSED
101,13369,708,12938,State.EXPOSED
