,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,2.0
63,2.0
64,2.0
65,5.0
66,5.0
67,5.0
68,9.0
69,7.0
70,7.0
71,8.0
72,5.0
73,5.0
74,10.0
75,6.0
76,6.0
77,11.0
78,10.0
79,10.0
80,27.0
81,22.0
82,23.0
83,49.0
84,44.0
85,44.0
86,64.0
87,47.0
88,47.0
89,59.0
90,33.0
91,33.0
92,49.0
93,29.0
94,29.0
95,43.0
96,30.0
97,30.0
98,48.0
99,32.0
100,32.0
101,40.0
102,26.0
103,27.0
104,31.0
105,13.0
106,13.0
107,18.0
108,10.0
109,11.0
110,17.0
111,13.0
112,14.0
113,20.0
114,15.0
115,15.0
116,17.0
117,10.0
118,10.0
119,16.0
120,10.0
121,10.0
122,12.0
123,9.0
124,9.0
125,10.0
126,3.0
127,3.0
128,4.0
129,2.0
130,2.0
131,4.0
132,3.0
133,3.0
134,3.0
135,2.0
136,2.0
137,3.0
138,1.0
139,1.0
140,4.0
141,4.0
142,4.0
143,5.0
144,4.0
145,4.0
146,4.0
147,1.0
148,1.0
149,2.0
150,1.0
151,1.0
152,1.0
153,1.0
154,1.0
155,1.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,1.0
174,1.0
175,1.0
176,3.0
177,3.0
178,3.0
179,5.0
180,4.0
181,4.0
182,4.0
183,2.0
184,2.0
185,2.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,2.0
192,2.0
193,2.0
194,6.0
195,6.0
196,6.0
197,6.0
198,4.0
199,4.0
200,4.0
201,0.0
202,0.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,0.0
211,0.0
212,5.0
213,5.0
214,5.0
215,5.0
216,5.0
217,5.0
218,6.0
219,1.0
220,1.0
221,2.0
222,2.0
223,2.0
224,2.0
225,1.0
226,1.0
227,2.0
228,1.0
229,1.0
230,3.0
231,3.0
232,3.0
233,3.0
234,2.0
235,2.0
236,2.0
237,0.0
238,0.0
