,total_prev,nosocomial_prev
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0043859649122807015,0.0
60,0.004366812227074236,0.0
61,0.004291845493562232,0.0
62,0.004405286343612335,0.0
63,0.004149377593360996,0.0
64,0.003952569169960474,0.0
65,0.003875968992248062,0.0
66,0.0078125,0.00390625
67,0.008264462809917356,0.004132231404958678
68,0.008130081300813009,0.0040650406504065045
69,0.003968253968253968,0.0
70,0.003952569169960474,0.0
71,0.01195219123505976,0.00796812749003984
72,0.01646090534979424,0.00823045267489712
73,0.0163265306122449,0.00816326530612245
74,0.015625,0.0078125
75,0.01652892561983471,0.008264462809917356
76,0.02459016393442623,0.01639344262295082
77,0.0375,0.0125
78,0.0547945205479452,0.0228310502283105
79,0.07111111111111111,0.022222222222222223
80,0.0782608695652174,0.017391304347826087
81,0.07627118644067797,0.01694915254237288
82,0.09836065573770492,0.02459016393442623
83,0.13360323886639677,0.03643724696356275
84,0.14644351464435146,0.03347280334728033
85,0.14682539682539683,0.027777777777777776
86,0.16153846153846155,0.023076923076923078
87,0.17472118959107807,0.01486988847583643
88,0.17692307692307693,0.007692307692307693
89,0.22053231939163498,0.011406844106463879
90,0.22568093385214008,0.011673151750972763
91,0.2222222222222222,0.011111111111111112
92,0.2182410423452769,0.006514657980456026
93,0.2229299363057325,0.012738853503184714
94,0.23853211009174313,0.01529051987767584
95,0.2267080745341615,0.009316770186335404
96,0.21926910299003322,0.0
97,0.21993127147766323,0.003436426116838488
98,0.2033898305084746,0.003389830508474576
99,0.20875420875420875,0.003367003367003367
100,0.22419928825622776,0.0
101,0.21863799283154123,0.0035842293906810036
102,0.21509433962264152,0.007547169811320755
103,0.2153846153846154,0.011538461538461539
104,0.22382671480144403,0.018050541516245487
105,0.20863309352517986,0.014388489208633094
106,0.20212765957446807,0.0070921985815602835
107,0.18900343642611683,0.006872852233676976
108,0.18556701030927836,0.013745704467353952
109,0.1781818181818182,0.014545454545454545
110,0.16666666666666666,0.014814814814814815
111,0.18181818181818182,0.01893939393939394
112,0.1647940074906367,0.018726591760299626
113,0.14869888475836432,0.022304832713754646
114,0.1484375,0.0234375
115,0.13983050847457626,0.01694915254237288
116,0.12396694214876033,0.01652892561983471
117,0.11382113821138211,0.016260162601626018
118,0.11382113821138211,0.016260162601626018
119,0.11290322580645161,0.012096774193548387
120,0.0873015873015873,0.007936507936507936
121,0.08764940239043825,0.00796812749003984
122,0.07936507936507936,0.007936507936507936
123,0.06415094339622641,0.007547169811320755
124,0.05747126436781609,0.007662835249042145
125,0.05185185185185185,0.007407407407407408
126,0.057692307692307696,0.011538461538461539
127,0.054901960784313725,0.011764705882352941
128,0.058333333333333334,0.0125
129,0.053497942386831275,0.012345679012345678
130,0.0546218487394958,0.01680672268907563
131,0.05394190871369295,0.016597510373443983
132,0.05172413793103448,0.017241379310344827
133,0.05217391304347826,0.017391304347826087
134,0.04219409282700422,0.012658227848101266
135,0.03375527426160337,0.008438818565400843
136,0.040983606557377046,0.01639344262295082
137,0.036885245901639344,0.00819672131147541
138,0.0375,0.008333333333333333
139,0.03879310344827586,0.008620689655172414
140,0.034782608695652174,0.004347826086956522
141,0.02880658436213992,0.00411522633744856
142,0.02553191489361702,0.00425531914893617
143,0.02092050209205021,0.0041841004184100415
144,0.02564102564102564,0.004273504273504274
145,0.02553191489361702,0.00851063829787234
146,0.030303030303030304,0.012987012987012988
147,0.026200873362445413,0.008733624454148471
148,0.027149321266968326,0.00904977375565611
149,0.02252252252252252,0.0045045045045045045
150,0.02666666666666667,0.008888888888888889
151,0.025423728813559324,0.00847457627118644
152,0.0211864406779661,0.00847457627118644
153,0.02100840336134454,0.008403361344537815
154,0.016129032258064516,0.008064516129032258
155,0.02100840336134454,0.008403361344537815
156,0.020833333333333332,0.008333333333333333
157,0.021929824561403508,0.008771929824561403
158,0.02109704641350211,0.008438818565400843
159,0.0136986301369863,0.0045662100456621
160,0.008888888888888889,0.0044444444444444444
161,0.009009009009009009,0.0045045045045045045
162,0.00819672131147541,0.004098360655737705
163,0.00823045267489712,0.00411522633744856
164,0.00823045267489712,0.00411522633744856
165,0.008097165991902834,0.004048582995951417
166,0.007874015748031496,0.003937007874015748
167,0.004166666666666667,0.004166666666666667
168,0.00423728813559322,0.00423728813559322
169,0.004310344827586207,0.004310344827586207
170,0.004329004329004329,0.004329004329004329
171,0.0044444444444444444,0.0044444444444444444
172,0.0040650406504065045,0.0040650406504065045
173,0.0040650406504065045,0.0040650406504065045
174,0.004081632653061225,0.004081632653061225
175,0.004032258064516129,0.004032258064516129
176,0.004291845493562232,0.004291845493562232
177,0.004366812227074236,0.004366812227074236
178,0.0043859649122807015,0.0043859649122807015
179,0.00423728813559322,0.00423728813559322
180,0.0041841004184100415,0.0041841004184100415
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.004132231404958678,0.0
205,0.004219409282700422,0.0
206,0.00423728813559322,0.0
207,0.004291845493562232,0.0
208,0.0043859649122807015,0.0
209,0.004098360655737705,0.0
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.004629629629629629,0.0
217,0.004484304932735426,0.0
218,0.0043859649122807015,0.0
219,0.0045045045045045045,0.0
220,0.004366812227074236,0.0
221,0.0038022813688212928,0.0
222,0.003787878787878788,0.0
223,0.0038461538461538464,0.0
224,0.003676470588235294,0.0
225,0.003472222222222222,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.003703703703703704,0.003703703703703704
234,0.003875968992248062,0.003875968992248062
235,0.011450381679389313,0.011450381679389313
236,0.0078125,0.0078125
237,0.00784313725490196,0.00784313725490196
238,0.004464285714285714,0.004464285714285714
