,transmission_time,incubation_time,infection_time,disease_state
0,9098,108,8784,State.EXPOSED
1,10056,654,9792,State.EXPOSED
2,10830,150,10656,State.EXPOSED
3,10944,36,10656,State.EXPOSED
4,11042,526,10800,State.EXPOSED
5,11232,891,10830,State.EXPOSED
6,11280,934,10944,State.EXPOSED
7,11458,,11232,State.ASYMPTOMATIC
8,11788,545,11520,State.EXPOSED
9,11857,315,11788,State.EXPOSED
10,11984,851,11808,State.EXPOSED
11,12010,162,11788,State.EXPOSED
12,12054,279,11520,State.EXPOSED
13,12066,106,11788,State.EXPOSED
14,12174,623,11857,State.EXPOSED
15,12554,855,12096,State.EXPOSED
16,12577,463,12240,State.EXPOSED
17,12894,1000,12554,State.EXPOSED
18,12944,1411,12384,State.EXPOSED
19,12986,508,12672,State.EXPOSED
20,13153,875,12960,State.EXPOSED
21,13296,,12894,State.ASYMPTOMATIC
22,13481,361,13104,State.EXPOSED
23,13737,1056,13481,State.EXPOSED
24,13827,1,13153,State.EXPOSED
25,13977,588,13680,State.EXPOSED
26,14064,440,13968,State.EXPOSED
27,14113,452,13680,State.EXPOSED
28,14260,779,13827,State.EXPOSED
29,14265,550,14113,State.EXPOSED
30,14337,,14112,State.ASYMPTOMATIC
31,14361,522,14064,State.EXPOSED
32,14393,394,14260,State.EXPOSED
33,14409,554,14256,State.EXPOSED
34,14456,546,13968,State.EXPOSED
35,14512,127,13968,State.EXPOSED
36,14600,,14256,State.ASYMPTOMATIC
37,14688,637,14256,State.EXPOSED
38,14712,613,14256,State.EXPOSED
39,14728,336,14456,State.EXPOSED
40,14761,,14256,State.ASYMPTOMATIC
41,14793,427,14361,State.EXPOSED
42,14936,128,14456,State.EXPOSED
43,14952,344,14544,State.EXPOSED
44,14961,200,14400,State.EXPOSED
45,14970,326,14544,State.EXPOSED
46,14977,,14728,State.ASYMPTOMATIC
47,15004,321,14688,State.EXPOSED
48,15009,302,14793,State.EXPOSED
49,15056,,14952,State.ASYMPTOMATIC
50,15076,276,14832,State.EXPOSED
51,15121,1214,14832,State.EXPOSED
52,15153,1182,14832,State.EXPOSED
53,15216,136,14832,State.EXPOSED
54,15217,481,14970,State.EXPOSED
55,15265,,14728,State.ASYMPTOMATIC
56,15304,1031,14832,State.EXPOSED
57,15305,285,14977,State.EXPOSED
58,15314,276,14977,State.EXPOSED
59,15393,615,15121,State.EXPOSED
60,15417,,15264,State.ASYMPTOMATIC
61,15440,,15004,State.ASYMPTOMATIC
62,15441,567,15121,State.EXPOSED
63,15457,551,15121,State.EXPOSED
64,15458,728,15120,State.EXPOSED
65,15657,471,15408,State.EXPOSED
66,15706,,15264,State.ASYMPTOMATIC
67,15906,200,15706,State.EXPOSED
68,16184,1278,15906,State.EXPOSED
69,16424,266,16184,State.EXPOSED
70,16448,242,16184,State.EXPOSED
71,16608,82,16184,State.EXPOSED
72,16624,66,16184,State.EXPOSED
73,16706,,16560,State.ASYMPTOMATIC
74,16729,344,16448,State.EXPOSED
75,16792,,16416,State.ASYMPTOMATIC
76,16857,682,16424,State.EXPOSED
77,16960,910,16848,State.EXPOSED
78,17016,523,16424,State.EXPOSED
79,17057,1211,16624,State.EXPOSED
80,17112,775,16792,State.EXPOSED
81,17153,197,16706,State.EXPOSED
82,17274,596,16848,State.EXPOSED
83,17304,583,16792,State.EXPOSED
84,17377,550,17274,State.EXPOSED
85,17545,395,17424,State.EXPOSED
86,17570,110,17136,State.EXPOSED
87,17811,193,17273,State.EXPOSED
88,17816,124,17424,State.EXPOSED
89,18578,361,18144,State.EXPOSED
90,19356,190,18864,State.EXPOSED
91,24296,398,24048,State.EXPOSED
92,24320,374,24048,State.EXPOSED
93,24513,339,24320,State.EXPOSED
94,24633,219,24320,State.EXPOSED
95,28593,,28368,State.ASYMPTOMATIC
96,28737,610,28593,State.EXPOSED
97,28805,542,28593,State.EXPOSED
98,28900,447,28593,State.EXPOSED
99,29065,282,28593,State.EXPOSED
100,29091,256,28593,State.EXPOSED
101,29192,522,29065,State.EXPOSED
102,29328,386,29065,State.EXPOSED
103,29369,345,29065,State.EXPOSED
