,transmission_time,incubation_time,infection_time,disease_state
0,10937,372,10656,State.EXPOSED
1,11016,921,10800,State.EXPOSED
2,11163,,10937,State.ASYMPTOMATIC
3,11216,93,10656,State.EXPOSED
4,11249,,10937,State.ASYMPTOMATIC
5,11280,,11085,State.ASYMPTOMATIC
6,11304,,11085,State.ASYMPTOMATIC
7,11306,395,11016,State.EXPOSED
8,11320,,11085,State.ASYMPTOMATIC
9,11353,,10656,State.ASYMPTOMATIC
10,11464,900,11306,State.EXPOSED
11,11522,842,11306,State.EXPOSED
12,11568,292,11304,State.EXPOSED
13,11600,365,11464,State.EXPOSED
14,11632,,11353,State.ASYMPTOMATIC
15,11641,,11085,State.ASYMPTOMATIC
16,11665,867,11249,State.EXPOSED
17,11688,676,11306,State.EXPOSED
18,11720,644,11306,State.EXPOSED
19,11737,400,11320,State.EXPOSED
20,11760,,11353,State.ASYMPTOMATIC
21,11808,988,11522,State.EXPOSED
22,11820,186,11376,State.EXPOSED
23,11841,691,11249,State.EXPOSED
24,11856,109,11464,State.EXPOSED
25,11857,36,11520,State.EXPOSED
26,11858,506,11306,State.EXPOSED
27,11881,,11664,State.ASYMPTOMATIC
28,11888,,11353,State.ASYMPTOMATIC
29,11921,1084,11632,State.EXPOSED
30,11937,497,11665,State.EXPOSED
31,11960,,11353,State.ASYMPTOMATIC
32,11962,707,11688,State.EXPOSED
33,11977,457,11665,State.EXPOSED
34,11979,455,11665,State.EXPOSED
35,11988,826,11808,State.EXPOSED
36,11994,820,11808,State.EXPOSED
37,12000,328,11888,State.EXPOSED
38,12008,135,11664,State.EXPOSED
39,12032,,11353,State.ASYMPTOMATIC
40,12041,,11720,State.ASYMPTOMATIC
41,12048,,11937,State.ASYMPTOMATIC
42,12056,264,11600,State.EXPOSED
43,12058,578,11881,State.EXPOSED
44,12090,,11760,State.ASYMPTOMATIC
45,12104,,11994,State.ASYMPTOMATIC
46,12129,685,11808,State.EXPOSED
47,12148,177,11858,State.EXPOSED
48,12173,354,11921,State.EXPOSED
49,12184,335,11808,State.EXPOSED
50,12192,535,12096,State.EXPOSED
51,12193,82,11808,State.EXPOSED
52,12194,,11760,State.ASYMPTOMATIC
53,12201,,11857,State.ASYMPTOMATIC
54,12202,390,11841,State.EXPOSED
55,12210,382,11841,State.EXPOSED
56,12216,338,12104,State.EXPOSED
57,12233,403,11881,State.EXPOSED
58,12233,,11937,State.ASYMPTOMATIC
59,12242,332,11962,State.EXPOSED
60,12242,,11960,State.ASYMPTOMATIC
61,12246,,11994,State.ASYMPTOMATIC
62,12256,,11960,State.ASYMPTOMATIC
63,12256,325,12000,State.EXPOSED
64,12264,255,11808,State.EXPOSED
65,12281,346,12008,State.EXPOSED
66,12282,292,11962,State.EXPOSED
67,12296,560,12048,State.EXPOSED
68,12297,31,11888,State.EXPOSED
69,12312,16,11888,State.EXPOSED
70,12313,1019,12129,State.EXPOSED
71,12314,11,11858,State.EXPOSED
72,12315,584,11856,State.EXPOSED
73,12320,199,11808,State.EXPOSED
74,12321,912,12148,State.EXPOSED
75,12336,,12058,State.ASYMPTOMATIC
76,12338,486,11979,State.EXPOSED
77,12345,291,11881,State.EXPOSED
78,12360,159,11808,State.EXPOSED
79,12362,603,12056,State.EXPOSED
80,12368,918,12240,State.EXPOSED
81,12377,,12058,State.ASYMPTOMATIC
82,12387,1068,12233,State.EXPOSED
83,12392,618,12281,State.EXPOSED
84,12401,,12041,State.ASYMPTOMATIC
85,12409,604,12193,State.EXPOSED
86,12409,641,12242,State.EXPOSED
87,12416,,11994,State.ASYMPTOMATIC
88,12440,0,12011,State.MILD
89,12459,,12173,State.ASYMPTOMATIC
90,12472,578,12321,State.EXPOSED
91,12473,,12032,State.ASYMPTOMATIC
92,12480,806,12240,State.EXPOSED
93,12480,39,11808,State.EXPOSED
94,12480,376,12048,State.EXPOSED
95,12480,533,12193,State.EXPOSED
96,12481,,12058,State.ASYMPTOMATIC
97,12484,566,12242,State.EXPOSED
98,12488,,12210,State.ASYMPTOMATIC
99,12498,,11937,State.ASYMPTOMATIC
100,12506,,12210,State.ASYMPTOMATIC
101,12512,312,11979,State.EXPOSED
102,12544,345,12368,State.EXPOSED
103,12546,464,12281,State.EXPOSED
104,12554,,12264,State.ASYMPTOMATIC
105,12560,645,12338,State.EXPOSED
106,12578,990,12297,State.EXPOSED
107,12640,77,12201,State.EXPOSED
108,12648,241,12368,State.EXPOSED
109,12648,502,12345,State.EXPOSED
110,12649,370,12481,State.EXPOSED
111,12650,805,12233,State.EXPOSED
112,12660,779,12480,State.EXPOSED
113,12665,621,12240,State.EXPOSED
114,12665,1039,12480,State.EXPOSED
115,12672,371,12528,State.EXPOSED
116,12673,592,12473,State.EXPOSED
117,12675,780,12233,State.EXPOSED
118,12675,,12387,State.ASYMPTOMATIC
119,12678,,12264,State.ASYMPTOMATIC
120,12714,,12409,State.ASYMPTOMATIC
121,12728,,12528,State.ASYMPTOMATIC
122,12760,129,12368,State.EXPOSED
123,12760,808,12297,State.EXPOSED
124,12760,,12313,State.ASYMPTOMATIC
125,12768,671,12480,State.EXPOSED
126,12776,,12202,State.ASYMPTOMATIC
127,12792,677,12728,State.EXPOSED
128,12793,512,12384,State.EXPOSED
129,12795,,12528,State.ASYMPTOMATIC
130,12800,505,12384,State.EXPOSED
131,12808,631,12480,State.EXPOSED
132,12810,629,12480,State.EXPOSED
133,12816,729,12488,State.EXPOSED
134,12817,72,12368,State.EXPOSED
135,12817,587,12544,State.EXPOSED
136,12817,326,12362,State.EXPOSED
137,12824,580,12544,State.EXPOSED
138,12824,718,12648,State.EXPOSED
139,12832,0,12162,State.MILD
140,12841,563,12544,State.EXPOSED
141,12843,200,12528,State.EXPOSED
142,12848,621,12728,State.EXPOSED
143,12872,,12528,State.ASYMPTOMATIC
144,12872,,12472,State.ASYMPTOMATIC
145,12891,768,12665,State.EXPOSED
146,12897,462,12675,State.EXPOSED
147,12912,266,12672,State.EXPOSED
148,12918,521,12480,State.EXPOSED
149,12920,839,12872,State.EXPOSED
150,12928,541,12728,State.EXPOSED
151,12936,1127,12649,State.EXPOSED
152,12936,287,12480,State.EXPOSED
153,12940,398,12665,State.EXPOSED
154,12945,1143,12795,State.EXPOSED
155,12953,1110,12649,State.EXPOSED
156,12960,52,12560,State.EXPOSED
157,12961,815,12714,State.EXPOSED
158,12978,34,12560,State.EXPOSED
159,12984,558,12648,State.EXPOSED
160,12984,561,12488,State.EXPOSED
161,12986,937,12817,State.EXPOSED
162,12986,,12264,State.ASYMPTOMATIC
163,13008,,12578,State.ASYMPTOMATIC
164,13008,768,12872,State.EXPOSED
165,13009,103,12824,State.EXPOSED
166,13011,,12578,State.ASYMPTOMATIC
167,13035,561,12817,State.EXPOSED
168,13064,1041,12816,State.EXPOSED
169,13065,1083,13011,State.EXPOSED
170,13065,488,12960,State.EXPOSED
171,13072,470,12648,State.EXPOSED
172,13082,29,12918,State.EXPOSED
173,13085,963,12940,State.EXPOSED
174,13096,659,12945,State.EXPOSED
175,13104,8,12824,State.EXPOSED
176,13112,288,12984,State.EXPOSED
177,13113,975,12795,State.EXPOSED
178,13114,597,12960,State.EXPOSED
179,13128,661,12768,State.EXPOSED
180,13128,50,12672,State.EXPOSED
181,13128,648,12714,State.EXPOSED
182,13131,289,12984,State.EXPOSED
183,13132,516,12843,State.EXPOSED
184,13136,679,12800,State.EXPOSED
185,13145,259,12544,State.EXPOSED
186,13152,302,12760,State.EXPOSED
187,13161,5,12793,State.EXPOSED
188,13177,277,12760,State.EXPOSED
189,13185,463,12843,State.EXPOSED
190,13200,57,12660,State.EXPOSED
191,13201,,12792,State.ASYMPTOMATIC
192,13206,549,12945,State.EXPOSED
193,13206,857,12649,State.EXPOSED
194,13208,607,12800,State.EXPOSED
195,13209,546,12945,State.EXPOSED
196,13218,537,12945,State.EXPOSED
197,13241,407,12843,State.EXPOSED
198,13248,463,12960,State.EXPOSED
199,13256,,13152,State.ASYMPTOMATIC
200,13264,,13152,State.ASYMPTOMATIC
201,13272,651,12817,State.EXPOSED
202,13273,147,12984,State.EXPOSED
203,13282,954,13136,State.EXPOSED
204,13288,1683,13008,State.EXPOSED
205,13296,,12891,State.ASYMPTOMATIC
206,13296,480,12872,State.EXPOSED
207,13297,179,12953,State.EXPOSED
208,13305,668,13145,State.EXPOSED
209,13314,,12897,State.ASYMPTOMATIC
210,13324,764,12795,State.EXPOSED
211,13344,,12936,State.ASYMPTOMATIC
212,13372,,12936,State.ASYMPTOMATIC
213,13376,379,12945,State.EXPOSED
214,13393,659,13082,State.EXPOSED
215,13400,867,13296,State.EXPOSED
216,13416,,12978,State.ASYMPTOMATIC
217,13417,574,13273,State.EXPOSED
218,13418,2,12984,State.EXPOSED
219,13432,559,13273,State.EXPOSED
220,13448,,13272,State.ASYMPTOMATIC
221,13457,,13161,State.ASYMPTOMATIC
222,13464,,13161,State.ASYMPTOMATIC
223,13464,,13314,State.ASYMPTOMATIC
224,13480,485,13256,State.EXPOSED
225,13480,,13008,State.ASYMPTOMATIC
226,13488,506,13201,State.EXPOSED
227,13492,265,13177,State.EXPOSED
228,13500,53,12960,State.EXPOSED
229,13512,,13272,State.ASYMPTOMATIC
230,13518,530,12940,State.EXPOSED
231,13529,131,13248,State.EXPOSED
232,13530,649,13206,State.EXPOSED
233,13537,650,13264,State.EXPOSED
234,13538,1134,13464,State.EXPOSED
