,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,6.0
78,8.0
79,12.0
80,14.0
81,17.0
82,20.0
83,26.0
84,31.0
85,36.0
86,41.0
87,49.0
88,56.0
89,66.0
90,64.0
91,73.0
92,83.0
93,86.0
94,96.0
95,97.0
96,92.0
97,86.0
98,86.0
99,86.0
100,90.0
101,89.0
102,88.0
103,80.0
104,85.0
105,84.0
106,84.0
107,87.0
108,83.0
109,82.0
110,74.0
111,72.0
112,72.0
113,62.0
114,55.0
115,51.0
116,50.0
117,43.0
118,42.0
119,40.0
120,42.0
121,39.0
122,38.0
123,38.0
124,35.0
125,33.0
126,34.0
127,34.0
128,29.0
129,28.0
130,27.0
131,25.0
132,29.0
133,28.0
134,28.0
135,28.0
136,27.0
137,28.0
138,29.0
139,27.0
140,26.0
141,28.0
142,23.0
143,21.0
144,22.0
145,23.0
146,23.0
147,21.0
148,21.0
149,20.0
150,17.0
151,15.0
152,15.0
153,14.0
154,14.0
155,14.0
156,14.0
157,14.0
158,13.0
159,12.0
160,11.0
161,11.0
162,11.0
163,11.0
164,11.0
165,10.0
166,10.0
167,10.0
168,9.0
169,9.0
170,9.0
171,9.0
172,8.0
173,8.0
174,8.0
175,8.0
176,8.0
177,8.0
178,8.0
179,8.0
180,8.0
181,7.0
182,7.0
183,7.0
184,7.0
185,6.0
186,6.0
187,5.0
188,5.0
189,5.0
190,4.0
191,4.0
192,4.0
193,4.0
194,4.0
195,4.0
196,4.0
197,4.0
198,4.0
199,4.0
200,5.0
201,5.0
202,5.0
203,5.0
204,6.0
205,6.0
206,6.0
207,6.0
208,6.0
209,6.0
210,6.0
211,6.0
212,6.0
213,6.0
214,5.0
215,4.0
216,5.0
217,5.0
218,5.0
219,5.0
220,5.0
221,5.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,4.0
228,4.0
229,4.0
230,4.0
231,4.0
232,3.0
233,3.0
234,3.0
235,3.0
236,3.0
237,3.0
238,3.0
