,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,2.0
72,3.0
73,3.0
74,2.0
75,3.0
76,4.0
77,4.0
78,5.0
79,6.0
80,6.0
81,10.0
82,14.0
83,21.0
84,27.0
85,33.0
86,35.0
87,37.0
88,40.0
89,47.0
90,50.0
91,58.0
92,62.0
93,68.0
94,71.0
95,73.0
96,74.0
97,57.0
98,65.0
99,67.0
100,74.0
101,75.0
102,81.0
103,83.0
104,68.0
105,74.0
106,82.0
107,91.0
108,97.0
109,103.0
110,103.0
111,81.0
112,89.0
113,90.0
114,93.0
115,95.0
116,94.0
117,89.0
118,63.0
119,64.0
120,65.0
121,64.0
122,58.0
123,52.0
124,50.0
125,25.0
126,23.0
127,26.0
128,28.0
129,30.0
130,37.0
131,39.0
132,35.0
133,39.0
134,42.0
135,43.0
136,42.0
137,44.0
138,47.0
139,34.0
140,31.0
141,34.0
142,35.0
143,33.0
144,29.0
145,25.0
146,15.0
147,16.0
148,15.0
149,17.0
150,16.0
151,17.0
152,15.0
153,13.0
154,13.0
155,13.0
156,15.0
157,14.0
158,16.0
159,16.0
160,12.0
161,13.0
162,12.0
163,13.0
164,15.0
165,15.0
166,16.0
167,14.0
168,16.0
169,15.0
170,14.0
171,12.0
172,12.0
173,13.0
174,10.0
175,12.0
176,13.0
177,13.0
178,12.0
179,12.0
180,9.0
181,8.0
182,8.0
183,7.0
184,7.0
185,7.0
186,7.0
187,6.0
188,3.0
189,3.0
190,2.0
191,2.0
192,2.0
193,2.0
194,2.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
