,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,234.0,65.0,23.0,92.0,6.0,12.0,33.0,3.0,0.0,124.0,211.0,23.0,1.0,3.0,9807.0,9645.0,180.0,185.0,11.0,38.0,125.0,27.77777777777778,9.82905982905983,39.31623931623932,2.5641025641025643,5.128205128205129,14.102564102564102,1.2820512820512822,0.0
1,227.0,50.0,24.0,76.0,5.0,14.0,46.0,9.0,3.0,126.0,206.0,21.0,0.0,5.0,9965.0,9802.0,194.0,186.0,7.0,34.0,122.0,22.026431718061673,10.572687224669604,33.480176211453745,2.202643171806167,6.167400881057269,20.26431718061674,3.9647577092511015,1.3215859030837005
2,198.0,54.0,18.0,73.0,3.0,12.0,28.0,10.0,0.0,128.0,182.0,16.0,0.0,1.0,9800.0,9641.0,178.0,164.0,2.0,32.0,101.0,27.272727272727273,9.090909090909092,36.86868686868687,1.5151515151515151,6.0606060606060606,14.141414141414142,5.05050505050505,0.0
3,353.0,105.0,23.0,156.0,11.0,18.0,34.0,5.0,1.0,130.0,328.0,25.0,1.0,3.0,9885.0,9723.0,250.0,304.0,5.0,44.0,190.0,29.745042492917847,6.515580736543909,44.19263456090651,3.1161473087818696,5.09915014164306,9.63172804532578,1.4164305949008498,0.28328611898017
4,149.0,36.0,16.0,61.0,5.0,11.0,19.0,1.0,0.0,119.0,140.0,9.0,1.0,2.0,9987.0,9826.0,156.0,129.0,2.0,18.0,80.0,24.161073825503355,10.738255033557047,40.939597315436245,3.3557046979865772,7.382550335570469,12.751677852348994,0.6711409395973155,0.0
5,279.0,88.0,25.0,101.0,7.0,16.0,34.0,7.0,1.0,139.0,260.0,19.0,0.0,0.0,9869.0,9711.0,245.0,226.0,3.0,50.0,135.0,31.54121863799283,8.960573476702509,36.200716845878134,2.5089605734767026,5.734767025089606,12.186379928315413,2.5089605734767026,0.35842293906810035
6,230.0,66.0,27.0,91.0,6.0,12.0,23.0,4.0,1.0,131.0,211.0,19.0,1.0,4.0,9966.0,9803.0,207.0,195.0,10.0,25.0,114.0,28.695652173913043,11.73913043478261,39.56521739130435,2.608695652173913,5.217391304347826,10.0,1.7391304347826086,0.43478260869565216
7,242.0,67.0,20.0,88.0,9.0,12.0,41.0,4.0,1.0,128.0,222.0,20.0,1.0,2.0,9964.0,9803.0,189.0,198.0,7.0,37.0,129.0,27.68595041322314,8.264462809917354,36.36363636363637,3.71900826446281,4.958677685950414,16.94214876033058,1.6528925619834711,0.4132231404958678
8,206.0,54.0,15.0,86.0,5.0,13.0,29.0,3.0,1.0,137.0,184.0,22.0,2.0,2.0,9932.0,9770.0,182.0,160.0,9.0,37.0,115.0,26.21359223300971,7.281553398058253,41.74757281553398,2.4271844660194173,6.310679611650485,14.077669902912621,1.4563106796116505,0.4854368932038835
9,306.0,81.0,35.0,124.0,6.0,18.0,36.0,6.0,0.0,133.0,289.0,17.0,1.0,1.0,9908.0,9748.0,257.0,256.0,4.0,46.0,160.0,26.470588235294116,11.437908496732026,40.52287581699346,1.9607843137254901,5.882352941176471,11.764705882352942,1.9607843137254901,0.0
10,262.0,65.0,21.0,113.0,8.0,16.0,32.0,4.0,3.0,128.0,239.0,23.0,0.0,2.0,10005.0,9845.0,202.0,222.0,8.0,32.0,145.0,24.80916030534351,8.01526717557252,43.12977099236641,3.053435114503817,6.106870229007634,12.213740458015268,1.5267175572519085,1.1450381679389312
11,272.0,67.0,19.0,111.0,12.0,20.0,32.0,9.0,2.0,140.0,248.0,24.0,0.0,2.0,9971.0,9811.0,231.0,230.0,4.0,38.0,143.0,24.63235294117647,6.985294117647059,40.80882352941177,4.411764705882353,7.352941176470588,11.764705882352942,3.3088235294117645,0.7352941176470589
12,263.0,69.0,30.0,98.0,6.0,13.0,40.0,6.0,1.0,145.0,241.0,22.0,0.0,2.0,9878.0,9718.0,225.0,226.0,9.0,28.0,138.0,26.23574144486692,11.406844106463879,37.26235741444867,2.2813688212927756,4.942965779467681,15.209125475285171,2.2813688212927756,0.38022813688212925
13,231.0,63.0,19.0,98.0,3.0,10.0,32.0,5.0,1.0,118.0,210.0,21.0,0.0,4.0,9882.0,9720.0,193.0,197.0,5.0,29.0,130.0,27.272727272727273,8.225108225108226,42.42424242424242,1.2987012987012987,4.329004329004329,13.852813852813853,2.1645021645021645,0.4329004329004329
