,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,1,0
1,,1,1,0
2,,0,0,0
3,,1,1,0
4,,0,0,0
5,,0,0,0
6,,2,1,1
7,1,,1,0
8,2,,2,0
9,0,,0,0
10,0,,0,0
11,2,,2,0
12,0,,0,0
13,,1,1,0
14,0,,0,0
15,0,,0,0
16,0,,0,0
17,3,,3,0
18,3,,3,0
19,2,,2,0
20,0,,0,0
21,,0,0,0
22,0,,0,0
23,1,,1,0
24,0,,0,0
25,1,,1,0
26,1,,1,0
27,,0,0,0
28,0,,0,0
29,1,,1,0
30,,0,0,0
31,1,,0,1
32,,0,0,0
33,0,,0,0
34,0,,0,0
35,,1,1,0
36,0,,0,0
37,1,,0,1
38,1,,1,0
39,1,,1,0
40,2,,2,0
41,1,,0,1
42,,0,0,0
43,0,,0,0
44,0,,0,0
45,1,,1,0
46,0,,0,0
47,2,,2,0
48,,0,0,0
49,2,,2,0
50,,0,0,0
51,1,,1,0
52,2,,1,1
53,2,,2,0
54,1,,1,0
55,1,,1,0
56,,1,1,0
57,1,,1,0
58,1,,1,0
59,2,,2,0
60,1,,0,1
61,,0,0,0
62,3,,3,0
63,1,,1,0
64,,0,0,0
65,0,,0,0
66,0,,0,0
67,0,,0,0
68,,1,1,0
69,0,,0,0
70,1,,1,0
71,1,,0,1
72,2,,0,2
73,0,,0,0
74,,0,0,0
75,,1,1,0
76,,0,0,0
77,,0,0,0
78,,0,0,0
79,2,,2,0
80,0,,0,0
81,3,,3,0
82,,0,0,0
83,0,,0,0
84,0,,0,0
85,0,,0,0
86,,1,0,1
87,,0,0,0
88,,1,1,0
89,,0,0,0
90,1,,1,0
91,1,,1,0
92,,0,0,0
93,,2,2,0
94,,2,1,1
95,,0,0,0
96,0,,0,0
97,0,,0,0
98,,0,0,0
99,1,,1,0
100,,1,0,1
101,,0,0,0
102,,0,0,0
103,0,,0,0
104,,1,1,0
105,1,,0,1
106,5,,3,2
107,,2,2,0
108,1,,1,0
109,2,,2,0
110,1,,1,0
111,,1,1,0
112,,1,0,1
113,3,,2,1
114,,0,0,0
115,0,,0,0
116,3,,3,0
117,0,,0,0
118,,0,0,0
119,1,,1,0
120,1,,1,0
121,1,,1,0
122,,0,0,0
123,,1,1,0
124,0,,0,0
125,,0,0,0
126,,0,0,0
127,2,,1,1
128,3,,3,0
129,1,,1,0
130,0,,0,0
131,2,,2,0
132,,2,2,0
133,,0,0,0
134,0,,0,0
135,,2,2,0
136,1,,1,0
137,,1,1,0
138,0,,0,0
139,,0,0,0
140,0,,0,0
141,0,,0,0
142,,0,0,0
143,,0,0,0
144,,0,0,0
145,1,,1,0
146,0,,0,0
147,,0,0,0
148,,0,0,0
149,,0,0,0
150,,0,0,0
151,,0,0,0
152,,0,0,0
153,,0,0,0
154,0,,0,0
155,,0,0,0
156,0,,0,0
157,1,,1,0
158,0,,0,0
159,,0,0,0
160,2,,2,0
161,0,,0,0
162,1,,1,0
163,1,,1,0
164,2,,2,0
165,0,,0,0
166,1,,1,0
167,,0,0,0
168,1,,1,0
169,0,,0,0
170,3,,3,0
171,1,,1,0
172,0,,0,0
173,,0,0,0
174,,0,0,0
175,,0,0,0
176,0,,0,0
177,0,,0,0
178,,0,0,0
179,0,,0,0
180,0,,0,0
181,2,,2,0
182,0,,0,0
183,4,,4,0
184,,0,0,0
185,2,,2,0
186,,0,0,0
187,0,,0,0
188,,0,0,0
189,,0,0,0
190,0,,0,0
191,,1,1,0
192,0,,0,0
193,,0,0,0
194,,1,1,0
195,0,,0,0
196,3,,3,0
197,,2,2,0
198,,1,1,0
199,0,,0,0
200,0,,0,0
201,1,,1,0
202,2,,2,0
203,0,,0,0
204,1,,0,1
205,,0,0,0
206,1,,1,0
207,,0,0,0
208,3,,1,2
209,0,,0,0
210,3,,3,0
211,,1,1,0
212,0,,0,0
213,0,,0,0
