,transmission_time,incubation_time,infection_time,disease_state
0,9193,465,9072,State.EXPOSED
1,9608,1070,9193,State.EXPOSED
2,10585,1401,10512,State.EXPOSED
3,10592,,10368,State.ASYMPTOMATIC
4,10593,,10368,State.ASYMPTOMATIC
5,10713,,10368,State.ASYMPTOMATIC
6,10738,285,10368,State.EXPOSED
7,10800,338,10593,State.EXPOSED
8,10816,322,10593,State.EXPOSED
9,10850,1116,10713,State.EXPOSED
10,10878,1108,10512,State.EXPOSED
11,10914,152,10738,State.EXPOSED
12,10920,1046,10713,State.EXPOSED
13,10977,1409,10585,State.EXPOSED
14,11088,717,10368,State.EXPOSED
15,11114,24,10593,State.EXPOSED
16,11129,1439,10878,State.EXPOSED
17,11232,635,10800,State.EXPOSED
18,11241,596,10816,State.EXPOSED
19,11250,0,10664,State.SEVERE
20,11352,,11088,State.ASYMPTOMATIC
21,11432,858,11232,State.EXPOSED
22,11457,436,11241,State.EXPOSED
23,11473,875,11376,State.EXPOSED
24,11499,,11088,State.ASYMPTOMATIC
25,11529,146,11232,State.EXPOSED
26,11544,746,11232,State.EXPOSED
27,11600,690,11232,State.EXPOSED
28,11652,160,11114,State.EXPOSED
29,11656,237,11241,State.EXPOSED
30,11664,292,11352,State.EXPOSED
31,11669,440,11499,State.EXPOSED
32,11713,396,11499,State.EXPOSED
33,11736,,11376,State.ASYMPTOMATIC
34,11737,1460,11457,State.EXPOSED
35,11745,177,11432,State.EXPOSED
36,11761,348,11499,State.EXPOSED
37,11763,166,11473,State.EXPOSED
38,11785,144,11473,State.EXPOSED
39,11801,92,11241,State.EXPOSED
40,11809,84,11241,State.EXPOSED
41,11810,582,11664,State.EXPOSED
42,11849,44,11241,State.EXPOSED
43,11850,420,11600,State.EXPOSED
44,11857,72,11473,State.EXPOSED
45,11858,1339,11457,State.EXPOSED
46,11880,1317,11457,State.EXPOSED
47,11904,,11736,State.ASYMPTOMATIC
48,11928,448,11656,State.EXPOSED
49,11936,440,11656,State.EXPOSED
50,11952,318,11600,State.EXPOSED
51,11968,424,11664,State.EXPOSED
52,11968,98,11652,State.EXPOSED
53,11969,97,11652,State.EXPOSED
54,12040,825,11952,State.EXPOSED
55,12048,0,11527,State.SEVERE
56,12050,549,11763,State.EXPOSED
57,12056,961,11936,State.EXPOSED
58,12072,245,11761,State.EXPOSED
