,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,2.0
66,2.0
67,2.0
68,6.0
69,6.0
70,6.0
71,9.0
72,7.0
73,8.0
74,12.0
75,9.0
76,9.0
77,15.0
78,12.0
79,14.0
80,22.0
81,19.0
82,18.0
83,35.0
84,30.0
85,31.0
86,42.0
87,34.0
88,33.0
89,51.0
90,38.0
91,42.0
92,63.0
93,51.0
94,55.0
95,80.0
96,62.0
97,61.0
98,85.0
99,65.0
100,66.0
101,79.0
102,58.0
103,60.0
104,75.0
105,48.0
106,48.0
107,61.0
108,43.0
109,40.0
110,47.0
111,29.0
112,29.0
113,39.0
114,25.0
115,29.0
116,32.0
117,23.0
118,24.0
119,30.0
120,19.0
121,20.0
122,21.0
123,17.0
124,17.0
125,23.0
126,16.0
127,16.0
128,17.0
129,13.0
130,13.0
131,15.0
132,8.0
133,7.0
134,6.0
135,3.0
136,2.0
137,3.0
138,2.0
139,2.0
140,2.0
141,2.0
142,2.0
143,5.0
144,4.0
145,3.0
146,4.0
147,4.0
148,4.0
149,6.0
150,3.0
151,3.0
152,5.0
153,4.0
154,4.0
155,5.0
156,3.0
157,3.0
158,3.0
159,1.0
160,1.0
161,1.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,1.0
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,1.0
189,1.0
190,1.0
191,1.0
192,1.0
193,1.0
194,2.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,3.0
216,3.0
217,3.0
218,3.0
219,3.0
220,3.0
221,3.0
222,0.0
223,0.0
224,1.0
225,1.0
226,1.0
227,2.0
228,2.0
229,3.0
230,4.0
231,3.0
232,3.0
233,4.0
234,3.0
235,3.0
236,2.0
237,1.0
238,1.0
