,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,1,,1,0
1,0,,0,0
2,,0,0,0
3,1,,1,0
4,3,,3,0
5,,0,0,0
6,0,,0,0
7,0,,0,0
8,1,,1,0
9,,0,0,0
10,0,,0,0
11,0,,0,0
12,1,,1,0
13,0,,0,0
14,0,,0,0
15,1,,1,0
16,1,,0,1
17,,0,0,0
18,,0,0,0
19,0,,0,0
20,,0,0,0
21,2,,2,0
22,,0,0,0
23,,1,1,0
24,1,,1,0
25,0,,0,0
26,1,,1,0
27,0,,0,0
28,1,,0,1
29,0,,0,0
30,0,,0,0
31,2,,2,0
32,1,,1,0
33,1,,1,0
34,3,,3,0
35,0,,0,0
36,0,,0,0
37,0,,0,0
38,,1,1,0
39,1,,1,0
40,1,,1,0
41,,2,2,0
42,0,,0,0
43,0,,0,0
44,3,,2,1
45,,0,0,0
46,1,,1,0
47,1,,1,0
48,1,,1,0
49,,0,0,0
50,1,,1,0
51,1,,0,1
52,,0,0,0
53,,0,0,0
54,0,,0,0
55,4,,3,1
56,1,,0,1
57,,0,0,0
58,,0,0,0
59,,0,0,0
60,0,,0,0
61,0,,0,0
62,1,,1,0
63,1,,1,0
64,2,,2,0
65,,0,0,0
66,0,,0,0
67,,1,1,0
68,1,,1,0
69,0,,0,0
70,,0,0,0
71,,1,1,0
72,0,,0,0
73,2,,1,1
74,1,,1,0
75,1,,1,0
76,1,,1,0
77,0,,0,0
78,0,,0,0
79,,0,0,0
80,3,,1,2
81,1,,0,1
82,0,,0,0
83,,1,1,0
84,0,,0,0
85,0,,0,0
86,0,,0,0
87,0,,0,0
88,0,,0,0
89,0,,0,0
90,1,,0,1
91,,0,0,0
92,1,,0,1
93,,1,1,0
94,1,,1,0
95,1,,1,0
96,2,,2,0
97,,1,1,0
98,4,,4,0
99,0,,0,0
100,1,,1,0
101,,0,0,0
102,3,,3,0
103,0,,0,0
104,,0,0,0
105,1,,1,0
106,1,,1,0
107,0,,0,0
108,3,,2,1
109,1,,0,1
110,0,,0,0
111,,0,0,0
112,0,,0,0
113,1,,0,1
114,,0,0,0
115,3,,2,1
116,0,,0,0
117,2,,2,0
118,1,,0,1
119,1,,1,0
120,,0,0,0
121,2,,1,1
122,3,,3,0
123,3,,3,0
124,0,,0,0
125,1,,0,1
126,,0,0,0
127,2,,2,0
128,1,,1,0
129,,0,0,0
130,,0,0,0
131,,0,0,0
132,0,,0,0
133,,0,0,0
134,,2,2,0
135,,0,0,0
136,,0,0,0
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,0,,0,0
141,1,,1,0
142,1,,0,1
143,1,,1,0
144,,0,0,0
145,0,,0,0
146,2,,2,0
147,2,,2,0
148,1,,1,0
149,0,,0,0
150,1,,1,0
151,0,,0,0
152,0,,0,0
153,2,,1,1
154,2,,2,0
155,0,,0,0
156,0,,0,0
157,1,,0,1
158,1,,1,0
159,,0,0,0
160,0,,0,0
161,1,,1,0
162,0,,0,0
163,0,,0,0
164,,0,0,0
165,0,,0,0
166,,0,0,0
167,0,,0,0
168,,0,0,0
169,0,,0,0
170,1,,1,0
171,1,,1,0
172,,0,0,0
173,2,,2,0
174,0,,0,0
175,1,,1,0
176,1,,1,0
177,0,,0,0
178,,1,1,0
179,,2,2,0
180,0,,0,0
181,,0,0,0
182,1,,1,0
183,0,,0,0
184,0,,0,0
185,1,,1,0
186,0,,0,0
187,2,,1,1
188,0,,0,0
189,2,,2,0
190,,0,0,0
191,0,,0,0
192,,1,1,0
193,0,,0,0
194,0,,0,0
195,2,,2,0
196,,0,0,0
197,3,,3,0
198,2,,1,1
199,0,,0,0
200,3,,3,0
201,3,,3,0
202,1,,1,0
203,1,,1,0
204,0,,0,0
205,0,,0,0
206,0,,0,0
207,0,,0,0
208,0,,0,0
209,0,,0,0
210,,0,0,0
211,2,,2,0
212,0,,0,0
213,4,,2,2
214,0,,0,0
215,0,,0,0
216,0,,0,0
217,,0,0,0
218,0,,0,0
219,0,,0,0
220,2,,1,1
221,1,,1,0
222,,0,0,0
223,2,,1,1
224,2,,2,0
225,0,,0,0
226,4,,4,0
227,,0,0,0
228,0,,0,0
229,1,,1,0
230,,1,1,0
231,,0,0,0
232,,0,0,0
233,2,,1,1
234,1,,1,0
235,,0,0,0
236,0,,0,0
237,,1,1,0
238,,0,0,0
239,,0,0,0
240,1,,1,0
241,0,,0,0
242,,1,1,0
243,2,,2,0
244,0,,0,0
245,,0,0,0
246,,0,0,0
247,0,,0,0
248,,0,0,0
249,0,,0,0
250,1,,1,0
251,1,,1,0
252,,0,0,0
253,,0,0,0
254,0,,0,0
255,0,,0,0
256,,0,0,0
257,0,,0,0
258,,0,0,0
259,,0,0,0
260,,0,0,0
261,1,,0,1
262,,0,0,0
263,0,,0,0
264,0,,0,0
265,0,,0,0
266,0,,0,0
267,0,,0,0
268,0,,0,0
269,0,,0,0
270,0,,0,0
271,0,,0,0
272,0,,0,0
273,0,,0,0
274,0,,0,0
275,,0,0,0
276,2,,1,1
277,,0,0,0
278,,1,1,0
279,,0,0,0
280,1,,1,0
281,2,,2,0
282,2,,2,0
283,,1,1,0
284,,3,1,2
285,0,,0,0
286,,0,0,0
287,1,,1,0
288,,1,0,1
289,1,,1,0
290,4,,4,0
291,2,,1,1
292,0,,0,0
293,1,,0,1
294,,1,0,1
295,0,,0,0
296,0,,0,0
297,1,,0,1
298,0,,0,0
299,1,,1,0
300,0,,0,0
301,0,,0,0
302,,0,0,0
303,,0,0,0
304,1,,1,0
305,0,,0,0
306,,0,0,0
307,0,,0,0
308,,0,0,0
309,0,,0,0
310,1,,1,0
311,,0,0,0
312,0,,0,0
313,0,,0,0
314,2,,2,0
315,0,,0,0
316,,0,0,0
317,1,,1,0
318,1,,1,0
319,,1,1,0
320,,0,0,0
321,0,,0,0
322,,1,0,1
323,0,,0,0
324,0,,0,0
325,,0,0,0
326,,0,0,0
327,,0,0,0
328,,0,0,0
329,0,,0,0
330,,1,0,1
