,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,1
69,3
70,3
71,4
72,4
73,4
74,6
75,7
76,9
77,9
78,15
79,15
80,19
81,20
82,21
83,24
84,29
85,32
86,37
87,43
88,47
89,53
90,55
91,58
92,62
93,66
94,70
95,80
96,90
97,96
98,103
99,108
100,110
101,113
102,117
103,120
104,121
105,124
106,125
107,127
108,128
109,131
110,132
111,135
112,142
113,144
114,146
115,147
116,147
117,147
118,147
119,148
120,149
121,150
122,150
123,150
124,151
125,151
126,151
127,152
128,152
129,153
130,153
131,153
132,153
133,153
134,153
135,154
136,155
137,155
138,155
139,155
140,155
141,156
142,157
143,158
144,158
145,159
146,162
147,163
148,164
149,166
150,166
151,168
152,169
153,169
154,169
155,170
156,171
157,171
158,171
159,171
160,171
161,171
162,172
163,172
164,173
165,173
166,173
167,173
168,173
169,173
170,173
171,173
172,173
173,173
174,173
175,173
176,173
177,173
178,173
179,173
180,173
181,173
182,173
183,173
184,173
185,173
186,173
187,173
188,173
189,173
190,173
191,173
192,173
193,173
194,173
195,173
196,173
197,173
198,173
199,173
200,173
201,173
202,173
203,173
204,173
205,173
206,173
207,173
208,173
209,173
210,173
211,173
212,173
213,173
214,173
215,173
216,173
217,173
218,173
219,173
220,173
221,173
222,173
223,173
224,173
225,173
226,173
227,173
228,173
229,173
230,173
231,173
232,173
233,173
234,173
235,173
236,173
237,173
238,173
