,total_prev,nosocomial_prev
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.004651162790697674,0.0
60,0.0045045045045045045,0.0
61,0.004273504273504274,0.0
62,0.004166666666666667,0.0
63,0.004149377593360996,0.0
64,0.004464285714285714,0.0
65,0.00425531914893617,0.0
66,0.004347826086956522,0.0
67,0.008733624454148471,0.0
68,0.008583690987124463,0.0
69,0.008928571428571428,0.004464285714285714
70,0.008928571428571428,0.004464285714285714
71,0.008403361344537815,0.004201680672268907
72,0.016666666666666666,0.0125
73,0.029535864978902954,0.02109704641350211
74,0.03139013452914798,0.017937219730941704
75,0.04424778761061947,0.030973451327433628
76,0.048,0.036
77,0.06097560975609756,0.032520325203252036
78,0.09322033898305085,0.0635593220338983
79,0.11894273127753303,0.07048458149779736
80,0.12875536480686695,0.06866952789699571
81,0.14732142857142858,0.08035714285714286
82,0.13983050847457626,0.059322033898305086
83,0.14396887159533073,0.05058365758754864
84,0.1647940074906367,0.0599250936329588
85,0.18,0.052
86,0.21825396825396826,0.07142857142857142
87,0.24803149606299213,0.07480314960629922
88,0.23137254901960785,0.058823529411764705
89,0.2490974729241877,0.05054151624548736
90,0.26785714285714285,0.07142857142857142
91,0.26936026936026936,0.0707070707070707
92,0.27358490566037735,0.0660377358490566
93,0.2824675324675325,0.06493506493506493
94,0.296875,0.06875
95,0.2875,0.065625
96,0.28253968253968254,0.06984126984126984
97,0.2786885245901639,0.07213114754098361
98,0.2708333333333333,0.06944444444444445
99,0.289198606271777,0.07317073170731707
100,0.282312925170068,0.07482993197278912
101,0.2743055555555556,0.07291666666666667
102,0.2569444444444444,0.06597222222222222
103,0.2596491228070175,0.07368421052631578
104,0.25163398692810457,0.06862745098039216
105,0.2608695652173913,0.0802675585284281
106,0.26245847176079734,0.07973421926910298
107,0.2602739726027397,0.07534246575342465
108,0.24305555555555555,0.0763888888888889
109,0.23958333333333334,0.08333333333333333
110,0.21649484536082475,0.07560137457044673
111,0.2195945945945946,0.0777027027027027
112,0.2013888888888889,0.07291666666666667
113,0.17525773195876287,0.058419243986254296
114,0.16151202749140894,0.05154639175257732
115,0.14726027397260275,0.05136986301369863
116,0.13898305084745763,0.05423728813559322
117,0.13945578231292516,0.05442176870748299
118,0.13377926421404682,0.05351170568561873
119,0.12585034013605442,0.04421768707482993
120,0.1183206106870229,0.04198473282442748
121,0.11372549019607843,0.03529411764705882
122,0.10714285714285714,0.03968253968253968
123,0.09541984732824428,0.03435114503816794
124,0.08984375,0.03125
125,0.07326007326007326,0.02564102564102564
126,0.07636363636363637,0.02909090909090909
127,0.06593406593406594,0.02564102564102564
128,0.07094594594594594,0.033783783783783786
129,0.0684931506849315,0.030821917808219176
130,0.06545454545454546,0.025454545454545455
131,0.07116104868913857,0.0299625468164794
132,0.07251908396946564,0.03435114503816794
133,0.068,0.032
134,0.06640625,0.03515625
135,0.05928853754940711,0.03162055335968379
136,0.05785123966942149,0.0371900826446281
137,0.056910569105691054,0.032520325203252036
138,0.07112970711297072,0.04602510460251046
139,0.07364341085271318,0.050387596899224806
140,0.06792452830188679,0.045283018867924525
141,0.06319702602230483,0.04460966542750929
142,0.06593406593406594,0.05128205128205128
143,0.0703125,0.0546875
144,0.07116104868913857,0.052434456928838954
145,0.0622568093385214,0.04669260700389105
146,0.06463878326996197,0.049429657794676805
147,0.05925925925925926,0.044444444444444446
148,0.05970149253731343,0.04477611940298507
149,0.054945054945054944,0.040293040293040296
150,0.05660377358490566,0.04150943396226415
151,0.040145985401459854,0.025547445255474453
152,0.031914893617021274,0.02127659574468085
153,0.025362318840579712,0.014492753623188406
154,0.023166023166023165,0.015444015444015444
155,0.026515151515151516,0.015151515151515152
156,0.027450980392156862,0.01568627450980392
157,0.024390243902439025,0.012195121951219513
158,0.024,0.012
159,0.01984126984126984,0.011904761904761904
160,0.019762845849802372,0.011857707509881422
161,0.01171875,0.0078125
162,0.011811023622047244,0.007874015748031496
163,0.012145748987854251,0.008097165991902834
164,0.00823045267489712,0.00823045267489712
165,0.008333333333333333,0.008333333333333333
166,0.00847457627118644,0.00847457627118644
167,0.008695652173913044,0.008695652173913044
168,0.008368200836820083,0.008368200836820083
169,0.00816326530612245,0.00816326530612245
170,0.008403361344537815,0.008403361344537815
171,0.0041841004184100415,0.0041841004184100415
172,0.004201680672268907,0.004201680672268907
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.003968253968253968,0.0
205,0.00390625,0.0
206,0.003968253968253968,0.0
207,0.003952569169960474,0.0
208,0.0037735849056603774,0.0
209,0.0038910505836575876,0.0
210,0.0038910505836575876,0.0
211,0.0040650406504065045,0.0
212,0.003968253968253968,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.004016064257028112,0.0
217,0.003937007874015748,0.0
218,0.004219409282700422,0.0
219,0.004,0.0
220,0.004201680672268907,0.0
221,0.004132231404958678,0.0
222,0.004219409282700422,0.0
223,0.0043859649122807015,0.0
224,0.004524886877828055,0.0
225,0.004807692307692308,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
