,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,1
68,1
69,2
70,2
71,2
72,3
73,3
74,3
75,4
76,4
77,5
78,5
79,6
80,7
81,10
82,13
83,17
84,22
85,29
86,34
87,42
88,50
89,56
90,65
91,70
92,76
93,81
94,84
95,87
96,92
97,96
98,99
99,105
100,110
101,116
102,119
103,123
104,127
105,133
106,133
107,135
108,139
109,141
110,143
111,146
112,148
113,150
114,151
115,152
116,154
117,157
118,158
119,161
120,161
121,162
122,162
123,168
124,171
125,172
126,173
127,176
128,176
129,176
130,176
131,176
132,176
133,176
134,176
135,176
136,178
137,178
138,178
139,178
140,178
141,178
142,178
143,178
144,178
145,178
146,178
147,178
148,178
149,178
150,178
151,179
152,179
153,179
154,181
155,181
156,181
157,181
158,182
159,182
160,182
161,182
162,182
163,182
164,182
165,182
166,182
167,182
168,182
169,182
170,182
171,182
172,182
173,182
174,182
175,182
176,182
177,182
178,183
179,183
180,183
181,183
182,183
183,183
184,183
185,183
186,183
187,183
188,183
189,183
190,183
191,183
192,183
193,183
194,183
195,183
196,183
197,183
198,183
199,183
200,183
201,183
202,183
203,183
204,183
205,183
206,183
207,183
208,183
209,183
210,183
211,183
212,183
213,183
214,183
215,183
216,183
217,183
218,183
219,183
220,183
221,183
222,183
223,183
224,183
225,183
226,183
227,183
228,183
229,183
230,183
231,183
232,183
233,183
234,183
235,183
236,183
237,183
238,183
