,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,40.0,2.0,2.0,5.0,6.0,13.0,2.0,8.0,2.0,107.0,32.0,8.0,0.0,2.0,9914.0,9754.0,102.0,21.0,3.0,16.0,7.0,5.0,5.0,12.5,15.0,32.5,5.0,20.0,5.0
1,63.0,7.0,3.0,13.0,10.0,18.0,5.0,4.0,3.0,148.0,47.0,16.0,2.0,1.0,9880.0,9719.0,133.0,34.0,7.0,22.0,18.0,11.11111111111111,4.761904761904762,20.634920634920636,15.873015873015873,28.571428571428573,7.936507936507937,6.349206349206349,4.761904761904762
2,33.0,5.0,4.0,5.0,6.0,9.0,1.0,3.0,0.0,132.0,15.0,18.0,0.0,0.0,9951.0,9793.0,105.0,11.0,9.0,13.0,6.0,15.151515151515152,12.121212121212121,15.151515151515152,18.181818181818183,27.272727272727273,3.0303030303030303,9.090909090909092,0.0
3,31.0,8.0,1.0,5.0,3.0,8.0,1.0,5.0,0.0,115.0,16.0,15.0,1.0,1.0,9926.0,9766.0,91.0,13.0,8.0,10.0,6.0,25.806451612903224,3.225806451612903,16.129032258064516,9.67741935483871,25.806451612903224,3.225806451612903,16.129032258064516,0.0
4,38.0,2.0,1.0,13.0,6.0,10.0,2.0,4.0,0.0,127.0,34.0,4.0,2.0,4.0,9868.0,9704.0,103.0,24.0,2.0,12.0,15.0,5.2631578947368425,2.6315789473684212,34.21052631578947,15.789473684210526,26.31578947368421,5.2631578947368425,10.526315789473685,0.0
5,46.0,4.0,1.0,9.0,6.0,16.0,6.0,3.0,1.0,145.0,36.0,10.0,0.0,2.0,9841.0,9681.0,117.0,33.0,3.0,10.0,15.0,8.695652173913043,2.1739130434782608,19.565217391304348,13.043478260869565,34.78260869565217,13.043478260869565,6.521739130434782,2.1739130434782608
6,26.0,5.0,0.0,3.0,5.0,10.0,0.0,3.0,0.0,108.0,16.0,10.0,0.0,3.0,9720.0,9559.0,82.0,14.0,5.0,7.0,3.0,19.23076923076923,0.0,11.538461538461538,19.23076923076923,38.46153846153846,0.0,11.538461538461538,0.0
7,40.0,5.0,2.0,4.0,5.0,17.0,3.0,3.0,1.0,125.0,32.0,8.0,2.0,2.0,9967.0,9805.0,103.0,26.0,4.0,10.0,7.0,12.5,5.0,10.0,12.5,42.5,7.5,7.5,2.5
8,53.0,3.0,2.0,10.0,10.0,13.0,5.0,10.0,0.0,150.0,44.0,9.0,0.0,2.0,9838.0,9678.0,138.0,33.0,3.0,17.0,15.0,5.660377358490566,3.7735849056603774,18.867924528301888,18.867924528301888,24.528301886792452,9.433962264150944,18.867924528301888,0.0
9,13.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,133.0,11.0,2.0,2.0,2.0,9842.0,9680.0,102.0,5.0,1.0,7.0,3.0,7.6923076923076925,0.0,15.384615384615385,30.76923076923077,23.076923076923077,7.6923076923076925,15.384615384615385,0.0
