,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.01818181818181818,0.5,0.20388349514563106,0.40540540540540543,3.0,1.0,167,21.0,15.0,140,40.0
1,0.05747126436781609,0.0,0.23134328358208955,0.3728813559322034,10.0,0.0,179,31.0,22.0,193,63.0
2,0.054878048780487805,,0.10185185185185185,0.2549019607843137,9,0.0,164,11.0,13.0,159,33.0
3,0.054878048780487805,0.0,0.13043478260869565,0.20833333333333334,9.0,0.0,166,12.0,10.0,140,31.0
4,0.017045454545454544,0.0,0.22115384615384615,0.2608695652173913,3.0,0.0,179,23.0,12.0,150,38.0
5,0.028901734104046242,0.0,0.2627118644067797,0.1724137931034483,5.0,0.0,175,31.0,10.0,176,46.0
6,0.03048780487804878,,0.16666666666666666,0.14893617021276595,5,0.0,164,14.0,7.0,131,26.0
7,0.04216867469879518,0.0,0.22115384615384615,0.18518518518518517,7.0,0.0,169,23.0,10.0,158,40.0
8,0.023391812865497075,0.25,0.2318840579710145,0.32,4.0,1.0,175,32.0,16.0,188,53.0
9,0.006172839506172839,0.0,0.049019607843137254,0.17073170731707318,1.0,0.0,165,5.0,7.0,143,13.0
10,0.011695906432748537,0.0,0.18269230769230768,0.15555555555555556,2.0,0.0,174,19.0,7.0,149,28.0
11,0.03067484662576687,0.0,0.13761467889908258,0.24561403508771928,5.0,0.0,167,15.0,14.0,166,34.0
12,0.023668639053254437,0.25,0.28,0.5135135135135135,4.0,1.0,173,35.0,19.0,162,59.0
13,0.03428571428571429,0.0,0.19090909090909092,0.36363636363636365,6.0,0.0,179,21.0,16.0,154,43.0
14,0.029069767441860465,0.0,0.18487394957983194,0.3392857142857143,5.0,0.0,175,22.0,19.0,175,46.0
15,0.04790419161676647,0.0,0.14,0.2727272727272727,8.0,0.0,170,14.0,12.0,144,34.0
16,0.022988505747126436,0.0,0.16831683168316833,0.22413793103448276,4.0,0.0,175,17.0,13.0,159,34.0
17,0.01818181818181818,0.0,0.16494845360824742,0.16,3.0,0.0,166,16.0,8.0,147,27.0
18,0.05421686746987952,,0.19,0.18032786885245902,9,0.0,166,19.0,11.0,161,39.0
19,0.05357142857142857,0.0,0.17692307692307693,0.26785714285714285,9.0,0.0,172,23.0,15.0,186,47.0
20,0.045454545454545456,2.0,0.28205128205128205,0.1836734693877551,8.0,2.0,177,33.0,9.0,166,52.0
21,0.029411764705882353,0.0,0.23809523809523808,0.1702127659574468,5.0,0.0,174,25.0,8.0,152,38.0
22,0.041666666666666664,0.16666666666666666,0.23076923076923078,0.1875,7.0,1.0,174,24.0,9.0,152,41.0
23,0.05,0.0,0.28448275862068967,0.3584905660377358,9.0,0.0,183,33.0,19.0,169,61.0
