Recovered_percentage
15.28735632183908
20.804597701149426
16.551724137931036
14.597701149425287
16.32183908045977
19.310344827586206
14.022988505747126
17.011494252873565
20.344827586206897
14.942528735632184
16.32183908045977
17.586206896551722
18.04597701149425
15.977011494252874
18.735632183908045
15.172413793103448
16.896551724137932
15.632183908045977
17.816091954022987
19.885057471264368
17.126436781609197
16.896551724137932
16.091954022988507
18.735632183908045
17.586206896551722
17.701149425287355
16.20689655172414
15.517241379310345
15.74712643678161
15.632183908045977
20.804597701149426
20.229885057471265
19.42528735632184
15.057471264367816
19.885057471264368
16.666666666666668
16.091954022988507
19.655172413793103
15.977011494252874
17.701149425287355
18.620689655172413
13.67816091954023
17.126436781609197
19.42528735632184
17.011494252873565
18.160919540229884
16.666666666666668
17.701149425287355
20.229885057471265
17.126436781609197
16.551724137931036
16.32183908045977
15.977011494252874
20.344827586206897
16.20689655172414
14.597701149425287
17.011494252873565
17.701149425287355
17.011494252873565
17.471264367816094
18.160919540229884
16.32183908045977
15.057471264367816
18.50574712643678
20.0
16.091954022988507
15.977011494252874
16.20689655172414
19.080459770114942
15.402298850574713
17.93103448275862
17.471264367816094
18.04597701149425
15.28735632183908
19.42528735632184
20.114942528735632
16.20689655172414
19.195402298850574
18.275862068965516
18.96551724137931
19.080459770114942
16.896551724137932
19.080459770114942
19.310344827586206
17.586206896551722
17.471264367816094
15.862068965517242
16.32183908045977
14.71264367816092
16.20689655172414
15.977011494252874
18.275862068965516
17.011494252873565
17.816091954022987
16.896551724137932
17.126436781609197
17.471264367816094
18.50574712643678
17.35632183908046
15.977011494252874
