,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,630.0,211.0,57.0,238.0,10.0,23.0,74.0,13.0,4.0,124.0,618.0,12.0,0.0,1.0,9914.0,9755.0,307.0,529.0,5.0,96.0,312.0,33.492063492063494,9.047619047619047,37.77777777777778,1.5873015873015872,3.6507936507936507,11.746031746031745,2.0634920634920637,0.6349206349206349
1,595.0,199.0,58.0,225.0,17.0,21.0,66.0,9.0,0.0,96.0,580.0,15.0,0.0,3.0,9926.0,9765.0,273.0,504.0,13.0,78.0,291.0,33.445378151260506,9.747899159663865,37.81512605042017,2.857142857142857,3.5294117647058822,11.092436974789916,1.5126050420168067,0.0
2,532.0,171.0,50.0,193.0,16.0,33.0,60.0,8.0,1.0,122.0,524.0,8.0,1.0,1.0,9954.0,9794.0,272.0,465.0,3.0,64.0,253.0,32.142857142857146,9.398496240601503,36.278195488721806,3.007518796992481,6.203007518796992,11.278195488721805,1.5037593984962405,0.18796992481203006
3,452.0,135.0,51.0,162.0,8.0,20.0,64.0,10.0,2.0,125.0,436.0,16.0,1.0,3.0,9960.0,9798.0,220.0,370.0,9.0,73.0,226.0,29.86725663716814,11.283185840707965,35.84070796460177,1.7699115044247788,4.424778761061947,14.15929203539823,2.2123893805309733,0.4424778761061947
4,435.0,136.0,51.0,159.0,10.0,22.0,47.0,9.0,1.0,130.0,418.0,17.0,0.0,2.0,9870.0,9710.0,250.0,364.0,6.0,65.0,206.0,31.264367816091955,11.724137931034482,36.55172413793103,2.2988505747126435,5.057471264367816,10.804597701149426,2.0689655172413794,0.22988505747126436
5,443.0,140.0,47.0,168.0,8.0,26.0,42.0,11.0,1.0,110.0,435.0,8.0,0.0,2.0,9824.0,9664.0,223.0,366.0,5.0,72.0,210.0,31.602708803611737,10.609480812641083,37.92325056433408,1.8058690744920993,5.8690744920993225,9.48081264108352,2.4830699774266365,0.22573363431151242
6,587.0,193.0,64.0,208.0,17.0,23.0,72.0,8.0,2.0,90.0,576.0,11.0,0.0,4.0,9915.0,9753.0,270.0,503.0,6.0,78.0,280.0,32.87904599659284,10.90289608177172,35.43441226575809,2.8960817717206133,3.918228279386712,12.265758091993186,1.362862010221465,0.34071550255536626
7,601.0,205.0,62.0,230.0,11.0,24.0,59.0,10.0,0.0,114.0,590.0,11.0,0.0,3.0,9988.0,9827.0,285.0,506.0,7.0,88.0,289.0,34.10981697171381,10.316139767054908,38.26955074875208,1.8302828618968385,3.9933444259567388,9.816971713810316,1.663893510815308,0.0
8,558.0,178.0,67.0,205.0,13.0,30.0,54.0,10.0,1.0,108.0,545.0,13.0,0.0,1.0,9708.0,9549.0,275.0,485.0,4.0,69.0,259.0,31.899641577060933,12.007168458781361,36.738351254480285,2.3297491039426523,5.376344086021505,9.67741935483871,1.7921146953405018,0.17921146953405018
9,496.0,173.0,40.0,182.0,16.0,21.0,53.0,10.0,1.0,110.0,478.0,18.0,1.0,1.0,9923.0,9763.0,246.0,425.0,11.0,60.0,235.0,34.87903225806452,8.064516129032258,36.693548387096776,3.225806451612903,4.233870967741935,10.685483870967742,2.0161290322580645,0.20161290322580644
10,476.0,144.0,45.0,197.0,4.0,20.0,53.0,13.0,0.0,102.0,461.0,15.0,1.0,2.0,9970.0,9809.0,227.0,393.0,9.0,74.0,250.0,30.252100840336134,9.453781512605042,41.38655462184874,0.8403361344537815,4.201680672268908,11.134453781512605,2.73109243697479,0.0
11,495.0,149.0,62.0,187.0,8.0,17.0,66.0,6.0,0.0,120.0,487.0,8.0,0.0,3.0,10015.0,9854.0,250.0,420.0,3.0,72.0,253.0,30.1010101010101,12.525252525252526,37.77777777777778,1.6161616161616161,3.4343434343434343,13.333333333333334,1.2121212121212122,0.0
12,525.0,174.0,59.0,188.0,7.0,22.0,57.0,15.0,3.0,112.0,512.0,13.0,2.0,3.0,9761.0,9598.0,262.0,437.0,10.0,78.0,245.0,33.142857142857146,11.238095238095237,35.80952380952381,1.3333333333333333,4.190476190476191,10.857142857142858,2.857142857142857,0.5714285714285714
13,411.0,125.0,50.0,142.0,5.0,19.0,60.0,8.0,2.0,105.0,403.0,8.0,1.0,5.0,9919.0,9755.0,221.0,343.0,6.0,62.0,202.0,30.413625304136254,12.165450121654501,34.54987834549878,1.2165450121654502,4.622871046228711,14.598540145985401,1.9464720194647203,0.48661800486618007
