,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.01,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.01,0.0,0.0
61,0.02,0.0,0.009499999999999887
62,0.01,0.0,0.0
63,0.06,0.0,1.0
64,0.08,0.0,1.0
65,0.15,0.0,1.0
66,0.1,0.0,1.0
67,0.39,0.0,2.4749999999999943
68,0.44,0.0,4.0
69,0.7,0.0,3.4749999999999943
70,0.75,0.0,4.0
71,1.09,0.0,5.0
72,1.02,0.0,4.474999999999994
73,1.37,0.0,5.0
74,1.68,0.0,5.474999999999994
75,2.1,0.0,7.0
76,2.02,0.0,8.0
77,2.31,0.0,7.474999999999994
78,2.77,0.0,7.0
79,2.75,0.0,6.474999999999994
80,3.46,0.0,8.0
81,3.66,0.0,9.0
82,3.5,0.0,8.0
83,3.55,0.0,11.424999999999983
84,4.33,0.5,10.0
85,4.46,0.0,10.474999999999994
86,4.32,0.0,12.0
87,4.81,1.0,11.0
88,4.62,0.5,10.0
89,4.36,0.0,10.474999999999994
90,4.55,1.0,11.474999999999994
91,3.86,0.5,8.474999999999994
92,4.42,0.0,10.0
93,4.17,0.0,10.474999999999994
94,3.76,0.0,9.0
95,3.72,0.0,9.0
96,3.56,0.0,9.474999999999994
97,3.42,0.0,8.474999999999994
98,3.44,0.0,9.474999999999994
99,2.73,0.0,7.0
100,2.83,0.0,7.0
101,2.89,0.0,8.0
102,2.58,0.0,7.474999999999994
103,2.43,0.0,7.0
104,2.36,0.0,8.0
105,2.73,0.0,9.0
106,2.27,0.0,6.0
107,2.03,0.0,5.474999999999994
108,2.08,0.0,6.0
109,1.75,0.0,6.474999999999994
110,1.95,0.0,5.0
111,1.76,0.0,6.0
112,1.69,0.0,6.0
113,1.55,0.0,6.474999999999994
114,1.63,0.0,7.0
115,1.27,0.0,5.0
116,1.22,0.0,4.0
117,1.14,0.0,4.474999999999994
118,1.25,0.0,4.474999999999994
119,0.89,0.0,3.4749999999999943
120,0.87,0.0,3.0
121,0.75,0.0,3.0
122,0.77,0.0,4.0
123,0.81,0.0,4.0
124,0.84,0.0,5.0
125,0.65,0.0,3.0
126,0.72,0.0,3.0
127,0.65,0.0,3.0
128,0.77,0.0,3.0
129,0.55,0.0,3.4749999999999943
130,0.61,0.0,3.0
131,0.5,0.0,3.0
132,0.43,0.0,3.0
133,0.59,0.0,3.4749999999999943
134,0.53,0.0,3.4749999999999943
135,0.52,0.0,3.0
136,0.54,0.0,3.0
137,0.45,0.0,2.4749999999999943
138,0.45,0.0,3.0
139,0.6,0.0,3.4749999999999943
140,0.5,0.0,2.0
141,0.49,0.0,3.4749999999999943
142,0.37,0.0,2.0
143,0.33,0.0,2.4749999999999943
144,0.44,0.0,3.0
145,0.53,0.0,3.0
146,0.44,0.0,2.4749999999999943
147,0.4,0.0,2.4749999999999943
148,0.33,0.0,2.0
149,0.37,0.0,2.4749999999999943
150,0.51,0.0,3.4749999999999943
151,0.4,0.0,3.0
152,0.31,0.0,2.0
153,0.3,0.0,2.0
154,0.23,0.0,2.0
155,0.15,0.0,1.0
156,0.11,0.0,1.0
157,0.17,0.0,1.4749999999999943
158,0.18,0.0,1.0
159,0.14,0.0,1.0
160,0.1,0.0,1.4749999999999943
161,0.07,0.0,1.0
162,0.09,0.0,1.4749999999999943
163,0.04,0.0,0.4959999999999945
164,0.08,0.0,1.0
165,0.03,0.0,0.49074999999999447
166,0.07,0.0,1.0
167,0.04,0.0,0.4959999999999945
168,0.07,0.0,1.0
169,0.06,0.0,1.0
170,0.14,0.0,2.0
171,0.1,0.0,2.0
172,0.06,0.0,1.0
173,0.12,0.0,1.4749999999999943
174,0.12,0.0,1.4749999999999943
175,0.06,0.0,1.0
176,0.09,0.0,1.0
177,0.09,0.0,1.0
178,0.1,0.0,1.0
179,0.11,0.0,1.0
180,0.07,0.0,1.0
181,0.11,0.0,1.0
182,0.1,0.0,1.4749999999999943
183,0.08,0.0,1.0
184,0.11,0.0,1.4749999999999943
185,0.07,0.0,1.0
186,0.11,0.0,1.0
187,0.09,0.0,1.0
188,0.1,0.0,1.0
189,0.07,0.0,1.0
190,0.07,0.0,1.0
191,0.11,0.0,1.0
192,0.07,0.0,1.0
