,Num_contacts,num_contacts_traced,num_positive_contacts,num_sympt_patients_traced,contact_tracing_time,tracing_round,hcw_id,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,hcws_put_on_ppe,patients_put_in_isolation
0,36,12,0,13,105.47222222222223,1,205,100.0,4,0,4,0
1,40,15,1,0,79.30555555555556,1,140,70.0,22,0,8,6
2,18,13,0,0,109.33333333333333,1,52,103.0,6,0,8,0
3,45,20,0,1,111.67361111111111,1,167,104.0,27,0,9,11
4,27,12,1,2,98.80555555555556,1,80,92.0,22,0,8,10
5,21,12,0,2,97.08333333333333,1,170,93.0,8,0,9,0
6,27,15,2,2,84.61111111111111,1,56,80.0,17,0,7,12
7,32,11,4,1,133.47222222222223,1,166,128.53472222222223,11,0,9,10
8,20,6,0,2,124.90277777777777,1,104,121.70138888888889,16,0,3,3
9,19,10,0,4,99.40972222222223,1,186,95.0,6,1,7,0
10,28,13,0,13,108.16666666666667,1,210,99.0,2,0,9,0
11,28,13,2,0,89.36111111111111,1,200,84.51388888888889,13,0,8,6
12,39,17,0,1,193.71527777777777,1,59,189.0,27,0,9,18
13,41,21,0,0,124.97916666666667,1,144,121.0,28,0,9,17
14,10,10,0,0,158.11805555555554,1,193,148.0,8,0,7,0
15,47,25,1,0,82.03472222222223,1,168,76.0,19,0,8,13
16,24,10,0,13,95.84722222222223,1,109,90.95833333333333,3,2,7,0
17,28,6,0,0,238.24305555555554,1,204,230.0,7,0,12,6
18,29,10,1,0,150.25,1,58,144.6875,14,1,7,11
19,31,13,0,2,125.41666666666667,1,48,120.20138888888889,16,1,8,8
20,10,8,0,2,84.27777777777777,1,187,80.0,4,0,4,0
21,45,17,2,1,137.1875,1,115,128.20833333333334,25,0,11,13
22,30,7,1,7,106.48611111111111,1,97,104.08333333333333,3,1,8,5
23,32,13,0,0,83.25,1,63,79.0,12,1,10,12
24,22,9,0,8,101.13194444444444,1,57,97.0,1,0,7,0
25,27,11,0,1,112.80555555555556,1,188,109.0,24,0,6,9
26,19,11,1,2,100.20833333333333,1,162,95.0,6,0,6,0
27,26,7,2,1,108.84027777777777,1,28,106.02777777777777,24,1,6,4
28,29,9,0,0,133.77777777777777,1,159,129.0,26,0,6,9
29,29,14,0,0,84.59027777777777,1,175,81.0,23,0,8,8
30,35,15,1,1,77.64583333333333,1,148,73.0,8,1,7,0
31,11,10,1,1,76.9375,1,37,71.0,8,0,7,0
32,15,9,2,2,90.16666666666667,1,190,77.04166666666667,5,1,7,0
33,14,9,0,2,92.19444444444444,1,47,87.0,6,0,8,0
34,8,7,0,1,84.07638888888889,1,21,81.0,2,0,6,0
35,29,9,1,1,109.4375,1,108,104.0,12,1,11,8
36,14,10,0,0,120.60416666666667,1,237,117.875,6,1,8,0
37,28,9,0,2,117.56944444444444,1,79,114.33333333333333,22,3,3,8
38,29,11,1,0,139.89583333333334,1,101,132.0,25,0,8,4
39,21,10,0,5,107.9375,1,70,103.0,7,0,6,0
40,14,14,0,0,186.25694444444446,1,1000,177.0,8,0,12,0
41,35,18,1,0,150.06944444444446,1,1247,142.72916666666666,15,1,11,14
42,16,8,0,7,94.625,1,1298,88.0,3,1,10,0
43,32,14,1,2,125.5,1,1633,119.625,16,2,8,6
44,31,15,1,1,112.59722222222223,1,1293,109.22222222222223,25,2,9,10
45,28,12,1,2,110.33333333333333,1,1650,102.0,25,2,9,12
46,26,8,0,2,117.09027777777777,1,1040,110.0,22,3,8,6
47,24,17,1,9,95.84027777777777,1,1038,93.0,6,0,12,0
48,27,12,0,0,152.64583333333334,1,1045,150.17361111111111,3,1,8,2
49,21,2,0,0,238.64583333333334,1,1697,233.0,3,0,7,0
50,16,7,0,3,108.02083333333333,1,1455,103.0,7,1,6,0
51,26,8,1,0,106.34027777777777,1,1041,100.0,24,0,6,8
52,8,8,0,0,139.00694444444446,1,1785,127.0,8,0,6,0
53,24,12,0,12,111.52083333333333,1,1659,106.0,2,0,7,0
54,28,12,0,1,89.81944444444444,1,1164,88.0,15,0,7,14
55,12,10,0,2,137.25,1,1179,133.0,3,0,6,0
56,28,12,1,1,90.16666666666667,1,1598,88.74305555555556,16,1,4,5
57,31,14,0,0,80.86111111111111,1,1329,77.0,15,0,8,11
58,31,11,0,2,138.08333333333334,1,1711,132.11111111111111,11,1,7,7
59,27,7,0,1,91.48611111111111,1,1233,87.0625,16,1,7,8
60,39,16,0,0,90.50694444444444,1,1567,87.16666666666667,17,2,6,15
61,11,10,0,0,76.55555555555556,1,1096,71.625,4,1,7,0
62,24,8,0,0,79.15972222222223,1,1353,75.0,22,0,6,4
63,31,10,0,0,84.22222222222223,1,1216,76.0,11,0,7,10
64,29,13,1,0,151.19444444444446,1,1536,146.0,18,0,6,8
65,30,13,0,0,118.52083333333333,1,1453,110.58333333333333,24,2,12,10
66,34,12,0,1,111.61111111111111,1,1372,106.4375,12,3,7,9
67,20,9,0,10,100.08333333333333,1,1118,93.0,2,1,3,0
68,27,10,1,5,87.22916666666667,1,1423,83.0625,17,1,7,5
69,27,9,0,2,75.52777777777777,1,1535,70.39583333333333,20,0,6,5
70,32,9,0,0,91.08333333333333,1,1063,86.11111111111111,28,1,7,9
71,26,9,1,1,92.84027777777777,1,1088,87.45833333333333,16,0,6,4
72,16,9,0,2,92.24305555555556,1,1359,87.0,6,0,10,0
73,27,7,0,1,104.58333333333333,1,1692,100.17361111111111,21,1,6,10
74,28,11,0,2,110.95138888888889,1,1069,105.10416666666667,25,2,3,2
75,28,8,0,1,138.88888888888889,1,1585,132.88888888888889,11,1,7,4
76,31,13,2,1,80.5625,1,1081,74.84027777777777,20,0,6,7
77,27,7,0,1,103.38888888888889,1,1103,98.95138888888889,13,1,6,2
78,39,14,0,0,113.86111111111111,1,1149,108.33333333333333,12,1,7,8
