,total_screened,positive_detected,positivity_rate
0,25230.0,152.0,0.6024573919936583
1,25230.0,156.0,0.6183115338882283
2,25230.0,181.0,0.7173999207292905
3,25230.0,153.0,0.6064209274673008
4,25230.0,169.0,0.6698374950455807
5,25230.0,150.0,0.5945303210463734
6,25230.0,149.0,0.5905667855727309
7,25231.0,159.0,0.6301771630137529
8,25230.0,167.0,0.6619104240982957
9,25230.0,187.0,0.7411811335711455
10,25230.0,161.0,0.6381292112564407
11,25230.0,131.0,0.5192231470471661
12,25230.0,162.0,0.6420927467300832
13,25230.0,153.0,0.6064209274673008
14,25230.0,148.0,0.5866032500990884
15,25230.0,153.0,0.6064209274673008
16,25230.0,173.0,0.6856916369401506
17,25231.0,148.0,0.5865800007926757
18,25230.0,162.0,0.6420927467300832
19,25230.0,188.0,0.7451446690447879
20,25230.0,216.0,0.8561236623067776
21,25230.0,181.0,0.7173999207292905
22,25230.0,155.0,0.6143479984145858
23,25231.0,181.0,0.7173714874559074
24,25230.0,176.0,0.6975822433610781
25,25230.0,147.0,0.582639714625446
26,25230.0,159.0,0.6302021403091558
27,25230.0,199.0,0.7887435592548553
28,25230.0,178.0,0.7055093143083631
29,25230.0,171.0,0.6777645659928656
30,25230.0,171.0,0.6777645659928656
31,25230.0,147.0,0.582639714625446
32,25230.0,177.0,0.7015457788347206
33,25230.0,153.0,0.6064209274673008
34,25230.0,151.0,0.5984938565200159
35,25230.0,158.0,0.6262386048355133
36,25230.0,166.0,0.6579468886246532
37,25230.0,199.0,0.7887435592548553
38,25230.0,206.0,0.8164883075703527
39,25230.0,140.0,0.5548949663099485
40,25230.0,155.0,0.6143479984145858
41,25230.0,165.0,0.6539833531510107
42,25230.0,139.0,0.550931430836306
43,25230.0,222.0,0.8799048751486326
44,25230.0,160.0,0.6341656757827983
45,25230.0,145.0,0.5747126436781609
46,25230.0,176.0,0.6975822433610781
47,25230.0,136.0,0.5390408244153785
48,25230.0,169.0,0.6698374950455807
49,25230.0,144.0,0.5707491082045184
50,25230.0,149.0,0.5905667855727309
51,25230.0,166.0,0.6579468886246532
52,25230.0,189.0,0.7491082045184304
53,25230.0,149.0,0.5905667855727309
54,25230.0,186.0,0.737217598097503
55,25230.0,168.0,0.6658739595719382
56,25230.0,167.0,0.6619104240982957
57,25230.0,178.0,0.7055093143083631
58,25230.0,149.0,0.5905667855727309
59,25230.0,155.0,0.6143479984145858
60,25230.0,135.0,0.535077288941736
61,25230.0,158.0,0.6262386048355133
62,25230.0,131.0,0.5192231470471661
63,25230.0,155.0,0.6143479984145858
64,25230.0,184.0,0.729290527150218
65,25230.0,137.0,0.543004359889021
66,25230.0,182.0,0.721363456202933
67,25230.0,155.0,0.6143479984145858
68,25230.0,149.0,0.5905667855727309
69,25230.0,162.0,0.6420927467300832
70,25230.0,172.0,0.6817281014665081
71,25230.0,167.0,0.6619104240982957
72,25230.0,186.0,0.737217598097503
73,25230.0,154.0,0.6103844629409433
74,25230.0,172.0,0.6817281014665081
75,25230.0,173.0,0.6856916369401506
76,25230.0,172.0,0.6817281014665081
77,25230.0,156.0,0.6183115338882283
78,25230.0,192.0,0.760998810939358
79,25230.0,194.0,0.7689258818866429
80,25230.0,158.0,0.6262386048355133
81,25230.0,179.0,0.7094728497820055
82,25230.0,159.0,0.6302021403091558
83,25230.0,143.0,0.5667855727308759
84,25230.0,203.0,0.8045977011494253
85,25230.0,184.0,0.729290527150218
86,25232.0,150.0,0.5944831959416614
87,25230.0,168.0,0.6658739595719382
88,25230.0,164.0,0.6500198176773682
89,25230.0,132.0,0.5231866825208086
90,25230.0,110.0,0.4359889021006738
91,25230.0,206.0,0.8164883075703527
92,25230.0,186.0,0.737217598097503
93,25230.0,212.0,0.8402695204122077
94,25230.0,178.0,0.7055093143083631
95,25230.0,181.0,0.7173999207292905
96,25230.0,175.0,0.6936187078874356
97,25230.0,199.0,0.7887435592548553
98,25230.0,188.0,0.7451446690447879
99,25230.0,158.0,0.6262386048355133
