,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.1813186813186813,0.5714285714285714,0.25,0.08928571428571429,33.0,4.0,189,28.0,5.0,168,70.0
1,0.21739130434782608,0.3333333333333333,0.22727272727272727,0.14893617021276595,40.0,1.0,187,30.0,7.0,179,78.0
2,0.2436548223350254,0.8947368421052632,0.41843971631205673,0.03076923076923077,48.0,17.0,216,59.0,2.0,206,126.0
3,0.18681318681318682,0.6666666666666666,0.22137404580152673,0.125,34.0,4.0,188,29.0,6.0,179,73.0
4,0.23404255319148937,0.8333333333333334,0.2926829268292683,0.078125,44.0,5.0,194,36.0,5.0,187,90.0
5,0.13372093023255813,0.6666666666666666,0.22522522522522523,0.08333333333333333,23.0,2.0,175,25.0,4.0,159,54.0
6,0.14124293785310735,0.2,0.226890756302521,0.020833333333333332,25.0,1.0,182,27.0,1.0,167,54.0
7,0.20967741935483872,0.4444444444444444,0.29365079365079366,0.07352941176470588,39.0,4.0,195,37.0,5.0,194,85.0
8,0.1404494382022472,0.6666666666666666,0.265625,0.125,25.0,6.0,187,34.0,7.0,184,72.0
9,0.3463414634146341,0.6363636363636364,0.4097222222222222,0.125,71.0,7.0,216,59.0,8.0,208,145.0
10,0.1989247311827957,0.14285714285714285,0.30708661417322836,0.08333333333333333,37.0,1.0,193,39.0,4.0,175,81.0
11,0.12571428571428572,0.5,0.2,0.1276595744680851,22.0,2.0,179,21.0,6.0,152,51.0
12,0.22395833333333334,1.125,0.3208955223880597,0.10714285714285714,43.0,9.0,200,43.0,6.0,190,101.0
13,0.2648648648648649,0.6666666666666666,0.29838709677419356,0.06521739130434782,49.0,6.0,194,37.0,3.0,170,95.0
14,0.17204301075268819,0.6,0.3333333333333333,0.14814814814814814,32.0,6.0,196,40.0,8.0,174,86.0
15,0.20430107526881722,0.75,0.3162393162393162,0.05660377358490566,38.0,3.0,190,37.0,3.0,170,81.0
16,0.27692307692307694,1.0,0.3308270676691729,0.08333333333333333,54.0,3.0,198,44.0,5.0,193,106.0
17,0.15591397849462366,0.5,0.3486238532110092,0.11320754716981132,29.0,5.0,196,38.0,6.0,162,78.0
18,0.21621621621621623,0.4,0.256,0.13559322033898305,40.0,2.0,190,32.0,8.0,184,82.0
19,0.25654450261780104,0.7692307692307693,0.30201342281879195,0.11475409836065574,49.0,10.0,204,45.0,7.0,210,111.0
20,0.3793103448275862,0.8461538461538461,0.3081761006289308,0.2361111111111111,77.0,11.0,216,49.0,17.0,231,154.0
21,0.31840796019900497,0.7272727272727273,0.39285714285714285,0.1076923076923077,64.0,8.0,212,55.0,7.0,205,134.0
22,0.15934065934065933,0.8,0.23008849557522124,0.13846153846153847,29.0,4.0,187,26.0,9.0,178,68.0
23,0.3024390243902439,0.2727272727272727,0.390625,0.17647058823529413,62.0,3.0,216,50.0,12.0,196,127.0
24,0.25654450261780104,2.0,0.288,0.13333333333333333,49.0,22.0,202,36.0,10.0,200,117.0
25,0.22043010752688172,0.3333333333333333,0.3238095238095238,0.07272727272727272,41.0,4.0,198,34.0,4.0,160,83.0
26,0.2923076923076923,1.0,0.2753623188405797,0.08928571428571429,57.0,5.0,200,38.0,5.0,194,105.0
27,0.365,0.42857142857142855,0.3391812865497076,0.09836065573770492,73.0,6.0,214,58.0,6.0,232,143.0
28,0.2712765957446808,0.625,0.2867647058823529,0.0967741935483871,51.0,5.0,196,39.0,6.0,198,101.0
29,0.22916666666666666,0.6,0.32857142857142857,0.08771929824561403,44.0,9.0,207,46.0,5.0,197,104.0
30,0.2620320855614973,0.8571428571428571,0.28169014084507044,0.08163265306122448,49.0,6.0,194,40.0,4.0,191,99.0
31,0.18333333333333332,1.0,0.22950819672131148,0.0851063829787234,33.0,6.0,186,28.0,4.0,169,71.0
32,0.27918781725888325,0.4166666666666667,0.3120567375886525,0.12727272727272726,55.0,5.0,209,44.0,7.0,196,111.0
33,0.2222222222222222,0.8333333333333334,0.2616822429906542,0.06779661016949153,40.0,5.0,186,28.0,4.0,166,77.0
34,0.21978021978021978,0.5,0.25210084033613445,0.11538461538461539,40.0,5.0,192,30.0,6.0,171,81.0
35,0.2617801047120419,0.25,0.2890625,0.12962962962962962,50.0,2.0,199,37.0,7.0,182,96.0
36,0.19337016574585636,0.5,0.2698412698412698,0.037037037037037035,35.0,3.0,187,34.0,2.0,180,74.0
37,0.3526315789473684,0.46153846153846156,0.2716049382716049,0.140625,67.0,6.0,203,44.0,9.0,226,126.0
38,0.3384615384615385,0.5333333333333333,0.3333333333333333,0.14084507042253522,66.0,8.0,210,49.0,10.0,218,133.0
39,0.1340782122905028,1.25,0.2,0.08695652173913043,24.0,5.0,183,22.0,4.0,156,55.0
40,0.26881720430107525,0.2,0.23880597014925373,0.09803921568627451,50.0,1.0,191,32.0,5.0,185,88.0
41,0.17894736842105263,0.5714285714285714,0.2748091603053435,0.10909090909090909,34.0,4.0,197,36.0,6.0,186,80.0
