,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.01,0.0,0.0
52,0.01,0.0,0.0
53,0.01,0.0,0.0
54,0.01,0.0,0.0
55,0.0,0.0,0.0
56,0.01,0.0,0.0
57,0.01,0.0,0.0
58,0.01,0.0,0.0
59,1.0,1.0,1.0
60,1.0,1.0,1.0
61,1.0,1.0,1.0
62,1.0,1.0,1.0
63,1.01,1.0,1.0
64,1.01,1.0,1.0
65,1.02,1.0,1.0
66,1.05,1.0,2.0
67,1.06,1.0,2.0
68,1.09,1.0,2.0
69,1.18,1.0,2.0
70,1.22,1.0,2.0
71,1.25,1.0,2.0
72,1.29,1.0,2.5249999999999915
73,1.32,1.0,2.0
74,1.41,1.0,3.0
75,1.48,1.0,3.0
76,1.62,1.0,3.0
77,6.83,6.0,9.0
78,7.85,7.0,10.0
79,11.94,11.0,14.0
80,15.15,14.0,18.0
81,18.31,17.0,21.0
82,19.37,18.0,22.52499999999999
83,25.54,24.0,29.0
84,29.76,28.0,33.52499999999999
85,35.08,33.0,39.0
86,40.29,38.0,44.0
87,47.64,45.0,52.0
88,53.76,51.0,58.0
89,62.05,59.0,66.52499999999999
90,62.19,59.475,66.0
91,68.58,66.0,73.04999999999998
92,75.76,73.0,80.0
93,79.96,77.0,84.0
94,87.19,84.0,91.0
95,88.26,85.0,92.52499999999999
96,83.28,79.475,88.0
97,79.45,76.0,85.0
98,77.64,74.0,83.0
99,76.59,73.0,82.0
100,78.6,75.0,84.52499999999999
101,77.58,74.0,82.52499999999999
102,73.59,70.475,78.52499999999999
103,65.72,62.0,70.52499999999999
104,66.89,63.0,71.52499999999999
105,65.73,62.0,70.52499999999999
106,65.71,62.0,70.52499999999999
107,65.78,62.0,71.52499999999999
108,63.71,60.0,69.52499999999999
109,60.53,57.0,66.52499999999999
110,57.4,54.0,62.0
111,56.31,53.0,61.0
112,56.25,53.0,61.52499999999999
113,49.15,46.0,55.0
114,44.05,41.0,49.0
115,41.84,39.0,46.52499999999999
116,41.87,39.0,47.0
117,37.89,35.0,43.0
118,38.83,35.475,43.0
119,37.75,34.0,42.0
120,37.71,35.0,42.0
121,35.7,33.0,40.0
122,34.55,32.0,40.0
123,32.38,30.0,38.0
124,30.32,28.0,35.0
125,28.23,25.475,33.0
126,28.18,26.0,33.0
127,25.07,23.0,29.52499999999999
128,21.95,20.0,26.52499999999999
129,20.9,18.0,25.0
130,19.78,17.0,24.0
131,18.66,16.0,22.0
132,18.47,16.0,23.52499999999999
133,18.38,16.0,23.0
134,17.3,15.0,22.0
135,17.29,15.0,22.0
136,17.21,15.0,22.52499999999999
137,17.15,15.0,21.0
138,17.08,15.0,21.0
139,15.98,14.0,19.0
140,15.99,14.0,19.0
141,16.0,14.0,19.52499999999999
142,12.92,11.0,16.52499999999999
143,11.84,10.0,15.0
144,12.76,11.0,16.0
145,12.72,11.0,16.0
146,11.69,10.0,15.0
147,11.7,10.0,15.0
148,12.68,11.0,16.0
149,12.65,11.0,16.0
150,11.56,10.0,15.0
151,10.6,9.0,14.0
152,10.53,9.0,14.0
153,9.49,8.0,13.0
154,9.45,8.0,12.0
155,9.43,8.0,12.524999999999991
156,9.34,8.0,12.0
157,9.32,8.0,12.0
158,9.27,8.0,12.0
159,8.26,7.0,11.0
160,7.21,6.0,9.0
161,7.14,6.0,9.0
162,7.08,6.0,9.0
163,7.07,6.0,9.0
164,7.06,6.0,9.524999999999991
165,6.0,5.0,8.0
166,5.98,5.0,8.0
167,5.97,5.0,8.0
168,4.9,4.0,7.0
169,4.84,4.0,7.0
170,4.82,4.0,7.0
171,4.77,4.0,6.0
172,4.72,4.0,6.0
173,4.7,4.0,6.0
174,4.71,4.0,6.0
175,4.7,4.0,6.5249999999999915
176,4.68,4.0,6.5249999999999915
177,4.65,4.0,7.0
178,4.61,4.0,6.5249999999999915
179,4.54,4.0,6.0
180,4.52,4.0,6.0
181,4.48,4.0,6.0
182,4.49,4.0,6.0
183,4.48,4.0,6.0
184,4.46,4.0,6.0
185,4.45,4.0,6.0
186,4.41,4.0,6.0
187,4.41,4.0,6.0
188,4.43,4.0,6.5249999999999915
189,4.42,4.0,6.5249999999999915
190,4.4,4.0,6.0
191,4.4,4.0,6.0
192,4.4,4.0,6.0
193,4.36,4.0,6.0
194,4.38,4.0,6.0
195,4.33,4.0,6.0
196,4.35,4.0,6.0
197,4.35,4.0,6.0
