,total_screened,positive_detected,positivity_rate
0,25230.0,161.0,0.6381292112564407
1,25230.0,170.0,0.6738010305192231
2,25230.0,191.0,0.7570352754657154
3,25230.0,187.0,0.7411811335711455
4,25230.0,199.0,0.7887435592548553
5,25230.0,201.0,0.7966706302021404
6,25230.0,205.0,0.8125247720967103
7,25230.0,205.0,0.8125247720967103
8,25230.0,237.0,0.93935790725327
9,25230.0,157.0,0.6222750693618708
10,25230.0,194.0,0.7689258818866429
11,25230.0,162.0,0.6420927467300832
12,25230.0,171.0,0.6777645659928656
13,25230.0,161.0,0.6381292112564407
14,25230.0,215.0,0.8521601268331351
15,25230.0,183.0,0.7253269916765755
16,25230.0,183.0,0.7253269916765755
17,25230.0,204.0,0.8085612366230678
18,25230.0,177.0,0.7015457788347206
19,25230.0,179.0,0.7094728497820055
20,25230.0,171.0,0.6777645659928656
21,25230.0,152.0,0.6024573919936583
22,25230.0,192.0,0.760998810939358
23,25230.0,221.0,0.8759413396749901
24,25230.0,192.0,0.760998810939358
25,25230.0,206.0,0.8164883075703527
26,25232.0,176.0,0.6975269499048827
27,25230.0,200.0,0.7927070947284979
28,25230.0,162.0,0.6420927467300832
29,25230.0,194.0,0.7689258818866429
30,25230.0,175.0,0.6936187078874356
31,25230.0,190.0,0.7530717399920729
32,25230.0,176.0,0.6975822433610781
33,25230.0,143.0,0.5667855727308759
34,25230.0,173.0,0.6856916369401506
35,25230.0,168.0,0.6658739595719382
36,25230.0,208.0,0.8244153785176377
37,25230.0,187.0,0.7411811335711455
38,25230.0,178.0,0.7055093143083631
39,25230.0,153.0,0.6064209274673008
40,25230.0,216.0,0.8561236623067776
41,25230.0,170.0,0.6738010305192231
42,25230.0,198.0,0.7847800237812128
43,25230.0,172.0,0.6817281014665081
44,25230.0,175.0,0.6936187078874356
45,25230.0,191.0,0.7570352754657154
46,25230.0,161.0,0.6381292112564407
47,25230.0,161.0,0.6381292112564407
48,25230.0,143.0,0.5667855727308759
49,25230.0,187.0,0.7411811335711455
50,25230.0,176.0,0.6975822433610781
51,25230.0,175.0,0.6936187078874356
52,25230.0,165.0,0.6539833531510107
53,25230.0,204.0,0.8085612366230678
54,25230.0,181.0,0.7173999207292905
55,25230.0,198.0,0.7847800237812128
56,25230.0,194.0,0.7689258818866429
57,25230.0,169.0,0.6698374950455807
58,25230.0,177.0,0.7015457788347206
59,25230.0,197.0,0.7808164883075703
60,25230.0,182.0,0.721363456202933
61,25230.0,186.0,0.737217598097503
62,25230.0,155.0,0.6143479984145858
63,25230.0,208.0,0.8244153785176377
64,25230.0,163.0,0.6460562822037257
65,25230.0,197.0,0.7808164883075703
66,25230.0,171.0,0.6777645659928656
67,25230.0,216.0,0.8561236623067776
68,25230.0,211.0,0.8363059849385652
69,25230.0,181.0,0.7173999207292905
70,25230.0,232.0,0.9195402298850575
71,25230.0,185.0,0.7332540626238605
72,25230.0,211.0,0.8363059849385652
73,25231.0,190.0,0.7530418929095161
74,25230.0,161.0,0.6381292112564407
75,25230.0,178.0,0.7055093143083631
76,25230.0,177.0,0.7015457788347206
77,25230.0,172.0,0.6817281014665081
78,25230.0,203.0,0.8045977011494253
79,25230.0,183.0,0.7253269916765755
80,25230.0,168.0,0.6658739595719382
81,25230.0,208.0,0.8244153785176377
82,25230.0,178.0,0.7055093143083631
83,25230.0,173.0,0.6856916369401506
84,25230.0,150.0,0.5945303210463734
85,25230.0,185.0,0.7332540626238605
86,25230.0,205.0,0.8125247720967103
87,25230.0,173.0,0.6856916369401506
88,25230.0,213.0,0.8442330558858502
89,25230.0,184.0,0.729290527150218
90,25230.0,189.0,0.7491082045184304
91,25230.0,163.0,0.6460562822037257
92,25230.0,181.0,0.7173999207292905
93,25230.0,207.0,0.8204518430439952
94,25230.0,200.0,0.7927070947284979
95,25231.0,179.0,0.7094447306884388
96,25230.0,230.0,0.9116131589377725
97,25230.0,163.0,0.6460562822037257
98,25230.0,153.0,0.6064209274673008
99,25230.0,197.0,0.7808164883075703
