,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.30158730158730157,0.5454545454545454,0.319672131147541,0.06451612903225806,57.0,6.0,200,39.0,4.0,184,106.0
1,0.2717391304347826,1.0,0.22137404580152673,0.08928571428571429,50.0,4.0,188,29.0,5.0,187,88.0
2,0.36082474226804123,1.8571428571428572,0.2727272727272727,0.16417910447761194,70.0,13.0,201,39.0,11.0,210,133.0
3,0.328042328042328,0.0,0.2589928057553957,0.07352941176470588,62.0,0.0,194,36.0,5.0,207,103.0
4,0.3850267379679144,0.5714285714285714,0.24305555555555555,0.08823529411764706,72.0,4.0,194,35.0,6.0,212,117.0
5,0.3802083333333333,0.125,0.2905405405405405,0.0945945945945946,73.0,1.0,200,43.0,7.0,222,124.0
6,0.4365482233502538,0.0,0.2874251497005988,0.13793103448275862,86.0,0.0,205,48.0,8.0,225,142.0
7,0.43283582089552236,0.18181818181818182,0.3375796178343949,0.16923076923076924,87.0,2.0,212,53.0,11.0,222,153.0
8,0.5024875621890548,0.5454545454545454,0.32934131736526945,0.10989010989010989,101.0,6.0,212,55.0,10.0,258,172.0
9,0.3333333333333333,0.16666666666666666,0.2719298245614035,0.09836065573770492,61.0,1.0,189,31.0,6.0,175,99.0
10,0.39690721649484534,1.0,0.3422818791946309,0.047619047619047616,77.0,11.0,205,51.0,3.0,212,142.0
11,0.23595505617977527,0.75,0.2627118644067797,0.11290322580645161,42.0,6.0,186,31.0,7.0,180,86.0
12,0.31443298969072164,0.7272727272727273,0.30578512396694213,0.13636363636363635,61.0,8.0,205,37.0,9.0,187,115.0
13,0.2655367231638418,0.2857142857142857,0.22033898305084745,0.06153846153846154,47.0,2.0,184,26.0,4.0,183,79.0
14,0.3888888888888889,0.8,0.35542168674698793,0.07894736842105263,77.0,12.0,213,59.0,6.0,242,154.0
15,0.3695652173913043,0.4,0.21621621621621623,0.04838709677419355,68.0,2.0,189,32.0,3.0,210,105.0
16,0.3769633507853403,0.6666666666666666,0.2534246575342466,0.05555555555555555,72.0,4.0,197,37.0,3.0,200,116.0
17,0.38421052631578945,1.0,0.21710526315789475,0.1111111111111111,73.0,7.0,197,33.0,8.0,224,121.0
18,0.40641711229946526,0.25,0.2302158273381295,0.11666666666666667,76.0,1.0,191,32.0,7.0,199,116.0
19,0.3489583333333333,0.0,0.26666666666666666,0.11666666666666667,67.0,0.0,197,36.0,7.0,195,110.0
20,0.2857142857142857,1.0,0.16541353383458646,0.10714285714285714,50.0,5.0,180,22.0,6.0,189,83.0
21,0.27586206896551724,0.0,0.21904761904761905,0.06779661016949153,48.0,0.0,179,23.0,4.0,164,75.0
22,0.4467005076142132,0.4,0.24475524475524477,0.125,88.0,2.0,202,35.0,9.0,215,134.0
23,0.4467005076142132,0.875,0.24390243902439024,0.10810810810810811,88.0,7.0,205,40.0,8.0,238,143.0
24,0.3544973544973545,0.75,0.23308270676691728,0.15789473684210525,67.0,6.0,197,31.0,12.0,209,116.0
25,0.4845360824742268,1.1428571428571428,0.3057324840764331,0.1,94.0,8.0,201,48.0,6.0,217,156.0
26,0.35294117647058826,0.375,0.29365079365079366,0.09722222222222222,66.0,3.0,195,37.0,7.0,198,113.0
27,0.328042328042328,0.625,0.33540372670807456,0.03278688524590164,62.0,10.0,205,54.0,2.0,222,128.0
28,0.2702702702702703,0.0,0.25,0.08928571428571429,50.0,0.0,190,33.0,5.0,188,88.0
29,0.2956989247311828,0.8333333333333334,0.22151898734177214,0.06349206349206349,55.0,5.0,192,35.0,4.0,221,99.0
30,0.273224043715847,1.0,0.1897810218978102,0.18032786885245902,50.0,7.0,190,26.0,11.0,198,94.0
31,0.2857142857142857,1.0909090909090908,0.31690140845070425,0.08450704225352113,54.0,12.0,200,45.0,6.0,213,117.0
32,0.3641304347826087,0.3,0.2773722627737226,0.09836065573770492,67.0,3.0,194,38.0,6.0,198,114.0
33,0.21142857142857144,1.0,0.1826086956521739,0.09523809523809523,37.0,6.0,181,21.0,4.0,157,68.0
34,0.2833333333333333,0.25,0.15671641791044777,0.11666666666666667,51.0,1.0,184,21.0,7.0,194,80.0
35,0.32972972972972975,0.25,0.22137404580152673,0.16363636363636364,61.0,1.0,189,29.0,9.0,186,100.0
