,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,1,1,0
1,,0,0,0
2,,1,1,0
3,0,,0,0
4,,1,0,1
5,0,,0,0
6,0,,0,0
7,,0,0,0
8,3,,3,0
9,,0,0,0
10,,0,0,0
11,1,,1,0
12,0,,0,0
13,0,,0,0
14,1,,1,0
15,1,,0,1
16,0,,0,0
17,0,,0,0
18,0,,0,0
19,1,,1,0
20,0,,0,0
21,2,,1,1
22,0,,0,0
23,0,,0,0
24,0,,0,0
25,,0,0,0
26,,0,0,0
27,,0,0,0
28,0,,0,0
29,0,,0,0
30,1,,1,0
31,0,,0,0
32,1,,1,0
33,0,,0,0
34,,0,0,0
35,0,,0,0
36,,0,0,0
37,0,,0,0
38,1,,0,1
39,,0,0,0
40,1,,1,0
41,,0,0,0
42,0,,0,0
43,1,,0,1
44,1,,0,1
45,,0,0,0
46,,0,0,0
47,0,,0,0
48,0,,0,0
49,3,,3,0
50,1,,1,0
51,,0,0,0
52,0,,0,0
53,1,,1,0
54,,1,1,0
55,0,,0,0
56,2,,1,1
57,,0,0,0
58,2,,1,1
59,0,,0,0
60,2,,2,0
61,,1,0,1
62,,0,0,0
63,1,,1,0
64,0,,0,0
65,0,,0,0
66,0,,0,0
67,2,,1,1
68,0,,0,0
69,,0,0,0
70,1,,1,0
71,0,,0,0
72,,0,0,0
73,1,,1,0
74,1,,1,0
75,4,,4,0
76,2,,2,0
77,2,,2,0
78,2,,2,0
79,0,,0,0
80,0,,0,0
81,2,,2,0
82,1,,1,0
83,,0,0,0
84,0,,0,0
85,,0,0,0
86,2,,2,0
87,0,,0,0
88,,0,0,0
89,0,,0,0
90,1,,1,0
91,0,,0,0
92,5,,4,1
93,0,,0,0
94,,0,0,0
95,,0,0,0
96,,0,0,0
97,1,,1,0
98,,0,0,0
99,0,,0,0
100,1,,1,0
101,0,,0,0
102,,0,0,0
103,0,,0,0
104,0,,0,0
105,0,,0,0
106,0,,0,0
107,2,,1,1
108,,1,1,0
109,,2,2,0
110,,3,3,0
111,2,,2,0
112,,0,0,0
113,,0,0,0
114,0,,0,0
115,0,,0,0
116,0,,0,0
117,0,,0,0
118,0,,0,0
119,,1,1,0
120,1,,1,0
121,0,,0,0
122,2,,2,0
123,0,,0,0
124,0,,0,0
125,,0,0,0
126,1,,1,0
127,2,,2,0
128,1,,0,1
129,0,,0,0
130,,0,0,0
131,0,,0,0
132,,0,0,0
133,1,,1,0
134,0,,0,0
135,0,,0,0
136,1,,1,0
137,2,,2,0
138,0,,0,0
139,1,,1,0
140,2,,2,0
141,0,,0,0
142,,0,0,0
143,,1,1,0
144,0,,0,0
145,0,,0,0
146,0,,0,0
147,0,,0,0
148,0,,0,0
149,,0,0,0
150,1,,0,1
151,1,,0,1
152,,0,0,0
153,0,,0,0
154,,3,3,0
155,0,,0,0
156,2,,2,0
157,1,,1,0
158,0,,0,0
159,,0,0,0
160,0,,0,0
161,1,,0,1
162,0,,0,0
163,,0,0,0
164,0,,0,0
165,0,,0,0
166,0,,0,0
167,,1,0,1
168,,0,0,0
169,0,,0,0
170,0,,0,0
171,0,,0,0
172,0,,0,0
173,,2,2,0
174,,3,2,1
175,0,,0,0
176,0,,0,0
177,0,,0,0
178,1,,0,1
179,0,,0,0
180,2,,1,1
181,2,,1,1
182,0,,0,0
183,0,,0,0
184,,1,0,1
185,0,,0,0
186,0,,0,0
187,0,,0,0
188,,0,0,0
189,0,,0,0
190,0,,0,0
191,,0,0,0
192,0,,0,0
193,2,,2,0
194,2,,1,1
195,0,,0,0
196,,0,0,0
197,,0,0,0
198,,0,0,0
199,,1,1,0
200,,1,0,1
201,0,,0,0
202,0,,0,0
203,0,,0,0
204,,1,1,0
205,1,,1,0
206,,0,0,0
207,,0,0,0
208,0,,0,0
209,4,,4,0
210,0,,0,0
211,,0,0,0
212,0,,0,0
213,,0,0,0
214,1,,0,1
215,,0,0,0
216,0,,0,0
217,0,,0,0
218,0,,0,0
219,2,,1,1
220,0,,0,0
221,,0,0,0
222,1,,1,0
223,,0,0,0
224,0,,0,0
225,0,,0,0
226,0,,0,0
227,1,,0,1
