,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,,0,0,0
1,1,,1,0
2,,0,0,0
3,0,,0,0
4,2,,2,0
5,0,,0,0
6,,0,0,0
7,1,,0,1
8,,0,0,0
9,,1,0,1
10,0,,0,0
11,0,,0,0
12,0,,0,0
13,,1,1,0
14,0,,0,0
15,,0,0,0
16,0,,0,0
17,0,,0,0
18,0,,0,0
19,1,,1,0
20,1,,1,0
21,0,,0,0
22,1,,1,0
23,0,,0,0
24,0,,0,0
25,3,,3,0
26,,0,0,0
27,0,,0,0
28,0,,0,0
29,0,,0,0
30,,1,1,0
31,0,,0,0
32,,0,0,0
33,,0,0,0
34,0,,0,0
35,1,,0,1
36,2,,2,0
37,0,,0,0
38,0,,0,0
39,0,,0,0
40,1,,1,0
41,0,,0,0
42,,0,0,0
43,,0,0,0
44,0,,0,0
45,0,,0,0
46,0,,0,0
47,0,,0,0
48,,0,0,0
49,1,,1,0
50,0,,0,0
51,0,,0,0
52,1,,1,0
53,1,,1,0
54,0,,0,0
55,0,,0,0
56,1,,0,1
57,1,,1,0
58,0,,0,0
59,1,,0,1
60,2,,2,0
61,0,,0,0
62,0,,0,0
63,,0,0,0
64,1,,1,0
65,0,,0,0
66,2,,2,0
67,,0,0,0
68,1,,1,0
69,0,,0,0
70,1,,1,0
71,1,,0,1
72,0,,0,0
73,0,,0,0
74,,0,0,0
75,2,,2,0
76,,0,0,0
77,,0,0,0
78,2,,2,0
79,2,,2,0
80,,1,1,0
81,0,,0,0
82,,1,1,0
83,0,,0,0
84,,0,0,0
85,,0,0,0
86,1,,1,0
87,,1,1,0
88,,2,2,0
89,,1,1,0
90,0,,0,0
91,0,,0,0
92,0,,0,0
93,0,,0,0
94,,0,0,0
95,0,,0,0
96,,1,1,0
97,0,,0,0
98,0,,0,0
99,,0,0,0
100,0,,0,0
101,0,,0,0
102,,0,0,0
103,,0,0,0
104,3,,3,0
105,0,,0,0
106,0,,0,0
107,,0,0,0
108,0,,0,0
109,0,,0,0
110,0,,0,0
111,2,,2,0
112,0,,0,0
113,0,,0,0
114,,0,0,0
115,,0,0,0
116,,0,0,0
117,1,,1,0
118,,0,0,0
119,,1,1,0
120,0,,0,0
121,0,,0,0
122,0,,0,0
123,0,,0,0
124,4,,4,0
125,0,,0,0
126,0,,0,0
127,1,,1,0
128,,1,1,0
129,0,,0,0
130,1,,1,0
131,,0,0,0
132,,0,0,0
133,0,,0,0
134,0,,0,0
135,,0,0,0
136,0,,0,0
137,0,,0,0
138,0,,0,0
139,1,,1,0
140,2,,2,0
141,0,,0,0
142,1,,1,0
143,0,,0,0
144,0,,0,0
145,,0,0,0
146,2,,2,0
147,0,,0,0
148,0,,0,0
149,1,,0,1
150,,0,0,0
151,2,,0,2
152,0,,0,0
153,0,,0,0
154,,0,0,0
155,,0,0,0
156,2,,2,0
157,1,,1,0
158,2,,2,0
159,,0,0,0
160,0,,0,0
161,,1,0,1
162,,0,0,0
163,,0,0,0
164,0,,0,0
165,2,,2,0
166,0,,0,0
167,0,,0,0
168,,0,0,0
169,,0,0,0
170,,1,1,0
171,,1,1,0
172,0,,0,0
173,,0,0,0
174,,0,0,0
175,2,,2,0
176,0,,0,0
177,,0,0,0
178,0,,0,0
179,,0,0,0
180,,0,0,0
181,1,,1,0
182,0,,0,0
183,,1,1,0
184,1,,1,0
185,,0,0,0
186,0,,0,0
187,,0,0,0
188,0,,0,0
189,,0,0,0
190,1,,1,0
191,,0,0,0
192,1,,1,0
193,0,,0,0
194,1,,1,0
195,,0,0,0
196,,0,0,0
197,0,,0,0
198,0,,0,0
199,1,,1,0
200,1,,1,0
201,2,,1,1
202,,1,1,0
203,0,,0,0
204,4,,2,2
205,0,,0,0
206,,0,0,0
207,0,,0,0
208,0,,0,0
209,2,,2,0
210,3,,3,0
211,,0,0,0
212,0,,0,0
213,0,,0,0
214,0,,0,0
215,1,,1,0
216,1,,1,0
217,,0,0,0
218,,0,0,0
219,0,,0,0
220,,0,0,0
221,0,,0,0
222,,0,0,0
223,0,,0,0
224,0,,0,0
225,2,,1,1
226,2,,1,1
227,1,,1,0
228,0,,0,0
229,,0,0,0
230,0,,0,0
231,2,,2,0
232,0,,0,0
233,,0,0,0
234,,0,0,0
235,3,,3,0
236,0,,0,0
237,0,,0,0
238,0,,0,0
