,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.09,0.0,1.0
61,0.1,0.0,1.0
62,0.11,0.0,1.0
63,0.16,0.0,1.0
64,0.22,0.0,1.4749999999999943
65,0.3,0.0,2.0
66,0.32,0.0,2.0
67,0.42,0.0,2.0
68,0.59,0.0,3.0
69,0.74,0.0,3.0
70,0.9,0.0,3.4749999999999943
71,1.03,0.0,5.0
72,1.37,0.0,5.474999999999994
73,1.63,0.0,5.474999999999994
74,1.91,0.0,6.0
75,2.34,0.0,7.0
76,2.71,0.0,9.0
77,3.31,0.0,10.474999999999994
78,4.09,0.0,11.474999999999994
79,4.81,0.0,11.949999999999989
80,5.49,0.5,14.0
81,6.24,1.0,15.0
82,7.01,1.0,14.949999999999989
83,8.08,2.0,16.0
84,9.25,2.0,19.0
85,10.26,3.5,20.474999999999994
86,11.26,3.5,19.94999999999999
87,12.29,3.5,21.94999999999999
88,13.51,4.0,23.424999999999983
89,14.57,5.5,24.94999999999999
90,15.81,6.5,26.0
91,16.6,7.0,26.474999999999994
92,17.12,8.0,28.424999999999983
93,17.62,7.5,29.94999999999999
94,17.68,8.0,29.0
95,18.32,8.0,31.0
96,18.69,8.0,31.474999999999994
97,18.22,8.5,28.94999999999999
98,17.49,7.5,28.474999999999994
99,16.91,7.0,29.0
100,16.28,7.0,29.0
101,15.8,6.5,28.0
102,14.77,6.5,26.474999999999994
103,13.98,5.5,26.0
104,12.95,5.0,25.424999999999983
105,12.39,5.0,26.0
106,11.59,4.0,25.0
107,11.03,2.5,23.0
108,10.39,3.5,23.474999999999994
109,9.53,3.0,21.0
110,9.05,3.0,20.424999999999983
111,8.44,2.5,18.474999999999994
112,8.07,2.0,17.424999999999983
113,7.48,2.0,15.424999999999983
114,6.86,1.0,13.949999999999989
115,6.28,1.0,13.424999999999983
116,5.85,1.0,12.949999999999989
117,5.63,1.0,13.0
118,5.26,0.5,12.0
119,5.11,1.0,12.0
120,4.72,0.0,10.474999999999994
121,4.42,0.0,11.0
122,4.16,0.0,12.0
123,4.02,0.0,11.474999999999994
124,3.8,0.0,11.474999999999994
125,3.56,0.0,11.0
126,3.31,0.0,10.474999999999994
127,3.13,0.0,10.474999999999994
128,3.01,0.0,10.0
129,2.86,0.0,9.0
130,2.71,0.0,8.0
131,2.53,0.0,7.474999999999994
132,2.39,0.0,7.0
133,2.12,0.0,6.474999999999994
134,2.05,0.0,6.0
135,1.99,0.0,6.0
136,1.82,0.0,5.474999999999994
137,1.84,0.0,6.0
138,1.72,0.0,5.474999999999994
139,1.73,0.0,5.474999999999994
140,1.8,0.0,5.474999999999994
141,1.76,0.0,6.0
142,1.71,0.0,5.474999999999994
143,1.59,0.0,5.474999999999994
144,1.58,0.0,5.474999999999994
145,1.51,0.0,6.0
146,1.53,0.0,6.0
147,1.41,0.0,5.474999999999994
148,1.33,0.0,5.0
149,1.28,0.0,4.474999999999994
150,1.17,0.0,4.474999999999994
151,1.07,0.0,4.474999999999994
152,0.99,0.0,4.474999999999994
153,0.86,0.0,5.0
154,0.75,0.0,4.0
155,0.72,0.0,4.0
156,0.68,0.0,3.9499999999999886
157,0.65,0.0,3.0
158,0.6,0.0,3.0
159,0.54,0.0,3.0
160,0.52,0.0,2.4749999999999943
161,0.47,0.0,2.4749999999999943
162,0.43,0.0,2.0
163,0.37,0.0,2.0
164,0.32,0.0,2.0
165,0.29,0.0,2.0
166,0.27,0.0,2.0
167,0.24,0.0,2.0
168,0.23,0.0,1.4749999999999943
169,0.24,0.0,2.0
170,0.17,0.0,1.4749999999999943
171,0.14,0.0,1.0
172,0.12,0.0,1.0
173,0.11,0.0,1.0
174,0.1,0.0,1.0
175,0.1,0.0,1.0
176,0.1,0.0,1.0
177,0.09,0.0,1.0
178,0.13,0.0,1.0
179,0.16,0.0,1.0
180,0.21,0.0,1.4749999999999943
181,0.21,0.0,2.0
182,0.21,0.0,2.0
183,0.23,0.0,2.0
184,0.25,0.0,2.0
185,0.26,0.0,2.4749999999999943
186,0.29,0.0,2.4749999999999943
187,0.29,0.0,3.0
188,0.28,0.0,2.4749999999999943
189,0.24,0.0,2.4749999999999943
