,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.21105527638190955,0.0,0.4713375796178344,0.18518518518518517,42.0,0.0,208,74.0,10.0,211,126.0
1,0.13043478260869565,0.18181818181818182,0.3548387096774194,0.1590909090909091,24.0,2.0,195,44.0,7.0,168,77.0
2,0.09944751381215469,0.0,0.25833333333333336,0.14285714285714285,18.0,0.0,187,31.0,7.0,169,56.0
3,0.12222222222222222,0.16666666666666666,0.40594059405940597,0.12,22.0,1.0,186,41.0,6.0,151,70.0
4,0.12972972972972974,0.6,0.3384615384615385,0.2,24.0,3.0,190,44.0,12.0,190,83.0
5,0.12637362637362637,0.25,0.36885245901639346,0.11764705882352941,23.0,2.0,190,45.0,8.0,190,78.0
6,0.13043478260869565,0.2,0.3619047619047619,0.1111111111111111,24.0,1.0,189,38.0,6.0,159,69.0
7,0.21465968586387435,0.25,0.41007194244604317,0.15789473684210525,41.0,1.0,195,57.0,9.0,196,108.0
8,0.12290502793296089,0.0,0.34579439252336447,0.26785714285714285,22.0,0.0,185,37.0,15.0,163,74.0
9,0.17616580310880828,0.25,0.336,0.1346153846153846,34.0,1.0,197,42.0,7.0,177,84.0
10,0.12777777777777777,0.2,0.3798449612403101,0.12280701754385964,23.0,1.0,185,49.0,7.0,186,80.0
11,0.1111111111111111,0.0,0.34959349593495936,0.20754716981132076,20.0,0.0,183,43.0,11.0,176,74.0
12,0.07222222222222222,0.0,0.30864197530864196,0.18333333333333332,13.0,0.0,183,25.0,11.0,141,49.0
13,0.13043478260869565,0.0,0.3177570093457944,0.15384615384615385,24.0,0.0,189,34.0,8.0,159,66.0
14,0.15816326530612246,0.3333333333333333,0.4122137404580153,0.16981132075471697,31.0,2.0,202,54.0,9.0,184,96.0
15,0.11224489795918367,0.0,0.5245901639344263,0.15789473684210525,22.0,0.0,202,64.0,9.0,179,95.0
16,0.14948453608247422,0.0,0.384,0.11320754716981132,29.0,0.0,197,48.0,6.0,178,83.0
17,0.11299435028248588,0.0,0.28421052631578947,0.13559322033898305,20.0,0.0,179,27.0,8.0,154,55.0
18,0.11052631578947368,0.42857142857142855,0.4076923076923077,0.1746031746031746,21.0,3.0,197,53.0,11.0,193,88.0
19,0.14736842105263157,0.0,0.36153846153846153,0.23214285714285715,28.0,0.0,195,47.0,13.0,186,88.0
20,0.09659090909090909,0.14285714285714285,0.23140495867768596,0.06,17.0,1.0,183,28.0,3.0,171,49.0
21,0.09770114942528736,0.0,0.28205128205128205,0.1,17.0,0.0,179,33.0,5.0,167,55.0
22,0.11290322580645161,0.0,0.3333333333333333,0.23076923076923078,21.0,0.0,192,37.0,12.0,163,70.0
