,num_contacts_traced,num_positive_contacts,contact_tracing_time,num_sympt_patients_traced,hcw_time_of_infection,hcw_current_ward,num_sympt_hcws_traced,day,sim,prevalence,n_total,n_pos,pos_rate
0,10,0,66.69444444444444,0.0,62.0,18.0,0.0,66.0,0.0,0.0045045045045045,1082.0,3.0,0.0
1,9,1,71.07638888888889,0.0,69.0,4.0,0.0,71.0,0.0,0.0042194092827004,1100.0,8.0,11.11111111111111
2,5,0,71.07638888888889,0.0,70.0,8.0,1.0,71.0,0.0,0.0042194092827004,1104.0,9.0,0.0
3,7,0,73.15277777777777,0.0,68.0,2.0,0.0,73.0,0.0,0.0085836909871244,1098.0,13.0,0.0
4,16,0,74.60416666666667,0.0,64.0,18.0,0.0,74.0,0.0,0.0167364016736401,1097.0,16.0,0.0
5,6,0,74.625,0.0,73.0,5.0,0.0,74.0,0.0,0.0167364016736401,1107.0,16.0,0.0
6,4,0,75.89583333333333,0.0,72.0,7.0,0.0,75.0,0.0,0.0163934426229508,1115.0,19.0,0.0
7,20,4,77.04861111111111,0.0,72.0,28.0,0.0,77.0,0.0,0.0358565737051792,1113.0,25.0,20.0
8,24,1,77.0625,0.0,72.0,23.0,0.0,77.0,0.0,0.0358565737051792,1109.0,28.0,4.166666666666666
9,15,0,77.0625,0.0,73.70833333333333,22.0,1.0,77.0,0.0,0.0358565737051792,1118.0,29.0,0.0
10,7,0,77.10416666666667,1.0,67.0,1.0,0.0,77.0,0.0,0.0358565737051792,1126.0,29.0,0.0
11,9,0,77.625,0.0,73.0,7.0,0.0,77.0,0.0,0.0358565737051792,1124.0,29.0,0.0
12,6,0,81.125,1.0,77.0,7.0,0.0,81.0,0.0,0.0559701492537313,1140.0,42.0,0.0
13,5,0,82.15277777777777,0.0,79.0,1.0,0.0,82.0,0.0,0.070631970260223,1143.0,48.0,0.0
14,3,0,82.27777777777777,0.0,79.0,5.0,0.0,82.0,0.0,0.070631970260223,1145.0,48.0,0.0
15,6,1,83.23611111111111,3.0,77.0,28.0,0.0,83.0,0.0,0.099601593625498,1126.0,55.0,16.666666666666664
16,8,0,85.09027777777777,2.0,79.0,5.0,0.0,85.0,0.0,0.1163636363636363,1145.0,68.0,0.0
17,6,0,85.16666666666667,2.0,83.0,8.0,0.0,85.0,0.0,0.1163636363636363,1147.0,68.0,0.0
18,22,3,85.52777777777777,0.0,82.0,26.0,0.0,85.0,0.0,0.1163636363636363,1131.0,65.0,13.636363636363635
19,11,1,86.47222222222223,1.0,81.0,7.0,0.0,86.0,0.0,0.1423487544483986,1152.0,78.0,9.090909090909092
20,16,1,86.78472222222223,4.0,81.0,1.0,0.0,86.0,0.0,0.1423487544483986,1147.0,78.0,6.25
21,17,0,88.70833333333333,0.0,82.0,17.0,0.0,88.0,0.0,0.1773049645390071,1148.0,99.0,0.0
22,10,0,88.84027777777777,2.0,83.0,8.0,0.0,88.0,0.0,0.1773049645390071,1155.0,99.0,0.0
23,18,5,89.68055555555556,0.0,83.0,25.0,0.0,89.0,0.0,0.2086092715231788,1168.0,109.0,27.77777777777778
24,19,3,89.6875,0.0,87.34027777777777,25.0,1.0,89.0,0.0,0.2086092715231788,1167.0,111.0,15.789473684210526
25,18,3,89.6875,2.0,87.33333333333333,25.0,1.0,89.0,0.0,0.2086092715231788,1168.0,111.0,16.666666666666664
26,12,0,90.88888888888889,7.0,87.0,1.0,0.0,90.0,0.0,0.2052980132450331,1174.0,115.0,0.0
27,15,0,90.89583333333331,0.0,85.0,23.0,0.0,90.0,0.0,0.2052980132450331,1171.0,115.0,0.0
28,23,1,91.1875,0.0,88.0,19.0,0.0,91.0,0.0,0.23,1164.0,126.0,4.3478260869565215
29,17,0,91.1875,0.0,89.625,19.0,1.0,91.0,0.0,0.23,1170.0,127.0,0.0
30,20,0,91.61805555555556,1.0,85.0,26.0,0.0,91.0,0.0,0.23,1167.0,127.0,0.0
31,20,2,92.0625,2.0,88.0,12.0,0.0,92.0,0.0,0.247588424437299,1180.0,127.0,10.0
32,22,3,92.27083333333331,1.0,88.11111111111111,22.0,0.0,92.0,0.0,0.247588424437299,1178.0,126.0,13.636363636363635
33,30,3,92.27083333333331,0.0,91.78472222222224,22.0,1.0,92.0,0.0,0.247588424437299,1170.0,126.0,10.0
34,15,1,92.625,0.0,85.0,26.0,0.0,92.0,0.0,0.247588424437299,1185.0,128.0,6.666666666666667
35,19,5,93.125,0.0,90.0,25.0,0.0,93.0,0.0,0.2383900928792569,1191.0,118.0,26.31578947368421
36,18,2,93.52083333333331,0.0,86.0,24.0,0.0,93.0,0.0,0.2383900928792569,1192.0,121.0,11.11111111111111
37,17,3,94.18055555555556,6.0,88.0,8.0,0.0,94.0,0.0,0.267515923566879,1189.0,127.0,17.647058823529413
38,24,1,94.1875,2.0,84.55555555555556,12.0,1.0,94.0,0.0,0.267515923566879,1182.0,129.0,4.166666666666666
39,11,0,94.42361111111111,6.0,85.0,4.0,0.0,94.0,0.0,0.267515923566879,1195.0,130.0,0.0
40,18,1,94.47916666666669,0.0,91.0,14.0,0.0,94.0,0.0,0.267515923566879,1188.0,129.0,5.555555555555555
41,23,0,94.75,4.0,85.0,10.0,0.0,94.0,0.0,0.267515923566879,1183.0,130.0,0.0
42,13,2,95.02083333333331,6.0,87.16666666666667,7.0,0.0,95.0,0.0,0.2604501607717042,1190.0,125.0,15.384615384615385
43,9,0,95.22222222222224,6.0,86.0,7.0,0.0,95.0,0.0,0.2604501607717042,1194.0,127.0,0.0
44,18,0,96.5625,0.0,84.0,26.0,0.0,96.0,0.0,0.2435064935064935,1182.0,122.0,0.0
45,16,1,96.81944444444444,1.0,91.0,12.0,0.0,96.0,0.0,0.2435064935064935,1184.0,121.0,6.25
46,17,1,96.95833333333331,1.0,91.0,12.0,0.0,96.0,0.0,0.2435064935064935,1183.0,121.0,5.88235294117647
47,20,0,97.53472222222224,0.0,92.5625,13.0,0.0,97.0,0.0,0.2280130293159609,1179.0,118.0,0.0
48,15,1,97.54861111111111,0.0,90.70833333333331,21.0,0.0,97.0,0.0,0.2280130293159609,1184.0,117.0,6.666666666666667
49,13,1,98.23611111111111,0.0,92.0,19.0,0.0,98.0,0.0,0.2105263157894736,1181.0,108.0,7.6923076923076925
50,17,0,99.85416666666669,0.0,97.0,17.0,0.0,99.0,0.0,0.2240802675585284,1167.0,107.0,0.0
51,13,1,100.38194444444444,0.0,95.75,22.0,0.0,100.0,0.0,0.2210884353741496,1166.0,102.0,7.6923076923076925
52,21,1,100.6875,0.0,90.20833333333331,24.0,0.0,100.0,0.0,0.2210884353741496,1158.0,102.0,4.761904761904762
53,13,0,102.22222222222224,0.0,97.84027777777776,24.0,1.0,102.0,0.0,0.2034482758620689,1157.0,92.0,0.0
54,18,1,102.3125,0.0,99.0,27.0,0.0,102.0,0.0,0.2034482758620689,1152.0,91.0,5.555555555555555
55,12,0,103.64583333333331,3.0,98.0,6.0,0.0,103.0,0.0,0.2064056939501779,1147.0,86.0,0.0
