,susceptible,exposed,mild,severe,recovered,asymptomatic
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.01,0.0,0.0,0.0,0.0
60,0.0,0.01,0.0,0.0,0.0,0.0
61,0.0,0.01,0.0,0.0,0.0,0.01
62,0.0,0.01,0.0,0.0,0.0,0.01
63,0.0,0.01,0.0,0.0,0.0,0.01
64,0.0,0.03,0.0,0.0,0.0,0.01
65,0.0,0.03,0.0,0.0,0.0,0.03
66,0.0,0.04,0.0,0.0,0.0,0.05
67,0.0,0.05,0.01,0.0,0.0,0.06
68,0.0,0.09,0.01,0.0,0.0,0.06
69,0.0,0.13,0.01,0.0,0.0,0.12
70,0.0,0.19,0.05,0.0,0.0,0.19
71,0.0,0.23,0.07,0.0,0.0,0.23
72,0.0,0.33,0.1,0.01,0.0,0.25
73,0.0,0.36,0.12,0.02,0.0,0.33
74,0.0,0.39,0.16,0.03,0.01,0.41
75,0.0,0.53,0.18,0.03,0.02,0.46
76,0.0,0.59,0.23,0.06,0.02,0.53
77,0.0,0.72,0.26,0.07,0.06,0.6
78,0.0,0.86,0.34,0.1,0.08,0.73
79,0.0,1.05,0.39,0.1,0.14,0.82
80,0.0,1.17,0.48,0.1,0.19,0.95
81,0.0,1.25,0.61,0.14,0.26,1.09
82,0.0,1.53,0.66,0.15,0.28,1.25
83,0.0,1.64,0.8,0.15,0.41,1.33
84,0.0,1.76,0.9,0.21,0.57,1.44
85,0.0,1.71,1.1,0.2,0.74,1.56
86,0.0,1.84,1.27,0.24,0.85,1.75
87,0.0,1.87,1.44,0.33,1.05,1.87
88,0.0,2.01,1.48,0.37,1.35,1.94
89,0.0,2.24,1.7,0.41,1.49,2.03
90,0.0,2.6,1.79,0.46,1.78,2.21
91,0.0,2.62,1.94,0.49,2.09,2.31
92,0.0,2.8,1.91,0.51,2.54,2.46
93,0.0,2.78,1.99,0.57,2.95,2.6
94,0.0,2.82,2.04,0.6,3.47,2.68
