,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,191.0,75.0,19.0,58.0,8.0,13.0,13.0,4.0,1.0,121.0,155.0,36.0,0.0,0.0,10119.0,9961.0,170.0,135.0,32.0,24.0,71.0,39.26701570680628,9.947643979057592,30.36649214659686,4.18848167539267,6.806282722513089,6.806282722513089,2.094240837696335,0.5235602094240838
1,159.0,58.0,7.0,55.0,7.0,20.0,9.0,3.0,0.0,135.0,127.0,32.0,1.0,1.0,9716.0,9556.0,149.0,115.0,26.0,18.0,64.0,36.477987421383645,4.40251572327044,34.59119496855346,4.40251572327044,12.578616352201259,5.660377358490566,1.8867924528301887,0.0
2,164.0,49.0,20.0,51.0,3.0,16.0,17.0,8.0,0.0,117.0,135.0,29.0,0.0,1.0,10020.0,9861.0,145.0,118.0,22.0,24.0,68.0,29.878048780487806,12.195121951219512,31.097560975609756,1.829268292682927,9.75609756097561,10.365853658536585,4.878048780487805,0.0
3,145.0,53.0,11.0,47.0,6.0,10.0,10.0,6.0,2.0,112.0,111.0,34.0,0.0,3.0,9945.0,9784.0,143.0,101.0,28.0,16.0,57.0,36.55172413793103,7.586206896551724,32.41379310344828,4.137931034482759,6.896551724137931,6.896551724137931,4.137931034482759,1.3793103448275863
4,151.0,43.0,23.0,48.0,6.0,12.0,12.0,7.0,0.0,131.0,116.0,35.0,0.0,4.0,9839.0,9677.0,150.0,100.0,26.0,25.0,60.0,28.47682119205298,15.2317880794702,31.788079470198674,3.9735099337748343,7.947019867549669,7.947019867549669,4.635761589403973,0.0
5,154.0,48.0,16.0,50.0,7.0,14.0,12.0,6.0,1.0,129.0,124.0,30.0,1.0,3.0,9923.0,9761.0,161.0,111.0,23.0,20.0,62.0,31.16883116883117,10.38961038961039,32.467532467532465,4.545454545454546,9.090909090909092,7.792207792207792,3.896103896103896,0.6493506493506493
6,191.0,69.0,17.0,65.0,6.0,10.0,18.0,6.0,0.0,140.0,165.0,26.0,0.0,1.0,9897.0,9738.0,169.0,142.0,21.0,28.0,83.0,36.12565445026178,8.900523560209423,34.031413612565444,3.141361256544503,5.2356020942408374,9.424083769633508,3.141361256544503,0.0
7,172.0,49.0,17.0,59.0,7.0,21.0,10.0,8.0,1.0,140.0,138.0,34.0,0.0,2.0,10077.0,9917.0,171.0,123.0,27.0,22.0,69.0,28.488372093023255,9.883720930232558,34.30232558139535,4.069767441860465,12.209302325581396,5.813953488372093,4.651162790697675,0.5813953488372093
8,149.0,53.0,11.0,53.0,5.0,14.0,8.0,4.0,1.0,116.0,118.0,31.0,0.0,2.0,9947.0,9787.0,133.0,109.0,25.0,15.0,61.0,35.57046979865772,7.382550335570469,35.57046979865772,3.3557046979865772,9.395973154362416,5.369127516778524,2.684563758389262,0.6711409395973155
9,178.0,54.0,23.0,65.0,4.0,13.0,13.0,6.0,0.0,133.0,156.0,22.0,0.0,1.0,10030.0,9871.0,168.0,145.0,19.0,14.0,78.0,30.337078651685392,12.92134831460674,36.51685393258427,2.247191011235955,7.303370786516854,7.303370786516854,3.3707865168539324,0.0
10,123.0,39.0,12.0,34.0,6.0,9.0,20.0,2.0,1.0,117.0,98.0,25.0,2.0,1.0,9892.0,9731.0,125.0,80.0,21.0,22.0,54.0,31.70731707317073,9.75609756097561,27.642276422764226,4.878048780487805,7.317073170731708,16.260162601626018,1.6260162601626016,0.8130081300813008
