,n_contacts_traced,n_pos_contacts,positivity_rate
0,1239.0,63.0,5.084745762711864
1,1519.0,95.0,6.254114549045425
2,1535.0,78.0,5.0814332247557
3,1039.0,50.0,4.8123195380173245
4,1287.0,51.0,3.9627039627039626
5,1218.0,58.0,4.761904761904762
6,1803.0,95.0,5.268996117581808
7,1249.0,63.0,5.044035228182546
8,1456.0,83.0,5.700549450549451
9,1461.0,71.0,4.85968514715948
10,1482.0,56.0,3.7786774628879893
11,1410.0,83.0,5.886524822695035
12,1431.0,67.0,4.682040531097135
13,1337.0,72.0,5.385190725504861
14,1328.0,58.0,4.367469879518072
15,1350.0,92.0,6.814814814814815
16,1558.0,100.0,6.418485237483954
17,1407.0,69.0,4.904051172707889
18,1634.0,90.0,5.507955936352509
19,1438.0,70.0,4.867872044506258
20,1377.0,67.0,4.8656499636891795
21,1600.0,97.0,6.0625
22,1610.0,94.0,5.838509316770186
23,1460.0,68.0,4.657534246575342
24,1487.0,90.0,6.052454606590451
25,1442.0,78.0,5.4091539528432735
26,1496.0,86.0,5.748663101604278
27,1484.0,67.0,4.514824797843666
28,1621.0,88.0,5.428747686613201
29,1365.0,70.0,5.128205128205129
30,1375.0,79.0,5.745454545454545
31,1638.0,78.0,4.761904761904762
32,1650.0,90.0,5.454545454545454
33,1464.0,86.0,5.8743169398907105
34,1601.0,99.0,6.183635227982511
35,1332.0,88.0,6.606606606606607
36,1295.0,69.0,5.328185328185328
37,1216.0,64.0,5.2631578947368425
38,1417.0,76.0,5.363443895553988
39,1455.0,82.0,5.635738831615121
40,1252.0,66.0,5.271565495207668
41,1207.0,52.0,4.308202154101077
42,1446.0,83.0,5.739972337482711
43,1351.0,73.0,5.40340488527017
44,1384.0,72.0,5.202312138728324
45,1438.0,74.0,5.1460361613351875
46,1369.0,51.0,3.7253469685902116
47,1416.0,73.0,5.155367231638418
48,1498.0,93.0,6.208277703604806
49,1334.0,84.0,6.296851574212893
50,1672.0,69.0,4.126794258373206
51,1314.0,49.0,3.7290715372907153
52,1145.0,48.0,4.192139737991266
53,1231.0,74.0,6.011372867587327
54,1386.0,78.0,5.627705627705628
55,1450.0,73.0,5.0344827586206895
56,1403.0,78.0,5.55951532430506
57,1182.0,62.0,5.2453468697123515
58,1246.0,60.0,4.815409309791332
59,1322.0,64.0,4.841149773071105
60,1496.0,65.0,4.3449197860962565
61,1455.0,60.0,4.123711340206185
62,1599.0,105.0,6.566604127579738
63,839.0,36.0,4.290822407628129
64,1506.0,79.0,5.245683930942895
65,1250.0,51.0,4.08
66,1438.0,58.0,4.033379694019471
67,1555.0,75.0,4.823151125401929
68,1581.0,98.0,6.1986084756483235
69,1517.0,85.0,5.603164139749506
70,1214.0,57.0,4.695222405271829
71,1312.0,58.0,4.420731707317073
72,1401.0,58.0,4.139900071377587
73,1269.0,91.0,7.171000788022065
74,1256.0,74.0,5.89171974522293
75,1450.0,70.0,4.827586206896552
76,1428.0,53.0,3.711484593837535
77,1336.0,60.0,4.491017964071856
78,1306.0,57.0,4.3644716692189895
79,1475.0,90.0,6.101694915254237
80,1234.0,63.0,5.105348460291734
81,1460.0,91.0,6.232876712328767
82,1109.0,66.0,5.951307484220018
83,1231.0,79.0,6.417546709991877
84,1402.0,76.0,5.420827389443652
85,1287.0,65.0,5.05050505050505
86,1449.0,82.0,5.659075224292615
87,1481.0,70.0,4.726536124240378
88,1495.0,68.0,4.548494983277592
89,1108.0,60.0,5.415162454873646
90,1355.0,79.0,5.830258302583026
91,1670.0,106.0,6.347305389221557
92,1436.0,70.0,4.874651810584958
93,1476.0,79.0,5.35230352303523
94,1375.0,72.0,5.236363636363636
95,1280.0,62.0,4.84375
96,1218.0,75.0,6.157635467980295
97,1627.0,93.0,5.716041794714198
98,1400.0,74.0,5.285714285714286
99,1538.0,70.0,4.551365409622887
