,transmission_time,incubation_time,infection_time,disease_state
0,9456,,8784,State.ASYMPTOMATIC
1,9504,670,9456,State.EXPOSED
2,9665,843,9504,State.EXPOSED
3,9945,563,9504,State.EXPOSED
4,10057,,9648,State.ASYMPTOMATIC
5,10072,,9665,State.ASYMPTOMATIC
6,10108,201,9648,State.EXPOSED
7,10169,694,9945,State.EXPOSED
8,10200,123,9648,State.EXPOSED
9,10208,321,10057,State.EXPOSED
10,10362,473,10169,State.EXPOSED
11,10386,,10224,State.ASYMPTOMATIC
12,10394,289,10080,State.EXPOSED
13,10452,501,10080,State.EXPOSED
14,10464,270,10208,State.EXPOSED
15,10482,990,10386,State.EXPOSED
16,10496,238,10208,State.EXPOSED
17,10498,337,10169,State.EXPOSED
18,10506,494,10394,State.EXPOSED
19,10584,,10368,State.ASYMPTOMATIC
20,10602,265,10368,State.EXPOSED
21,10602,398,10394,State.EXPOSED
22,10625,872,10362,State.EXPOSED
23,10640,494,10512,State.EXPOSED
24,10664,573,10584,State.EXPOSED
25,10706,521,10602,State.EXPOSED
26,10729,,10368,State.ASYMPTOMATIC
27,10729,138,10368,State.EXPOSED
28,10761,373,10512,State.EXPOSED
29,10803,1091,10656,State.EXPOSED
30,10824,,10512,State.ASYMPTOMATIC
31,10825,1069,10656,State.EXPOSED
32,10840,399,10640,State.EXPOSED
33,10872,886,10506,State.EXPOSED
34,10890,868,10506,State.EXPOSED
35,10905,512,10625,State.EXPOSED
36,10913,68,10368,State.EXPOSED
37,10928,1177,10800,State.EXPOSED
38,10936,301,10584,State.EXPOSED
39,10944,453,10656,State.EXPOSED
40,10944,1169,10800,State.EXPOSED
41,10956,403,10800,State.EXPOSED
42,10961,370,10664,State.EXPOSED
43,10968,429,10656,State.EXPOSED
44,11032,207,10640,State.EXPOSED
45,11041,318,10803,State.EXPOSED
46,11049,332,10761,State.EXPOSED
47,11074,588,10905,State.EXPOSED
48,11106,643,10944,State.EXPOSED
49,11114,548,10905,State.EXPOSED
50,11154,,10602,State.ASYMPTOMATIC
51,11160,,10602,State.ASYMPTOMATIC
