,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,2
72,2
73,2
74,2
75,3
76,6
77,7
78,8
79,10
80,12
81,15
82,17
83,21
84,24
85,24
86,26
87,27
88,29
89,30
90,31
91,32
92,33
93,34
94,36
95,36
96,37
97,39
98,41
99,44
100,45
101,45
102,47
103,50
104,51
105,52
106,53
107,55
108,56
109,58
110,60
111,65
112,66
113,67
114,68
115,68
116,70
117,72
118,73
119,75
120,77
121,77
122,77
123,77
124,79
125,79
126,79
127,79
128,82
129,86
130,87
131,87
132,88
133,90
134,90
135,90
136,90
137,91
138,91
139,91
140,91
141,91
142,91
143,91
144,91
145,91
146,91
147,91
148,91
149,91
150,91
151,91
152,91
153,91
154,91
155,91
156,91
157,91
158,91
159,91
160,91
161,91
162,91
163,91
164,91
165,91
166,91
167,91
168,91
169,91
170,91
171,91
172,91
173,91
174,91
175,91
176,91
177,91
178,91
179,91
180,91
181,91
182,91
183,91
184,91
185,92
186,92
187,92
188,92
189,92
190,92
191,92
192,92
193,92
194,92
195,92
196,92
197,92
198,92
199,92
200,92
201,92
202,92
203,92
204,92
205,92
206,92
207,92
208,92
209,92
210,94
211,94
212,95
213,96
214,97
215,98
216,98
217,98
218,99
219,99
220,99
221,99
222,99
223,99
224,99
225,101
226,101
227,101
228,101
229,101
230,101
231,102
232,102
233,102
234,102
235,102
236,102
237,102
238,102
