,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,1.0
66,1.0
67,1.0
68,1.0
69,2.0
70,3.0
71,3.0
72,5.0
73,5.0
74,5.0
75,5.0
76,6.0
77,9.0
78,10.0
79,15.0
80,16.0
81,20.0
82,23.0
83,27.0
84,25.0
85,29.0
86,30.0
87,38.0
88,40.0
89,39.0
90,41.0
91,48.0
92,56.0
93,50.0
94,48.0
95,42.0
96,42.0
97,40.0
98,40.0
99,37.0
100,46.0
101,42.0
102,42.0
103,49.0
104,46.0
105,42.0
106,36.0
107,25.0
108,26.0
109,26.0
110,19.0
111,18.0
112,12.0
113,8.0
114,11.0
115,11.0
116,11.0
117,9.0
118,7.0
119,8.0
120,13.0
121,10.0
122,8.0
123,8.0
124,11.0
125,14.0
126,16.0
127,11.0
128,10.0
129,10.0
130,11.0
131,8.0
132,7.0
133,4.0
134,6.0
135,7.0
136,6.0
137,5.0
138,5.0
139,3.0
140,3.0
141,1.0
142,0.0
143,0.0
144,0.0
145,3.0
146,3.0
147,3.0
148,7.0
149,7.0
150,7.0
151,7.0
152,5.0
153,5.0
154,6.0
155,2.0
156,2.0
157,2.0
158,3.0
159,2.0
160,7.0
161,6.0
162,6.0
163,6.0
164,6.0
165,5.0
166,6.0
167,1.0
168,1.0
169,1.0
170,5.0
171,5.0
172,5.0
173,5.0
174,6.0
175,8.0
176,8.0
177,4.0
178,4.0
179,5.0
180,6.0
181,6.0
182,4.0
183,4.0
184,4.0
185,4.0
186,3.0
187,1.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,2.0
215,2.0
216,2.0
217,2.0
218,2.0
219,2.0
220,2.0
221,0.0
222,0.0
223,0.0
224,4.0
225,4.0
226,4.0
227,4.0
228,4.0
229,4.0
230,4.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
