,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,2,,2,0
1,,1,1,0
2,0,,0,0
3,,1,1,0
4,,0,0,0
5,1,,1,0
6,,0,0,0
7,2,,2,0
8,0,,0,0
9,1,,1,0
10,1,,1,0
11,0,,0,0
12,0,,0,0
13,1,,0,1
14,0,,0,0
15,0,,0,0
16,,0,0,0
17,,0,0,0
18,,0,0,0
19,,0,0,0
20,1,,0,1
21,0,,0,0
22,,0,0,0
23,3,,2,1
24,,0,0,0
25,0,,0,0
26,0,,0,0
27,0,,0,0
28,0,,0,0
29,2,,2,0
30,,0,0,0
31,1,,1,0
32,1,,1,0
33,1,,1,0
34,0,,0,0
35,0,,0,0
36,2,,2,0
37,0,,0,0
38,1,,1,0
39,0,,0,0
40,,1,1,0
41,0,,0,0
42,1,,1,0
43,0,,0,0
44,,1,0,1
45,0,,0,0
46,0,,0,0
47,,0,0,0
48,,0,0,0
49,,0,0,0
50,0,,0,0
51,4,,4,0
52,0,,0,0
53,2,,1,1
54,,1,0,1
55,0,,0,0
56,,1,0,1
57,0,,0,0
58,3,,3,0
59,0,,0,0
60,0,,0,0
61,0,,0,0
62,1,,0,1
63,0,,0,0
64,,0,0,0
65,0,,0,0
66,0,,0,0
67,,0,0,0
68,2,,2,0
69,5,,5,0
70,,1,1,0
71,0,,0,0
72,2,,2,0
73,0,,0,0
74,0,,0,0
75,2,,1,1
76,4,,4,0
77,,2,1,1
78,0,,0,0
79,1,,1,0
80,,0,0,0
81,0,,0,0
82,4,,4,0
83,,3,3,0
84,1,,1,0
85,,0,0,0
86,2,,2,0
87,1,,1,0
88,,0,0,0
89,0,,0,0
90,1,,1,0
91,,0,0,0
92,0,,0,0
93,0,,0,0
94,0,,0,0
95,,0,0,0
96,1,,0,1
97,1,,1,0
98,4,,4,0
99,0,,0,0
100,0,,0,0
101,0,,0,0
102,1,,0,1
103,2,,2,0
104,2,,2,0
105,3,,3,0
106,0,,0,0
107,,0,0,0
108,0,,0,0
109,2,,1,1
110,4,,3,1
111,,0,0,0
112,0,,0,0
113,2,,2,0
114,0,,0,0
115,0,,0,0
116,,0,0,0
117,1,,0,1
118,,0,0,0
119,,0,0,0
120,1,,0,1
121,2,,1,1
122,0,,0,0
123,,0,0,0
124,3,,3,0
125,0,,0,0
126,,0,0,0
127,2,,1,1
128,2,,2,0
129,0,,0,0
130,0,,0,0
131,,2,2,0
132,,0,0,0
133,0,,0,0
134,,4,2,2
135,0,,0,0
136,0,,0,0
137,0,,0,0
138,0,,0,0
139,0,,0,0
140,1,,1,0
141,0,,0,0
142,,0,0,0
143,,0,0,0
144,0,,0,0
145,0,,0,0
146,1,,1,0
147,0,,0,0
148,0,,0,0
149,0,,0,0
150,0,,0,0
151,2,,2,0
152,0,,0,0
153,0,,0,0
154,0,,0,0
155,2,,2,0
156,,0,0,0
157,0,,0,0
158,0,,0,0
159,,0,0,0
160,,1,1,0
161,2,,2,0
162,1,,1,0
163,,0,0,0
164,1,,1,0
165,0,,0,0
166,0,,0,0
167,0,,0,0
168,,0,0,0
169,0,,0,0
170,1,,1,0
171,0,,0,0
172,0,,0,0
173,,1,0,1
174,0,,0,0
175,0,,0,0
176,,1,1,0
177,0,,0,0
178,0,,0,0
179,1,,1,0
180,,1,0,1
181,0,,0,0
182,,0,0,0
183,,2,1,1
184,1,,1,0
185,,1,1,0
186,0,,0,0
187,2,,0,2
188,,0,0,0
189,1,,1,0
190,0,,0,0
191,1,,1,0
192,0,,0,0
193,,0,0,0
194,2,,2,0
195,0,,0,0
196,1,,0,1
197,0,,0,0
198,2,,1,1
199,0,,0,0
200,2,,1,1
201,,0,0,0
202,,0,0,0
203,0,,0,0
204,0,,0,0
205,0,,0,0
206,,0,0,0
207,2,,1,1
208,0,,0,0
209,,0,0,0
210,2,,2,0
211,0,,0,0
212,,0,0,0
213,,3,2,1
214,,1,1,0
215,0,,0,0
216,0,,0,0
217,0,,0,0
218,0,,0,0
219,,0,0,0
220,0,,0,0
221,2,,2,0
222,0,,0,0
223,0,,0,0
224,3,,3,0
225,,0,0,0
226,0,,0,0
227,3,,3,0
228,1,,1,0
229,,0,0,0
230,0,,0,0
231,,0,0,0
232,0,,0,0
233,4,,3,1
234,1,,1,0
235,1,,1,0
236,2,,1,1
237,,0,0,0
238,,0,0,0
239,1,,1,0
240,0,,0,0
241,0,,0,0
242,,0,0,0
243,1,,1,0
244,1,,0,1
245,3,,2,1
246,,0,0,0
247,0,,0,0
248,0,,0,0
249,0,,0,0
250,0,,0,0
251,,0,0,0
252,3,,2,1
