,total_screened,positive_detected,positivity_rate
0,11437.0,198.0,1.731223222873131
1,11491.0,282.0,2.454094508745975
2,11465.0,239.0,2.0846053205407764
3,11460.0,233.0,2.033158813263525
4,11469.0,262.0,2.284418868253553
5,11440.0,217.0,1.8968531468531469
6,11486.0,290.0,2.524812815601602
7,11451.0,251.0,2.191948301458388
8,11479.0,277.0,2.4131021866016202
9,11442.0,201.0,1.7566858940744625
10,11446.0,242.0,2.1142757295124937
11,11431.0,201.0,1.7583763450266818
12,11417.0,184.0,1.611631777174389
13,11422.0,203.0,1.7772719313605323
14,11458.0,237.0,2.0684238086926166
15,11452.0,256.0,2.2354173943416
16,11453.0,258.0,2.252684886056055
17,11467.0,263.0,2.293537978547135
18,11448.0,239.0,2.0877009084556253
19,11465.0,265.0,2.3113824683820323
20,11431.0,197.0,1.7233837809465489
21,11431.0,214.0,1.872102178287114
22,11432.0,202.0,1.766969909027292
23,11433.0,216.0,1.8892679086853845
24,11514.0,322.0,2.7965954490185863
25,11417.0,190.0,1.6641849872996408
26,11466.0,266.0,2.31990231990232
27,11455.0,249.0,2.1737232649498037
28,11441.0,218.0,1.9054278472161523
29,11428.0,206.0,1.8025901295064752
30,11470.0,266.0,2.3190932868352223
31,11457.0,248.0,2.164615518896744
32,11460.0,247.0,2.155322862129145
33,11422.0,183.0,1.602171248467869
34,11441.0,241.0,2.1064592255921686
35,11471.0,291.0,2.5368320111585736
36,11457.0,239.0,2.086060923452911
37,11445.0,237.0,2.070773263433814
38,11426.0,200.0,1.7503938386136881
39,11429.0,203.0,1.776183393122758
40,11486.0,305.0,2.655406581925823
41,11459.0,270.0,2.3562265468190944
42,11485.0,271.0,2.3595994775794513
43,11453.0,250.0,2.182834191914782
44,11451.0,244.0,2.1308182691467996
45,11455.0,247.0,2.156263640331733
46,11440.0,223.0,1.9493006993006994
47,11452.0,225.0,1.9647223192455465
48,11458.0,246.0,2.146971548263222
49,11456.0,250.0,2.1822625698324023
50,11443.0,222.0,1.9400506860089137
51,11436.0,250.0,2.186079048618398
52,11451.0,235.0,2.052222513317614
53,11440.0,215.0,1.8793706293706294
54,11459.0,232.0,2.024609477266777
55,11436.0,219.0,1.9150052465897167
56,11471.0,263.0,2.292738209397611
57,11445.0,213.0,1.8610747051114023
58,11454.0,250.0,2.182643617950061
59,11473.0,279.0,2.4317963915279353
60,11446.0,236.0,2.0618556701030926
61,11419.0,189.0,1.655136176547859
62,11465.0,266.0,2.3201046663759266
63,11450.0,238.0,2.078602620087336
64,11463.0,244.0,2.128587629765332
65,11466.0,257.0,2.241409384266527
66,11456.0,244.0,2.1298882681564244
67,11453.0,238.0,2.078058150702873
68,11455.0,238.0,2.077695329550415
69,11419.0,182.0,1.593834836675716
70,11449.0,252.0,2.2010655952484934
71,11457.0,251.0,2.190800384044689
72,11461.0,252.0,2.1987610156181834
73,11465.0,263.0,2.2939380723942433
74,11479.0,275.0,2.395679066120742
75,11494.0,290.0,2.5230555072211587
76,11451.0,238.0,2.0784210985940095
77,11486.0,295.0,2.568344071043009
78,11452.0,233.0,2.034579112818722
79,11441.0,225.0,1.9666113102001572
80,11456.0,243.0,2.121159217877095
81,11481.0,272.0,2.369131608744883
82,11494.0,301.0,2.6187576126674785
83,11454.0,227.0,1.9818404050986556
84,11461.0,244.0,2.1289590786144315
85,11463.0,258.0,2.250719706883015
86,11470.0,280.0,2.4411508282476024
87,11507.0,321.0,2.7896063265838187
88,11445.0,232.0,2.0270860637833117
89,11438.0,216.0,1.8884420353208602
90,11426.0,195.0,1.7066339926483458
91,11472.0,281.0,2.449442119944212
92,11483.0,278.0,2.4209701297570323
93,11464.0,254.0,2.215631542219121
94,11454.0,239.0,2.0866072987602586
95,11486.0,287.0,2.498694062336758
96,11429.0,207.0,1.8111820806719747
97,11439.0,199.0,1.7396625579159017
98,11430.0,222.0,1.942257217847769
99,11430.0,224.0,1.9597550306211724
