,susceptible_mean,exposed_mean,mild_mean,severe_mean,recovered_mean,asymptomatic_mean,symptomatic_mean,susceptible_ci_lower,exposed_ci_lower,mild_ci_lower,severe_ci_lower,recovered_ci_lower,asymptomatic_ci_lower,symptomatic_ci_lower,susceptible_ci_upper,exposed_ci_upper,mild_ci_upper,severe_ci_upper,recovered_ci_upper,asymptomatic_ci_upper,symptomatic_ci_upper
0,216.17,0.0,0.0,0.0,0.0,0.0,0.0,204.95,0.0,0.0,0.0,0.0,0.0,0.0,229.575,0.0,0.0,0.0,0.0,0.0,0.0
1,216.51,0.0,0.0,0.0,0.0,0.0,0.0,195.375,0.0,0.0,0.0,0.0,0.0,0.0,235.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
2,218.31,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0
3,219.76,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,245.14999999999995,0.0,0.0,0.0,0.0,0.0,0.0
4,222.96,0.0,0.0,0.0,0.0,0.0,0.0,194.425,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0
5,225.55,0.0,0.0,0.0,0.0,0.0,0.0,197.425,0.0,0.0,0.0,0.0,0.0,0.0,251.52499999999998,0.0,0.0,0.0,0.0,0.0,0.0
6,226.2,0.0,0.0,0.0,0.0,0.0,0.0,195.85,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0
7,227.33,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,256.525,0.0,0.0,0.0,0.0,0.0,0.0
8,228.56,0.0,0.0,0.0,0.0,0.0,0.0,198.375,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
9,229.44,0.0,0.0,0.0,0.0,0.0,0.0,199.425,0.0,0.0,0.0,0.0,0.0,0.0,257.525,0.0,0.0,0.0,0.0,0.0,0.0
10,230.69,0.0,0.0,0.0,0.0,0.0,0.0,202.275,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
11,231.03,0.0,0.0,0.0,0.0,0.0,0.0,200.425,0.0,0.0,0.0,0.0,0.0,0.0,257.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
12,231.22,0.0,0.0,0.0,0.0,0.0,0.0,202.95,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0
13,231.79,0.0,0.0,0.0,0.0,0.0,0.0,205.475,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0
14,231.97,0.0,0.0,0.0,0.0,0.0,0.0,199.95,0.0,0.0,0.0,0.0,0.0,0.0,261.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
15,232.64,0.0,0.0,0.0,0.0,0.0,0.0,207.425,0.0,0.0,0.0,0.0,0.0,0.0,254.575,0.0,0.0,0.0,0.0,0.0,0.0
16,232.49,0.0,0.0,0.0,0.0,0.0,0.0,205.475,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
17,231.92,0.0,0.0,0.0,0.0,0.0,0.0,203.95,0.0,0.0,0.0,0.0,0.0,0.0,262.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
18,231.55,0.0,0.0,0.0,0.0,0.0,0.0,201.425,0.0,0.0,0.0,0.0,0.0,0.0,257.15,0.0,0.0,0.0,0.0,0.0,0.0
19,231.79,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,256.525,0.0,0.0,0.0,0.0,0.0,0.0
20,231.98,0.0,0.0,0.0,0.0,0.0,0.0,204.475,0.0,0.0,0.0,0.0,0.0,0.0,260.575,0.0,0.0,0.0,0.0,0.0,0.0
21,231.1,0.0,0.0,0.0,0.0,0.0,0.0,203.425,0.0,0.0,0.0,0.0,0.0,0.0,261.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
22,233.69,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,263.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
23,234.28,0.0,0.0,0.0,0.0,0.0,0.0,199.95,0.0,0.0,0.0,0.0,0.0,0.0,265.525,0.0,0.0,0.0,0.0,0.0,0.0
24,233.72,0.0,0.0,0.0,0.0,0.0,0.0,203.85,0.0,0.0,0.0,0.0,0.0,0.0,264.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0
25,234.96,0.0,0.0,0.0,0.0,0.0,0.0,195.95,0.0,0.0,0.0,0.0,0.0,0.0,269.04999999999995,0.0,0.0,0.0,0.0,0.0,0.0
