,day,total_screened,positive_detected,prevalence,positivity_rate
0,60.0,870.0,0.0,0.0079051383399209,0.0
1,63.0,870.0,1.0,0.0077821011673151,0.11494252873563218
2,66.0,870.0,0.0,0.0082644628099173,0.0
3,69.0,870.0,8.0,0.0120481927710843,0.9195402298850575
4,72.0,870.0,10.0,0.0236220472440944,1.1494252873563218
5,75.0,870.0,16.0,0.0246913580246913,1.839080459770115
6,78.0,870.0,8.0,0.0444444444444444,0.9195402298850575
7,81.0,870.0,4.0,0.077490774907749,0.45977011494252873
8,84.0,870.0,14.0,0.1350364963503649,1.6091954022988506
9,87.0,870.0,18.0,0.1550632911392405,2.0689655172413794
10,90.0,870.0,18.0,0.1939393939393939,2.0689655172413794
11,93.0,870.0,17.0,0.2195845697329377,1.9540229885057472
12,96.0,870.0,9.0,0.2175226586102719,1.0344827586206897
13,99.0,870.0,17.0,0.2133757961783439,1.9540229885057472
14,102.0,870.0,18.0,0.1979522184300341,2.0689655172413794
15,105.0,870.0,5.0,0.2014388489208633,0.5747126436781609
16,108.0,870.0,8.0,0.1764705882352941,0.9195402298850575
17,111.0,870.0,10.0,0.1608391608391608,1.1494252873563218
18,114.0,870.0,7.0,0.119205298013245,0.8045977011494253
19,117.0,870.0,3.0,0.1111111111111111,0.3448275862068966
20,120.0,870.0,1.0,0.0851851851851851,0.11494252873563218
21,123.0,870.0,3.0,0.0566037735849056,0.3448275862068966
22,126.0,870.0,3.0,0.0549019607843137,0.3448275862068966
23,129.0,870.0,8.0,0.0426356589147286,0.9195402298850575
24,132.0,870.0,4.0,0.032258064516129,0.45977011494252873
25,135.0,870.0,0.0,0.0267175572519083,0.0
26,138.0,870.0,3.0,0.0321285140562249,0.3448275862068966
27,141.0,870.0,1.0,0.0214592274678111,0.11494252873563218
28,144.0,870.0,2.0,0.0161290322580645,0.22988505747126436
29,147.0,870.0,2.0,0.0114942528735632,0.22988505747126436
30,150.0,870.0,0.0,0.0158730158730158,0.0
31,153.0,870.0,0.0,0.0124481327800829,0.0
32,156.0,870.0,0.0,0.0133333333333333,0.0
33,159.0,870.0,0.0,0.0084033613445378,0.0
34,162.0,870.0,0.0,0.00390625,0.0
35,165.0,870.0,0.0,0.0043478260869565,0.0
36,168.0,870.0,0.0,0.0,0.0
37,171.0,870.0,0.0,0.0,0.0
38,174.0,870.0,0.0,0.0,0.0
39,177.0,870.0,0.0,0.0,0.0
40,180.0,870.0,0.0,0.0,0.0
41,183.0,870.0,0.0,0.0,0.0
42,186.0,870.0,0.0,0.0,0.0
43,189.0,870.0,0.0,0.0,0.0
44,192.0,870.0,0.0,0.0,0.0
45,195.0,870.0,2.0,0.0,0.22988505747126436
46,198.0,870.0,1.0,0.0,0.11494252873563218
47,201.0,870.0,0.0,0.0,0.0
48,204.0,870.0,0.0,0.0043103448275862,0.0
49,207.0,870.0,0.0,0.0042918454935622,0.0
50,210.0,870.0,0.0,0.0040816326530612,0.0
51,213.0,870.0,1.0,0.0,0.11494252873563218
52,216.0,870.0,0.0,0.0039682539682539,0.0
53,219.0,870.0,0.0,0.0041666666666666,0.0
54,222.0,870.0,0.0,0.0047619047619047,0.0
55,225.0,870.0,0.0,0.0041322314049586,0.0
56,228.0,870.0,2.0,0.0,0.22988505747126436
57,231.0,870.0,0.0,0.0,0.0
58,234.0,870.0,1.0,0.0042735042735042,0.11494252873563218
59,237.0,870.0,4.0,0.0,0.45977011494252873
60,60.0,870.0,0.0,0.0043290043290043,0.0
61,63.0,870.0,0.0,0.0046511627906976,0.0
62,66.0,870.0,2.0,0.0042918454935622,0.22988505747126436
63,69.0,870.0,0.0,0.0045871559633027,0.0
64,72.0,870.0,3.0,0.0044642857142857,0.3448275862068966
65,75.0,870.0,5.0,0.0084388185654008,0.5747126436781609
66,78.0,870.0,10.0,0.0310077519379844,1.1494252873563218
67,81.0,870.0,12.0,0.0643776824034334,1.3793103448275863
68,84.0,870.0,14.0,0.1120331950207468,1.6091954022988506
69,87.0,870.0,10.0,0.1762452107279693,1.1494252873563218
70,90.0,870.0,11.0,0.2134831460674157,1.264367816091954
71,93.0,870.0,12.0,0.2416107382550335,1.3793103448275863
72,96.0,870.0,15.0,0.231023102310231,1.7241379310344827
73,99.0,870.0,6.0,0.2147651006711409,0.6896551724137931
74,102.0,870.0,11.0,0.1952861952861952,1.264367816091954
75,105.0,870.0,5.0,0.1864406779661017,0.5747126436781609
76,108.0,870.0,8.0,0.1927272727272727,0.9195402298850575
77,111.0,870.0,13.0,0.167910447761194,1.4942528735632183
78,114.0,870.0,5.0,0.1174242424242424,0.5747126436781609
79,117.0,870.0,3.0,0.0938628158844765,0.3448275862068966
80,120.0,870.0,3.0,0.0805860805860805,0.3448275862068966
81,123.0,870.0,1.0,0.0583941605839416,0.11494252873563218
82,126.0,870.0,2.0,0.0431654676258992,0.22988505747126436
83,129.0,870.0,1.0,0.0368852459016393,0.11494252873563218
84,132.0,870.0,1.0,0.0414746543778801,0.11494252873563218
85,135.0,870.0,1.0,0.0300429184549356,0.11494252873563218
86,138.0,870.0,3.0,0.024,0.3448275862068966
87,141.0,870.0,1.0,0.0196850393700787,0.11494252873563218
88,144.0,870.0,1.0,0.0185873605947955,0.11494252873563218
89,147.0,870.0,0.0,0.014760147601476,0.0
90,150.0,870.0,0.0,0.0150943396226415,0.0
91,153.0,870.0,0.0,0.012,0.0
92,156.0,870.0,0.0,0.0113207547169811,0.0
93,159.0,870.0,0.0,0.0083333333333333,0.0
94,162.0,870.0,0.0,0.0041322314049586,0.0
95,165.0,870.0,0.0,0.0041152263374485,0.0
96,168.0,870.0,0.0,0.0,0.0
97,171.0,870.0,0.0,0.0,0.0
98,174.0,870.0,0.0,0.0,0.0
99,177.0,870.0,1.0,0.0044247787610619,0.11494252873563218
100,180.0,870.0,0.0,0.00418410041841,0.0
101,183.0,870.0,0.0,0.0,0.0
102,186.0,870.0,0.0,0.0,0.0
103,189.0,870.0,1.0,0.0,0.11494252873563218
104,192.0,870.0,0.0,0.0,0.0
105,195.0,870.0,1.0,0.0,0.11494252873563218
106,198.0,870.0,0.0,0.0,0.0
107,201.0,870.0,1.0,0.0,0.11494252873563218
108,204.0,870.0,2.0,0.013215859030837,0.22988505747126436
109,207.0,870.0,5.0,0.0131578947368421,0.5747126436781609
110,210.0,870.0,1.0,0.013215859030837,0.11494252873563218
111,213.0,870.0,0.0,0.0,0.0
112,216.0,870.0,0.0,0.0040816326530612,0.0
113,219.0,870.0,0.0,0.0038022813688212,0.0
114,222.0,870.0,0.0,0.0040160642570281,0.0
115,225.0,870.0,0.0,0.0041666666666666,0.0
116,228.0,870.0,1.0,0.0,0.11494252873563218
117,231.0,870.0,0.0,0.0,0.0
118,234.0,870.0,0.0,0.0,0.0
119,237.0,870.0,0.0,0.0,0.0
120,60.0,870.0,0.0,0.0048543689320388,0.0
121,63.0,870.0,0.0,0.0045045045045045,0.0
122,66.0,870.0,0.0,0.0044444444444444,0.0
123,69.0,870.0,3.0,0.0044642857142857,0.3448275862068966
124,72.0,870.0,2.0,0.0042016806722689,0.22988505747126436
125,75.0,870.0,7.0,0.0082644628099173,0.8045977011494253
126,78.0,870.0,9.0,0.0296296296296296,1.0344827586206897
127,81.0,870.0,10.0,0.0547445255474452,1.1494252873563218
128,84.0,870.0,10.0,0.0989399293286219,1.1494252873563218
129,87.0,870.0,11.0,0.159322033898305,1.264367816091954
130,90.0,870.0,16.0,0.2035087719298245,1.839080459770115
131,93.0,870.0,13.0,0.2105263157894736,1.4942528735632183
132,96.0,870.0,12.0,0.2312703583061889,1.3793103448275863
133,99.0,870.0,13.0,0.2259136212624584,1.4942528735632183
134,102.0,870.0,14.0,0.2188679245283019,1.6091954022988506
135,105.0,870.0,13.0,0.2295719844357976,1.4942528735632183
136,108.0,870.0,16.0,0.1901408450704225,1.839080459770115
137,111.0,870.0,4.0,0.1498371335504886,0.45977011494252873
138,114.0,870.0,9.0,0.119047619047619,1.0344827586206897
139,117.0,870.0,1.0,0.1066176470588235,0.11494252873563218
140,120.0,870.0,2.0,0.075812274368231,0.22988505747126436
141,123.0,870.0,2.0,0.0756302521008403,0.22988505747126436
142,126.0,870.0,1.0,0.0681818181818181,0.11494252873563218
143,129.0,870.0,3.0,0.0436507936507936,0.3448275862068966
144,132.0,870.0,3.0,0.0338345864661654,0.3448275862068966
145,135.0,870.0,4.0,0.0336134453781512,0.45977011494252873
146,138.0,870.0,0.0,0.0314960629921259,0.0
147,141.0,870.0,1.0,0.0231660231660231,0.11494252873563218
148,144.0,870.0,1.0,0.0191570881226053,0.11494252873563218
149,147.0,870.0,1.0,0.0155038759689922,0.11494252873563218
150,150.0,870.0,0.0,0.0172413793103448,0.0
151,153.0,870.0,0.0,0.0118577075098814,0.0
152,156.0,870.0,0.0,0.0127118644067796,0.0
153,159.0,870.0,0.0,0.0083333333333333,0.0
154,162.0,870.0,1.0,0.0087719298245614,0.11494252873563218
155,165.0,870.0,0.0,0.0042194092827004,0.0
156,168.0,870.0,0.0,0.0,0.0
157,171.0,870.0,3.0,0.0044444444444444,0.3448275862068966
158,174.0,870.0,1.0,0.0,0.11494252873563218
159,177.0,870.0,0.0,0.0,0.0
160,180.0,870.0,0.0,0.0,0.0
161,183.0,870.0,0.0,0.0,0.0
162,186.0,870.0,0.0,0.0,0.0
163,189.0,870.0,1.0,0.0,0.11494252873563218
164,192.0,870.0,2.0,0.0,0.22988505747126436
165,195.0,870.0,0.0,0.0,0.0
166,198.0,870.0,1.0,0.0,0.11494252873563218
167,201.0,870.0,0.0,0.0,0.0
168,204.0,870.0,0.0,0.0040983606557377,0.0
169,207.0,870.0,0.0,0.0089686098654708,0.0
170,210.0,870.0,4.0,0.0084033613445378,0.45977011494252873
171,213.0,870.0,0.0,0.0040650406504065,0.0
172,216.0,870.0,1.0,0.0084388185654008,0.11494252873563218
173,219.0,870.0,1.0,0.0082644628099173,0.11494252873563218
174,222.0,870.0,0.0,0.0086580086580086,0.0
175,225.0,870.0,0.0,0.0042735042735042,0.0
176,228.0,870.0,0.0,0.0,0.0
177,231.0,870.0,0.0,0.0,0.0
178,234.0,870.0,0.0,0.0,0.0
179,237.0,870.0,1.0,0.0,0.11494252873563218
180,60.0,870.0,0.0,0.0039840637450199,0.0
181,63.0,870.0,1.0,0.0040160642570281,0.11494252873563218
182,66.0,870.0,1.0,0.0045871559633027,0.11494252873563218
183,69.0,870.0,2.0,0.0046296296296296,0.22988505747126436
184,72.0,870.0,2.0,0.0125523012552301,0.22988505747126436
185,75.0,870.0,10.0,0.013953488372093,1.1494252873563218
186,78.0,870.0,8.0,0.0440528634361233,0.9195402298850575
187,81.0,870.0,12.0,0.0707964601769911,1.3793103448275863
188,84.0,870.0,13.0,0.1470588235294117,1.4942528735632183
189,87.0,870.0,24.0,0.1969111969111969,2.7586206896551726
190,90.0,870.0,17.0,0.2046979865771812,1.9540229885057472
191,93.0,870.0,15.0,0.2385321100917431,1.7241379310344827
192,96.0,870.0,20.0,0.2568493150684932,2.2988505747126435
193,99.0,870.0,9.0,0.2266666666666666,1.0344827586206897
194,102.0,870.0,8.0,0.2128378378378378,0.9195402298850575
195,105.0,870.0,13.0,0.2033898305084746,1.4942528735632183
196,108.0,870.0,17.0,0.1985815602836879,1.9540229885057472
197,111.0,870.0,10.0,0.1781818181818182,1.1494252873563218
198,114.0,870.0,5.0,0.1358885017421602,0.5747126436781609
199,117.0,870.0,5.0,0.1018181818181818,0.5747126436781609
200,120.0,870.0,1.0,0.0647482014388489,0.11494252873563218
201,123.0,870.0,3.0,0.0588235294117647,0.3448275862068966
202,126.0,870.0,5.0,0.0601503759398496,0.5747126436781609
203,129.0,870.0,3.0,0.0522088353413654,0.3448275862068966
204,132.0,870.0,0.0,0.0373443983402489,0.0
205,135.0,870.0,1.0,0.024,0.11494252873563218
206,138.0,870.0,4.0,0.0272373540856031,0.45977011494252873
207,141.0,870.0,0.0,0.0244897959183673,0.0
208,144.0,870.0,4.0,0.032258064516129,0.45977011494252873
209,147.0,870.0,8.0,0.0191570881226053,0.9195402298850575
210,150.0,870.0,2.0,0.0159362549800796,0.22988505747126436
211,153.0,870.0,3.0,0.0125523012552301,0.3448275862068966
212,156.0,870.0,0.0,0.0121951219512195,0.0
213,159.0,870.0,0.0,0.0047169811320754,0.0
214,162.0,870.0,0.0,0.0043290043290043,0.0
215,165.0,870.0,0.0,0.00418410041841,0.0
216,168.0,870.0,0.0,0.0,0.0
217,171.0,870.0,0.0,0.0,0.0
218,174.0,870.0,1.0,0.0,0.11494252873563218
219,177.0,870.0,0.0,0.0,0.0
220,180.0,870.0,0.0,0.0,0.0
221,183.0,870.0,1.0,0.0,0.11494252873563218
222,186.0,870.0,0.0,0.0,0.0
223,189.0,870.0,0.0,0.0,0.0
224,192.0,870.0,0.0,0.0,0.0
225,195.0,870.0,0.0,0.0,0.0
226,198.0,870.0,0.0,0.0,0.0
227,201.0,870.0,0.0,0.0,0.0
228,204.0,870.0,0.0,0.0044642857142857,0.0
229,207.0,870.0,0.0,0.0041322314049586,0.0
230,210.0,870.0,0.0,0.0,0.0
231,213.0,870.0,0.0,0.0,0.0
232,216.0,870.0,0.0,0.0044052863436123,0.0
233,219.0,870.0,0.0,0.0043290043290043,0.0
234,222.0,870.0,0.0,0.0048780487804878,0.0
235,225.0,870.0,0.0,0.0048076923076923,0.0
236,228.0,870.0,0.0,0.0,0.0
237,231.0,870.0,0.0,0.0,0.0
238,234.0,870.0,0.0,0.0,0.0
239,237.0,870.0,0.0,0.0,0.0
240,60.0,870.0,0.0,0.0041152263374485,0.0
241,63.0,870.0,1.0,0.0040816326530612,0.11494252873563218
242,66.0,870.0,1.0,0.004524886877828,0.11494252873563218
243,69.0,870.0,1.0,0.0043859649122807,0.11494252873563218
244,72.0,870.0,3.0,0.0043290043290043,0.3448275862068966
245,75.0,870.0,3.0,0.0041322314049586,0.3448275862068966
246,78.0,870.0,4.0,0.0290456431535269,0.45977011494252873
247,81.0,870.0,8.0,0.0579150579150579,0.9195402298850575
248,84.0,870.0,11.0,0.1018181818181818,1.264367816091954
249,87.0,870.0,12.0,0.1472602739726027,1.3793103448275863
250,90.0,870.0,14.0,0.1954397394136807,1.6091954022988506
251,93.0,870.0,13.0,0.2048192771084337,1.4942528735632183
252,96.0,870.0,10.0,0.2290322580645161,1.1494252873563218
253,99.0,870.0,19.0,0.2126984126984127,2.1839080459770113
254,102.0,870.0,14.0,0.1926910299003322,1.6091954022988506
255,105.0,870.0,3.0,0.1971830985915492,0.3448275862068966
256,108.0,870.0,14.0,0.1984732824427481,1.6091954022988506
257,111.0,870.0,7.0,0.1862348178137652,0.8045977011494253
258,114.0,870.0,6.0,0.1422764227642276,0.6896551724137931
259,117.0,870.0,7.0,0.1098484848484848,0.8045977011494253
260,120.0,870.0,8.0,0.1115537848605577,0.9195402298850575
261,123.0,870.0,12.0,0.0897959183673469,1.3793103448275863
262,126.0,870.0,9.0,0.0714285714285714,1.0344827586206897
263,129.0,870.0,1.0,0.0472103004291845,0.11494252873563218
264,132.0,870.0,0.0,0.032,0.0
265,135.0,870.0,0.0,0.0258620689655172,0.0
266,138.0,870.0,1.0,0.0311111111111111,0.11494252873563218
267,141.0,870.0,0.0,0.0262008733624454,0.0
268,144.0,870.0,3.0,0.0218340611353711,0.3448275862068966
269,147.0,870.0,0.0,0.0128755364806866,0.0
270,150.0,870.0,0.0,0.0176991150442477,0.0
271,153.0,870.0,0.0,0.0125,0.0
272,156.0,870.0,0.0,0.0134529147982062,0.0
273,159.0,870.0,0.0,0.0092165898617511,0.0
274,162.0,870.0,0.0,0.0043859649122807,0.0
275,165.0,870.0,1.0,0.0043668122270742,0.11494252873563218
276,168.0,870.0,0.0,0.0,0.0
277,171.0,870.0,0.0,0.0,0.0
278,174.0,870.0,0.0,0.0,0.0
279,177.0,870.0,0.0,0.0,0.0
280,180.0,870.0,0.0,0.0,0.0
281,183.0,870.0,0.0,0.0,0.0
282,186.0,870.0,0.0,0.0,0.0
283,189.0,870.0,1.0,0.0042372881355932,0.11494252873563218
284,192.0,870.0,1.0,0.0044052863436123,0.11494252873563218
285,195.0,870.0,0.0,0.0042735042735042,0.0
286,198.0,870.0,0.0,0.0042735042735042,0.0
287,201.0,870.0,0.0,0.0041152263374485,0.0
