,total_screened,positive_detected,positivity_rate
0,25230.0,217.0,0.8600871977804201
1,25230.0,157.0,0.6222750693618708
2,25230.0,181.0,0.7173999207292905
3,25230.0,224.0,0.8878319460959175
4,25230.0,183.0,0.7253269916765755
5,25230.0,185.0,0.7332540626238605
6,25230.0,179.0,0.7094728497820055
7,25230.0,170.0,0.6738010305192231
8,25230.0,208.0,0.8244153785176377
9,25230.0,181.0,0.7173999207292905
10,25230.0,141.0,0.558858501783591
11,25230.0,177.0,0.7015457788347206
12,25230.0,170.0,0.6738010305192231
13,25230.0,183.0,0.7253269916765755
14,25230.0,200.0,0.7927070947284979
15,25230.0,199.0,0.7887435592548553
16,25230.0,174.0,0.6896551724137931
17,25230.0,143.0,0.5667855727308759
18,25230.0,188.0,0.7451446690447879
19,25230.0,159.0,0.6302021403091558
20,25230.0,211.0,0.8363059849385652
21,25230.0,178.0,0.7055093143083631
22,25230.0,183.0,0.7253269916765755
23,25230.0,211.0,0.8363059849385652
24,25230.0,162.0,0.6420927467300832
25,25230.0,128.0,0.5073325406262386
26,25230.0,187.0,0.7411811335711455
27,25230.0,175.0,0.6936187078874356
28,25230.0,160.0,0.6341656757827983
29,25230.0,155.0,0.6143479984145858
30,25230.0,155.0,0.6143479984145858
31,25230.0,168.0,0.6658739595719382
32,25230.0,175.0,0.6936187078874356
33,25230.0,183.0,0.7253269916765755
34,25230.0,132.0,0.5231866825208086
35,25230.0,156.0,0.6183115338882283
36,25230.0,151.0,0.5984938565200159
37,25230.0,171.0,0.6777645659928656
38,25230.0,159.0,0.6302021403091558
39,25230.0,170.0,0.6738010305192231
40,25230.0,158.0,0.6262386048355133
41,25230.0,161.0,0.6381292112564407
42,25230.0,164.0,0.6500198176773682
43,25230.0,172.0,0.6817281014665081
44,25230.0,183.0,0.7253269916765755
45,25230.0,167.0,0.6619104240982957
46,25230.0,180.0,0.713436385255648
47,25230.0,164.0,0.6500198176773682
48,25230.0,190.0,0.7530717399920729
49,25230.0,168.0,0.6658739595719382
50,25230.0,161.0,0.6381292112564407
51,25230.0,204.0,0.8085612366230678
52,25230.0,198.0,0.7847800237812128
53,25230.0,199.0,0.7887435592548553
54,25230.0,199.0,0.7887435592548553
55,25230.0,149.0,0.5905667855727309
56,25230.0,186.0,0.737217598097503
57,25230.0,148.0,0.5866032500990884
58,25230.0,197.0,0.7808164883075703
59,25230.0,144.0,0.5707491082045184
60,25230.0,175.0,0.6936187078874356
61,25230.0,177.0,0.7015457788347206
62,25230.0,173.0,0.6856916369401506
63,25230.0,188.0,0.7451446690447879
64,25230.0,162.0,0.6420927467300832
65,25230.0,173.0,0.6856916369401506
66,25230.0,174.0,0.6896551724137931
67,25230.0,188.0,0.7451446690447879
68,25230.0,188.0,0.7451446690447879
69,25230.0,185.0,0.7332540626238605
70,25230.0,161.0,0.6381292112564407
71,25230.0,201.0,0.7966706302021404
72,25230.0,185.0,0.7332540626238605
73,25230.0,199.0,0.7887435592548553
74,25230.0,145.0,0.5747126436781609
75,25230.0,209.0,0.8283789139912803
76,25230.0,164.0,0.6500198176773682
77,25230.0,189.0,0.7491082045184304
78,25230.0,187.0,0.7411811335711455
79,25230.0,202.0,0.8006341656757828
80,25230.0,182.0,0.721363456202933
81,25230.0,240.0,0.9512485136741974
82,25230.0,169.0,0.6698374950455807
83,25230.0,200.0,0.7927070947284979
84,25230.0,164.0,0.6500198176773682
85,25230.0,161.0,0.6381292112564407
86,25230.0,197.0,0.7808164883075703
87,25230.0,188.0,0.7451446690447879
88,25230.0,178.0,0.7055093143083631
89,25230.0,163.0,0.6460562822037257
90,25230.0,205.0,0.8125247720967103
91,25230.0,168.0,0.6658739595719382
92,25230.0,136.0,0.5390408244153785
93,25230.0,197.0,0.7808164883075703
94,25230.0,162.0,0.6420927467300832
95,25230.0,157.0,0.6222750693618708
96,25230.0,144.0,0.5707491082045184
97,25230.0,181.0,0.7173999207292905
98,25230.0,170.0,0.6738010305192231
99,25230.0,179.0,0.7094728497820055
