,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,1.0,1.0,1.0
60,1.01,1.0,1.0
61,1.03,1.0,1.5249999999999915
62,1.04,1.0,2.0
63,1.05,1.0,2.0
64,1.07,1.0,2.0
65,1.06,1.0,2.0
66,1.07,1.0,2.0
67,1.09,1.0,2.0
68,1.08,1.0,2.0
69,1.1,1.0,2.0
70,1.17,1.0,2.0
71,1.21,1.0,2.5249999999999915
72,1.26,1.0,3.0
73,1.35,1.0,3.0
74,1.39,1.0,3.0
75,1.42,1.0,3.0
76,1.49,1.0,3.0
77,6.52,6.0,8.0
78,7.6,7.0,9.524999999999991
79,11.61,11.0,14.0
80,14.71,14.0,17.0
81,17.89,17.0,20.52499999999999
82,19.08,18.0,23.0
83,25.1,24.0,29.0
84,29.17,28.0,32.52499999999999
85,34.36,33.0,37.52499999999999
86,39.48,38.0,43.52499999999999
87,46.56,45.0,50.52499999999999
88,52.66,51.0,56.0
89,60.62,59.0,64.0
90,60.72,59.0,64.52499999999999
91,66.85,65.0,71.0
92,73.86,72.0,76.52499999999999
93,78.03,76.0,81.0
94,85.06,83.0,88.52499999999999
95,86.19,84.0,89.52499999999999
96,81.19,79.0,85.0
97,77.21,75.0,81.0
98,75.24,73.0,79.0
99,74.31,72.0,77.52499999999999
100,76.24,74.0,80.0
101,75.28,73.0,79.0
102,71.32,69.0,75.0
103,63.35,61.0,67.0
104,64.3,62.0,67.52499999999999
105,63.15,61.0,66.0
106,63.09,61.0,66.0
107,63.07,61.0,66.52499999999999
108,61.11,59.0,64.52499999999999
109,58.06,56.0,61.52499999999999
110,54.98,53.0,58.0
111,53.98,52.0,57.0
112,54.02,52.0,57.0
113,46.93,45.0,50.0
114,41.88,40.0,45.0
115,39.84,38.0,43.52499999999999
116,39.78,38.0,43.0
117,35.77,34.0,39.0
118,36.72,35.0,40.0
119,35.68,34.0,39.0
120,35.59,34.0,39.0
121,33.57,32.0,37.0
122,32.52,31.0,36.0
123,30.43,29.0,34.0
124,28.33,27.0,32.0
125,26.32,25.0,30.0
126,26.29,25.0,29.52499999999999
127,23.28,22.0,26.52499999999999
128,20.23,19.0,23.0
129,19.18,18.0,22.0
130,18.15,17.0,21.0
131,17.07,16.0,20.0
132,17.01,16.0,19.0
133,16.96,16.0,19.52499999999999
134,15.91,15.0,18.0
135,15.91,15.0,18.0
136,15.83,15.0,18.0
137,15.87,15.0,18.52499999999999
138,15.88,15.0,18.52499999999999
139,14.84,14.0,17.52499999999999
140,14.82,14.0,17.0
141,14.83,14.0,17.52499999999999
142,11.83,11.0,14.524999999999991
143,10.82,10.0,13.524999999999991
144,11.79,11.0,14.524999999999991
145,11.76,11.0,14.0
146,10.69,10.0,13.0
147,10.67,10.0,13.0
148,11.67,11.0,14.0
149,11.6,11.0,14.0
150,10.56,10.0,13.0
151,9.53,9.0,12.0
152,9.48,9.0,12.0
153,8.5,8.0,11.0
154,8.53,8.0,11.0
155,8.54,8.0,11.0
156,8.53,8.0,11.0
157,8.53,8.0,11.0
158,8.53,8.0,11.0
159,7.48,7.0,10.0
160,6.49,6.0,9.0
161,6.44,6.0,9.0
162,6.44,6.0,8.524999999999991
163,6.43,6.0,8.524999999999991
164,6.42,6.0,8.524999999999991
165,5.39,5.0,7.5249999999999915
166,5.37,5.0,7.5249999999999915
167,5.36,5.0,7.5249999999999915
168,4.33,4.0,6.0
169,4.31,4.0,6.0
170,4.28,4.0,6.0
171,4.26,4.0,6.0
172,4.23,4.0,5.5249999999999915
173,4.21,4.0,5.0
174,4.21,4.0,5.0
175,4.2,4.0,5.0
176,4.19,4.0,5.0
177,4.2,4.0,5.0
178,4.19,4.0,5.0
179,4.17,4.0,5.0
180,4.17,4.0,5.0
181,4.17,4.0,5.0
182,4.15,4.0,5.0
183,4.14,4.0,5.0
184,4.14,4.0,5.0
185,4.14,4.0,5.0
186,4.13,4.0,5.0
187,4.12,4.0,5.0
188,4.13,4.0,5.0
189,4.16,4.0,5.5249999999999915
190,4.17,4.0,5.5249999999999915
191,4.18,4.0,5.5249999999999915
192,4.16,4.0,5.0
193,4.14,4.0,5.0
194,4.14,4.0,5.0
195,4.16,4.0,5.0
