,transmission_time,incubation_time,infection_time,disease_state
0,9516,279,9216,State.EXPOSED
1,10208,895,9936,State.EXPOSED
2,10240,1460,9792,State.EXPOSED
3,10321,782,9936,State.EXPOSED
4,10394,419,10080,State.EXPOSED
5,10594,1067,10368,State.EXPOSED
6,10689,332,10594,State.EXPOSED
7,10824,371,10394,State.EXPOSED
8,10970,572,10800,State.EXPOSED
9,11113,366,10689,State.EXPOSED
10,11192,607,10944,State.EXPOSED
11,11329,276,11113,State.EXPOSED
12,11344,455,10944,State.EXPOSED
13,11369,843,11088,State.EXPOSED
14,11424,728,11344,State.EXPOSED
15,11426,179,11113,State.EXPOSED
16,11484,728,11088,State.EXPOSED
17,11601,4,11113,State.EXPOSED
18,11768,,11484,State.ASYMPTOMATIC
19,11792,360,11344,State.EXPOSED
20,11816,336,11344,State.EXPOSED
21,11833,351,11369,State.EXPOSED
22,11850,786,11664,State.EXPOSED
23,11884,465,11424,State.EXPOSED
24,11952,200,11344,State.EXPOSED
25,11952,684,11664,State.EXPOSED
26,11953,683,11664,State.EXPOSED
27,11960,1042,11520,State.EXPOSED
28,12018,166,11369,State.EXPOSED
29,12024,692,11768,State.EXPOSED
30,12026,384,11664,State.EXPOSED
31,12033,,11601,State.ASYMPTOMATIC
32,12195,395,11952,State.EXPOSED
33,12288,145,11884,State.EXPOSED
34,12305,858,12033,State.EXPOSED
35,12313,495,12018,State.EXPOSED
36,12328,388,11768,State.EXPOSED
37,12344,58,11952,State.EXPOSED
38,12352,81,11884,State.EXPOSED
39,12401,32,11884,State.EXPOSED
40,12432,,12240,State.ASYMPTOMATIC
41,12432,258,12150,State.EXPOSED
42,12448,268,11768,State.EXPOSED
43,12448,360,12018,State.EXPOSED
44,12504,191,11952,State.EXPOSED
45,12504,,12043,State.SEVERE
46,12594,0,11957,State.SEVERE
47,12674,692,12448,State.EXPOSED
48,12704,1253,12528,State.EXPOSED
49,12720,466,12288,State.EXPOSED
50,12752,200,12328,State.EXPOSED
51,12785,684,12352,State.EXPOSED
52,12865,321,12288,State.EXPOSED
53,12880,72,12328,State.EXPOSED
54,12922,547,12352,State.EXPOSED
55,12977,389,12448,State.EXPOSED
56,12985,230,12785,State.EXPOSED
57,12990,155,12528,State.EXPOSED
58,13107,1452,12922,State.EXPOSED
59,13108,,12674,State.ASYMPTOMATIC
60,13112,1361,12990,State.EXPOSED
61,13120,25,12528,State.EXPOSED
62,13121,1438,12922,State.EXPOSED
63,13131,1428,12922,State.EXPOSED
64,13177,1382,12922,State.EXPOSED
65,13224,450,12752,State.EXPOSED
66,13248,683,13121,State.EXPOSED
67,13249,703,12977,State.EXPOSED
68,13250,160,12672,State.EXPOSED
69,13252,,12674,State.ASYMPTOMATIC
70,13272,680,12977,State.EXPOSED
71,13273,411,13107,State.EXPOSED
72,13368,,13112,State.ASYMPTOMATIC
73,13369,939,13120,State.EXPOSED
74,13400,908,13120,State.EXPOSED
75,13402,1230,13250,State.EXPOSED
76,13410,392,13252,State.EXPOSED
77,13456,,13273,State.ASYMPTOMATIC
78,13457,1102,12922,State.EXPOSED
79,13464,,13112,State.ASYMPTOMATIC
80,13540,262,13252,State.EXPOSED
81,13572,670,13131,State.EXPOSED
82,13617,185,13252,State.EXPOSED
83,13618,1014,13250,State.EXPOSED
84,13657,418,13368,State.EXPOSED
85,13721,506,13400,State.EXPOSED
86,13758,,13456,State.ASYMPTOMATIC
87,14040,,13680,State.ASYMPTOMATIC
88,14057,603,13618,State.EXPOSED
89,14130,,13572,State.ASYMPTOMATIC
90,14136,,13572,State.ASYMPTOMATIC
91,14200,,13680,State.ASYMPTOMATIC
92,14274,750,13968,State.EXPOSED
93,14408,914,14136,State.EXPOSED
94,14432,121,14200,State.EXPOSED
95,14473,849,14136,State.EXPOSED
96,14498,199,14057,State.EXPOSED
97,14688,372,14432,State.EXPOSED
98,14700,851,14400,State.EXPOSED
99,14978,353,14700,State.EXPOSED
100,15072,,14544,State.ASYMPTOMATIC
101,15081,,14544,State.ASYMPTOMATIC
102,15200,415,14976,State.EXPOSED
103,15225,590,15081,State.EXPOSED
104,15233,416,15072,State.EXPOSED
105,15360,973,15225,State.EXPOSED
106,15409,406,15081,State.EXPOSED
107,15481,227,15360,State.EXPOSED
108,15537,278,15081,State.EXPOSED
109,15754,74,15552,State.EXPOSED
110,15817,98,15537,State.EXPOSED
111,15833,82,15537,State.EXPOSED
112,15944,335,15552,State.EXPOSED
113,16034,619,15817,State.EXPOSED
114,16156,335,15833,State.EXPOSED
115,17472,433,17136,State.EXPOSED
116,17498,407,17136,State.EXPOSED
117,17560,492,17472,State.EXPOSED
118,17705,,17560,State.ASYMPTOMATIC
119,17752,300,17472,State.EXPOSED
120,17994,,17560,State.ASYMPTOMATIC
121,18456,,18144,State.ASYMPTOMATIC
122,18832,376,18456,State.EXPOSED
123,19112,1076,18832,State.EXPOSED
124,20833,884,20592,State.EXPOSED
125,20976,741,20592,State.EXPOSED
126,21016,701,20592,State.EXPOSED
127,21352,,21016,State.MILD
128,28329,439,28080,State.EXPOSED
129,28361,407,28080,State.EXPOSED
130,28497,271,28080,State.EXPOSED
131,28746,,28361,State.ASYMPTOMATIC
132,28793,263,28497,State.EXPOSED
133,28849,207,28497,State.EXPOSED
134,31131,331,30816,State.EXPOSED
135,31253,209,30816,State.EXPOSED
136,31377,952,31253,State.EXPOSED
137,31395,,31131,State.ASYMPTOMATIC
138,31544,888,31395,State.EXPOSED
139,31547,885,31395,State.EXPOSED
140,31579,750,31253,State.EXPOSED
141,31633,,31377,State.ASYMPTOMATIC
142,31760,709,31544,State.EXPOSED
143,31776,,31377,State.ASYMPTOMATIC
144,31852,477,31253,State.EXPOSED
145,31994,809,31633,State.EXPOSED
146,32130,673,31633,State.EXPOSED
147,32140,504,31852,State.EXPOSED
148,32163,640,31633,State.EXPOSED
149,32457,4,31994,State.EXPOSED
150,32593,608,32163,State.EXPOSED
151,32596,605,32163,State.EXPOSED
152,32932,,32457,State.ASYMPTOMATIC
