,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,2.0
71,4.0
72,3.0
73,3.0
74,5.0
75,5.0
76,5.0
77,7.0
78,5.0
79,5.0
80,12.0
81,10.0
82,10.0
83,22.0
84,20.0
85,20.0
86,33.0
87,27.0
88,29.0
89,41.0
90,31.0
91,32.0
92,50.0
93,37.0
94,36.0
95,44.0
96,32.0
97,32.0
98,39.0
99,23.0
100,23.0
101,43.0
102,34.0
103,36.0
104,40.0
105,31.0
106,29.0
107,31.0
108,11.0
109,11.0
110,14.0
111,8.0
112,8.0
113,12.0
114,10.0
115,10.0
116,11.0
117,6.0
118,6.0
119,8.0
120,4.0
121,4.0
122,5.0
123,3.0
124,3.0
125,7.0
126,5.0
127,5.0
128,7.0
129,6.0
130,7.0
131,12.0
132,8.0
133,9.0
134,11.0
135,9.0
136,10.0
137,12.0
138,7.0
139,8.0
140,7.0
141,5.0
142,5.0
143,5.0
144,2.0
145,2.0
146,4.0
147,4.0
148,4.0
149,5.0
150,4.0
151,4.0
152,8.0
153,6.0
154,6.0
155,6.0
156,5.0
157,6.0
158,9.0
159,5.0
160,4.0
161,4.0
162,4.0
163,4.0
164,5.0
165,2.0
166,2.0
167,3.0
168,3.0
169,3.0
170,4.0
171,2.0
172,2.0
173,2.0
174,1.0
175,1.0
176,2.0
177,1.0
178,1.0
179,2.0
180,2.0
181,2.0
182,2.0
183,1.0
184,1.0
185,2.0
186,1.0
187,1.0
188,3.0
189,3.0
190,4.0
191,4.0
192,3.0
193,3.0
194,4.0
195,2.0
196,2.0
197,2.0
198,2.0
199,2.0
200,3.0
201,2.0
202,2.0
203,2.0
204,1.0
205,1.0
206,1.0
207,0.0
208,0.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,2.0
231,2.0
232,2.0
233,2.0
234,2.0
235,2.0
236,4.0
237,2.0
238,2.0
