,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.05,0.0,0.0
61,0.07,0.0,0.0
62,0.06,0.0,0.0
63,0.16,0.0,0.0
64,0.27,0.0,0.0
65,0.29,0.0,0.0
66,0.54,0.0,0.0
67,0.79,0.0,0.0
68,0.96,0.0,0.0
69,1.31,0.0,0.0
70,1.51,0.0,0.0
71,1.89,0.0,0.0
72,2.85,0.0,0.0
73,3.52,0.0,0.0
74,3.59,0.0,0.0
75,4.42,0.0,0.0
76,5.19,0.0,0.0
77,6.18,0.0,0.0
78,6.51,1.0,1.0
79,6.73,1.0,1.0
80,7.7,1.5,1.2625000000000002
81,8.69,2.0,2.0
82,8.69,2.0,2.0
83,9.38,3.0,3.0
84,10.23,4.0,4.0
85,10.29,3.5,3.2625
86,11.14,4.5,4.2625
87,12.08,5.0,5.0
88,13.06,5.5,5.2625
89,12.81,4.5,4.2625
90,12.95,6.0,6.0
91,12.23,5.5,5.2625
92,12.73,3.5,3.2625
93,12.16,4.5,4.2625
94,12.22,4.5,4.2625
95,11.83,3.5,3.2625
96,11.53,4.5,4.2625
97,11.08,4.0,4.0
98,9.89,3.0,3.0
99,10.71,2.5,2.2625
100,9.98,2.0,2.0
101,9.11,1.5,1.2625000000000002
102,8.72,2.0,2.0
103,8.27,2.0,2.0
104,7.84,1.5,1.2625000000000002
105,7.25,0.5,0.2625000000000002
106,6.99,1.5,1.2625000000000002
107,7.04,1.5,1.2625000000000002
108,6.65,1.0,1.0
109,5.99,1.0,1.0
110,5.5,0.5,0.2625000000000002
111,5.45,0.0,0.0
112,4.99,0.5,0.2625000000000002
113,4.6,0.0,0.0
114,4.27,0.0,0.0
115,3.92,0.0,0.0
116,3.84,0.0,0.0
117,3.74,0.0,0.0
118,3.3,0.0,0.0
119,3.1,0.0,0.0
120,2.84,0.0,0.0
121,2.85,0.0,0.0
122,2.51,0.0,0.0
123,2.34,0.0,0.0
124,2.36,0.0,0.0
125,1.96,0.0,0.0
126,2.12,0.0,0.0
127,1.86,0.0,0.0
128,1.85,0.0,0.0
129,1.75,0.0,0.0
130,1.58,0.0,0.0
131,1.57,0.0,0.0
132,1.41,0.0,0.0
133,1.29,0.0,0.0
134,1.28,0.0,0.0
135,1.42,0.0,0.0
136,1.2,0.0,0.0
137,1.08,0.0,0.0
138,1.05,0.0,0.0
139,1.08,0.0,0.0
140,1.0,0.0,0.0
141,0.87,0.0,0.0
142,0.75,0.0,0.0
143,0.84,0.0,0.0
144,0.93,0.0,0.0
145,0.8,0.0,0.0
146,0.82,0.0,0.0
147,0.88,0.0,0.0
148,0.8,0.0,0.0
149,0.88,0.0,0.0
150,0.73,0.0,0.0
151,0.86,0.0,0.0
152,0.65,0.0,0.0
153,0.65,0.0,0.0
154,0.63,0.0,0.0
155,0.56,0.0,0.0
156,0.63,0.0,0.0
157,0.56,0.0,0.0
158,0.57,0.0,0.0
159,0.45,0.0,0.0
160,0.31,0.0,0.0
161,0.4,0.0,0.0
162,0.25,0.0,0.0
163,0.39,0.0,0.0
164,0.31,0.0,0.0
165,0.28,0.0,0.0
166,0.24,0.0,0.0
167,0.32,0.0,0.0
168,0.18,0.0,0.0
169,0.2,0.0,0.0
170,0.2,0.0,0.0
171,0.15,0.0,0.0
172,0.14,0.0,0.0
173,0.1,0.0,0.0
174,0.09,0.0,0.0
175,0.13,0.0,0.0
176,0.15,0.0,0.0
177,0.12,0.0,0.0
178,0.13,0.0,0.0
179,0.1,0.0,0.0
180,0.06,0.0,0.0
181,0.1,0.0,0.0
182,0.11,0.0,0.0
183,0.15,0.0,0.0
184,0.15,0.0,0.0
185,0.25,0.0,0.0
186,0.16,0.0,0.0
187,0.2,0.0,0.0
188,0.21,0.0,0.0
189,0.25,0.0,0.0
190,0.15,0.0,0.0
191,0.16,0.0,0.0
192,0.18,0.0,0.0
193,0.18,0.0,0.0
194,0.16,0.0,0.0
195,0.18,0.0,0.0
196,0.13,0.0,0.0
197,0.22,0.0,0.0
198,0.17,0.0,0.0
199,0.1,0.0,0.0
200,0.11,0.0,0.0
201,0.13,0.0,0.0
202,0.14,0.0,0.0
203,0.08,0.0,0.0
