,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,2.0
68,3.0
69,4.0
70,4.0
71,4.0
72,5.0
73,6.0
74,8.0
75,9.0
76,15.0
77,17.0
78,17.0
79,17.0
80,17.0
81,14.0
82,14.0
83,25.0
84,25.0
85,26.0
86,28.0
87,34.0
88,38.0
89,42.0
90,58.0
91,56.0
92,58.0
93,59.0
94,55.0
95,56.0
96,55.0
97,48.0
98,49.0
99,49.0
100,47.0
101,45.0
102,42.0
103,39.0
104,34.0
105,33.0
106,35.0
107,36.0
108,39.0
109,41.0
110,41.0
111,42.0
112,42.0
113,37.0
114,36.0
115,34.0
116,32.0
117,36.0
118,22.0
119,24.0
120,26.0
121,25.0
122,23.0
123,23.0
124,19.0
125,18.0
126,16.0
127,14.0
128,13.0
129,13.0
130,11.0
131,9.0
132,2.0
133,2.0
134,3.0
135,3.0
136,3.0
137,4.0
138,4.0
139,5.0
140,5.0
141,4.0
142,5.0
143,5.0
144,4.0
145,5.0
146,4.0
147,4.0
148,4.0
149,3.0
150,3.0
151,3.0
152,3.0
153,2.0
154,2.0
155,3.0
156,3.0
157,4.0
158,5.0
159,6.0
160,7.0
161,8.0
162,7.0
163,7.0
164,6.0
165,5.0
166,4.0
167,3.0
168,2.0
169,2.0
170,2.0
171,2.0
172,2.0
173,1.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,2.0
201,3.0
202,3.0
203,3.0
204,3.0
205,3.0
206,3.0
207,3.0
208,2.0
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,2.0
216,3.0
217,3.0
218,3.0
219,3.0
220,4.0
221,3.0
222,2.0
223,1.0
224,1.0
225,1.0
226,2.0
227,1.0
228,2.0
229,2.0
230,3.0
231,3.0
232,3.0
233,2.0
234,2.0
235,1.0
236,1.0
237,0.0
238,0.0
