,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,1.0
71,1.0
72,1.0
73,2.0
74,3.0
75,3.0
76,4.0
77,6.0
78,10.0
79,13.0
80,16.0
81,21.0
82,23.0
83,24.0
84,28.0
85,31.0
86,35.0
87,35.0
88,37.0
89,39.0
90,35.0
91,37.0
92,43.0
93,45.0
94,50.0
95,52.0
96,54.0
97,46.0
98,54.0
99,65.0
100,70.0
101,76.0
102,74.0
103,79.0
104,66.0
105,66.0
106,67.0
107,67.0
108,67.0
109,67.0
110,64.0
111,37.0
112,39.0
113,44.0
114,46.0
115,45.0
116,54.0
117,51.0
118,40.0
119,44.0
120,46.0
121,47.0
122,44.0
123,42.0
124,43.0
125,29.0
126,28.0
127,28.0
128,29.0
129,27.0
130,24.0
131,24.0
132,15.0
133,16.0
134,17.0
135,17.0
136,15.0
137,14.0
138,15.0
139,10.0
140,9.0
141,8.0
142,7.0
143,7.0
144,7.0
145,6.0
146,5.0
147,3.0
148,3.0
149,3.0
150,2.0
151,1.0
152,1.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,1.0
162,1.0
163,2.0
164,2.0
165,3.0
166,3.0
167,3.0
168,3.0
169,3.0
170,5.0
171,6.0
172,6.0
173,8.0
174,7.0
175,6.0
176,6.0
177,6.0
178,6.0
179,6.0
180,6.0
181,7.0
182,8.0
183,7.0
184,6.0
185,7.0
186,5.0
187,4.0
188,5.0
189,6.0
190,7.0
191,8.0
192,9.0
193,8.0
194,7.0
195,5.0
196,5.0
197,6.0
198,4.0
199,4.0
200,3.0
201,2.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
