,transmission_time,incubation_time,infection_time,disease_state
0,10140,349,9792,State.EXPOSED
1,10448,41,9792,State.EXPOSED
2,10552,411,10197,State.EXPOSED
3,10712,251,10197,State.EXPOSED
4,10824,556,10552,State.EXPOSED
5,10834,546,10552,State.EXPOSED
6,10961,419,10552,State.EXPOSED
7,10992,625,10656,State.EXPOSED
8,11008,488,10512,State.EXPOSED
9,11008,124,10824,State.EXPOSED
10,11137,1089,10834,State.EXPOSED
11,11209,696,10961,State.EXPOSED
12,11234,671,10961,State.EXPOSED
13,11304,,11008,State.ASYMPTOMATIC
14,11352,618,11232,State.EXPOSED
15,11352,553,10961,State.EXPOSED
16,11358,,10944,State.ASYMPTOMATIC
17,11392,513,10961,State.EXPOSED
18,11416,464,11232,State.EXPOSED
19,11425,615,11304,State.EXPOSED
20,11477,,11209,State.ASYMPTOMATIC
21,11484,,11209,State.ASYMPTOMATIC
22,11497,473,11232,State.EXPOSED
23,11514,547,11232,State.EXPOSED
24,11528,534,11352,State.EXPOSED
25,11548,61,11234,State.EXPOSED
26,11552,883,11376,State.EXPOSED
27,11553,327,11232,State.EXPOSED
28,11600,462,11352,State.EXPOSED
29,11617,445,11352,State.EXPOSED
30,11665,,11088,State.ASYMPTOMATIC
31,11689,373,11352,State.EXPOSED
32,11696,739,11376,State.EXPOSED
33,11705,175,11232,State.EXPOSED
34,11712,328,11304,State.EXPOSED
35,11714,653,11552,State.EXPOSED
36,11728,494,11416,State.EXPOSED
37,11778,539,11484,State.EXPOSED
38,11793,709,11352,State.EXPOSED
39,11800,567,11552,State.EXPOSED
40,11800,422,11416,State.EXPOSED
41,11814,331,11689,State.EXPOSED
42,11817,618,11376,State.EXPOSED
43,11824,688,11528,State.EXPOSED
44,11824,543,11552,State.EXPOSED
45,11832,114,11376,State.EXPOSED
46,11833,602,11376,State.EXPOSED
47,11864,428,11728,State.EXPOSED
48,11873,1060,11600,State.EXPOSED
49,11905,597,11352,State.EXPOSED
50,11921,396,11484,State.EXPOSED
51,11937,812,11800,State.EXPOSED
52,11944,421,11712,State.EXPOSED
53,11946,556,11352,State.EXPOSED
54,11970,,11548,State.ASYMPTOMATIC
55,11992,375,11552,State.EXPOSED
56,12000,292,11728,State.EXPOSED
57,12008,284,11728,State.EXPOSED
58,12033,133,11520,State.EXPOSED
