,infect_symptomatic,infect_asymptomatic,trans_counts_to_pat,trans_counts_to_hcw
0,2,,2,0
1,0,,0,0
2,,0,0,0
3,,0,0,0
4,1,,1,0
5,0,,0,0
6,2,,2,0
7,,0,0,0
8,0,,0,0
9,,2,2,0
10,0,,0,0
11,2,,2,0
12,3,,3,0
13,0,,0,0
14,1,,1,0
15,0,,0,0
16,0,,0,0
17,2,,2,0
18,2,,2,0
19,,0,0,0
20,1,,0,1
21,2,,2,0
22,2,,2,0
23,2,,2,0
24,,0,0,0
25,0,,0,0
26,1,,1,0
27,,0,0,0
28,,0,0,0
29,0,,0,0
30,0,,0,0
31,0,,0,0
32,1,,0,1
33,1,,1,0
34,,2,1,1
35,1,,1,0
36,0,,0,0
37,,1,1,0
38,,0,0,0
39,,0,0,0
40,0,,0,0
41,,0,0,0
42,,2,2,0
43,,0,0,0
44,,0,0,0
45,1,,0,1
46,1,,1,0
47,1,,1,0
48,2,,2,0
49,0,,0,0
50,0,,0,0
51,,0,0,0
52,,0,0,0
53,0,,0,0
54,,0,0,0
55,,0,0,0
56,0,,0,0
57,0,,0,0
58,0,,0,0
59,,0,0,0
60,0,,0,0
61,2,,2,0
62,2,,2,0
63,2,,2,0
64,3,,3,0
65,0,,0,0
66,0,,0,0
67,,0,0,0
68,1,,1,0
69,0,,0,0
70,,0,0,0
71,3,,3,0
72,2,,2,0
73,,1,1,0
74,,0,0,0
75,0,,0,0
76,0,,0,0
77,1,,1,0
78,3,,3,0
79,3,,3,0
80,,0,0,0
81,0,,0,0
82,0,,0,0
83,1,,1,0
84,0,,0,0
85,0,,0,0
86,0,,0,0
87,0,,0,0
88,1,,1,0
89,0,,0,0
90,0,,0,0
91,0,,0,0
92,,1,1,0
93,,1,1,0
94,1,,1,0
95,1,,1,0
96,1,,1,0
97,1,,1,0
98,1,,1,0
99,,1,1,0
100,,0,0,0
101,0,,0,0
102,,0,0,0
103,,0,0,0
104,,0,0,0
105,2,,2,0
106,1,,1,0
107,,0,0,0
108,,1,1,0
109,1,,0,1
110,,0,0,0
111,,2,2,0
112,0,,0,0
113,,0,0,0
114,0,,0,0
115,0,,0,0
116,,0,0,0
117,1,,1,0
118,1,,1,0
119,1,,1,0
120,,1,1,0
121,0,,0,0
122,1,,0,1
123,1,,0,1
124,1,,1,0
125,,0,0,0
126,3,,3,0
127,2,,1,1
128,3,,2,1
129,0,,0,0
130,2,,2,0
131,0,,0,0
132,,0,0,0
133,0,,0,0
134,,1,1,0
135,3,,3,0
136,,0,0,0
137,,0,0,0
138,,0,0,0
139,2,,2,0
140,,1,1,0
141,0,,0,0
142,,1,1,0
143,3,,3,0
144,0,,0,0
