,transmission_time,incubation_time,infection_time,disease_state
0,9721,350,9504,State.EXPOSED
1,9904,628,9721,State.EXPOSED
2,9913,847,9792,State.EXPOSED
3,10057,346,9792,State.EXPOSED
4,10072,688,9792,State.EXPOSED
5,10320,316,10072,State.EXPOSED
6,10506,,10224,State.ASYMPTOMATIC
7,10536,100,10072,State.EXPOSED
8,10608,298,10320,State.EXPOSED
9,10617,115,9904,State.EXPOSED
10,10755,151,10320,State.EXPOSED
11,10849,320,10617,State.EXPOSED
12,10905,326,10506,State.EXPOSED
13,10936,181,10656,State.EXPOSED
14,10993,76,10656,State.EXPOSED
15,11024,383,10849,State.EXPOSED
16,11052,179,10506,State.EXPOSED
17,11092,329,10536,State.EXPOSED
18,11136,888,10656,State.EXPOSED
19,11137,858,10993,State.EXPOSED
20,11144,263,10849,State.EXPOSED
21,11153,871,10656,State.EXPOSED
22,11154,764,10905,State.EXPOSED
23,11169,238,10849,State.EXPOSED
24,11177,741,10905,State.EXPOSED
25,11208,308,10755,State.EXPOSED
26,11233,,10944,State.ASYMPTOMATIC
27,11284,,10936,State.ASYMPTOMATIC
28,11297,433,11137,State.EXPOSED
29,11297,524,11169,State.EXPOSED
30,11313,203,10755,State.EXPOSED
31,11320,279,11154,State.EXPOSED
32,11320,87,10849,State.EXPOSED
33,11322,673,10993,State.EXPOSED
34,11336,354,11024,State.EXPOSED
35,11346,649,10993,State.EXPOSED
36,11360,399,11052,State.EXPOSED
37,11361,,10936,State.ASYMPTOMATIC
38,11385,242,11153,State.EXPOSED
39,11402,288,11024,State.EXPOSED
40,11409,659,11088,State.EXPOSED
41,11424,423,11136,State.EXPOSED
42,11433,297,11137,State.EXPOSED
43,11464,139,11144,State.EXPOSED
44,11490,505,10993,State.EXPOSED
45,11529,292,11169,State.EXPOSED
46,11546,561,11297,State.EXPOSED
47,11562,185,11233,State.EXPOSED
48,11580,622,11464,State.EXPOSED
49,11585,42,11153,State.EXPOSED
50,11601,701,11313,State.EXPOSED
51,11620,201,11169,State.EXPOSED
52,11656,688,11490,State.EXPOSED
53,11656,804,11320,State.EXPOSED
54,11658,269,11208,State.EXPOSED
55,11673,,11409,State.ASYMPTOMATIC
56,11712,395,11297,State.EXPOSED
57,11760,584,11490,State.EXPOSED
58,11768,,11360,State.ASYMPTOMATIC
59,11772,457,11361,State.EXPOSED
60,11785,,11664,State.ASYMPTOMATIC
61,11793,73,11478,State.EXPOSED
62,11832,,11360,State.ASYMPTOMATIC
63,11833,,11546,State.ASYMPTOMATIC
64,11841,266,11297,State.EXPOSED
65,11865,294,11580,State.EXPOSED
66,11880,422,11313,State.EXPOSED
67,11881,344,11624,State.EXPOSED
68,11883,342,11624,State.EXPOSED
69,11889,270,11580,State.EXPOSED
70,11907,318,11624,State.EXPOSED
71,11968,793,11673,State.EXPOSED
72,12000,559,11785,State.EXPOSED
73,12016,186,11464,State.EXPOSED
74,12032,,11478,State.MILD
75,12033,432,11585,State.EXPOSED
76,12040,119,11580,State.EXPOSED
77,12041,1069,11664,State.EXPOSED
78,12048,,11808,State.ASYMPTOMATIC
79,12049,531,11772,State.EXPOSED
80,12056,804,11793,State.EXPOSED
81,12096,566,11562,State.EXPOSED
82,12105,154,11664,State.EXPOSED
83,12121,900,11952,State.EXPOSED
84,12138,623,11673,State.EXPOSED
85,12145,1128,11881,State.EXPOSED
86,12147,396,12033,State.EXPOSED
87,12186,0,11660,State.SEVERE
88,12192,,11833,State.ASYMPTOMATIC
89,12208,656,11768,State.EXPOSED
90,12246,563,12041,State.EXPOSED
91,12248,212,11320,State.EXPOSED
92,12258,,11624,State.SEVERE
93,12264,757,11952,State.EXPOSED
94,12272,749,11952,State.EXPOSED
95,12274,535,12041,State.EXPOSED
96,12289,1378,11865,State.EXPOSED
97,12293,532,11889,State.EXPOSED
98,12296,262,12000,State.EXPOSED
99,12313,960,11881,State.EXPOSED
100,12314,417,12096,State.EXPOSED
101,12314,1021,12145,State.EXPOSED
102,12345,515,11793,State.EXPOSED
103,12361,387,12296,State.EXPOSED
104,12361,1306,11865,State.EXPOSED
105,12384,734,12274,State.EXPOSED
106,12384,,11656,State.ASYMPTOMATIC
107,12408,419,12264,State.EXPOSED
108,12410,216,12040,State.EXPOSED
109,12413,,12246,State.ASYMPTOMATIC
110,12425,614,11841,State.EXPOSED
111,12425,557,12070,State.EXPOSED
112,12456,,11883,State.ASYMPTOMATIC
113,12460,349,12041,State.EXPOSED
114,12461,111,12147,State.EXPOSED
115,12461,654,12121,State.EXPOSED
116,12462,110,12147,State.EXPOSED
117,12474,,12056,State.SEVERE
118,12486,,11808,State.ASYMPTOMATIC
119,12506,,12105,State.ASYMPTOMATIC
120,12509,606,12121,State.EXPOSED
121,12512,615,12384,State.EXPOSED
122,12516,177,12096,State.EXPOSED
123,12528,98,12040,State.EXPOSED
124,12560,66,12040,State.EXPOSED
125,12568,,12384,State.ASYMPTOMATIC
126,12569,677,12528,State.EXPOSED
127,12601,515,12384,State.EXPOSED
128,12617,,12049,State.ASYMPTOMATIC
129,12618,541,12314,State.EXPOSED
130,12618,,12461,State.ASYMPTOMATIC
131,12642,656,12192,State.EXPOSED
132,12650,,12461,State.ASYMPTOMATIC
133,12664,634,12192,State.EXPOSED
134,12672,502,12456,State.EXPOSED
135,12681,480,12425,State.EXPOSED
136,12713,,12528,State.ASYMPTOMATIC
137,12724,714,12413,State.EXPOSED
138,12729,543,12314,State.EXPOSED
139,12744,1450,12293,State.EXPOSED
140,12745,597,12460,State.EXPOSED
141,12760,568,12617,State.EXPOSED
142,12768,329,12361,State.EXPOSED
143,12794,1203,12486,State.EXPOSED
144,12796,1201,12486,State.EXPOSED
145,12801,637,12413,State.EXPOSED
146,12833,328,12425,State.EXPOSED
147,12834,404,12384,State.EXPOSED
148,12843,268,12512,State.EXPOSED
149,12843,684,12528,State.EXPOSED
150,12852,394,12528,State.EXPOSED
151,12858,267,12528,State.EXPOSED
152,12864,252,12384,State.EXPOSED
153,12864,295,12314,State.EXPOSED
154,12880,386,12618,State.EXPOSED
155,12880,294,12456,State.EXPOSED
156,12889,839,12729,State.EXPOSED
157,12889,,12461,State.ASYMPTOMATIC
158,12891,,12461,State.ASYMPTOMATIC
159,12896,0,12402,State.MILD
160,12905,423,12617,State.EXPOSED
161,12912,,12506,State.ASYMPTOMATIC
162,12928,831,12760,State.EXPOSED
163,12939,728,12713,State.EXPOSED
164,12944,,12461,State.ASYMPTOMATIC
165,12945,630,12801,State.EXPOSED
166,12968,631,12768,State.EXPOSED
167,12984,,12528,State.ASYMPTOMATIC
168,12988,1319,12834,State.EXPOSED
169,12992,186,12408,State.EXPOSED
170,13008,0,12402,State.MILD
171,13017,711,12729,State.EXPOSED
172,13018,710,12729,State.EXPOSED
173,13024,242,12618,State.EXPOSED
174,13025,413,12413,State.EXPOSED
175,13034,378,12724,State.EXPOSED
176,13036,216,12796,State.EXPOSED
177,13049,209,12618,State.EXPOSED
178,13058,517,12801,State.EXPOSED
179,13080,,12509,State.ASYMPTOMATIC
180,13104,263,12816,State.EXPOSED
181,13104,681,12744,State.EXPOSED
182,13105,576,12864,State.EXPOSED
183,13105,759,12843,State.EXPOSED
184,13105,1202,12834,State.EXPOSED
185,13105,,12852,State.ASYMPTOMATIC
186,13112,339,12672,State.EXPOSED
187,13121,546,12713,State.EXPOSED
188,13136,649,12744,State.EXPOSED
189,13136,840,13104,State.EXPOSED
190,13178,234,12724,State.EXPOSED
191,13180,72,12796,State.EXPOSED
192,13182,230,12724,State.EXPOSED
193,13193,,12945,State.ASYMPTOMATIC
194,13200,494,12880,State.EXPOSED
195,13202,373,12801,State.EXPOSED
196,13240,454,12880,State.EXPOSED
197,13241,,12928,State.ASYMPTOMATIC
198,13249,727,13104,State.EXPOSED
199,13255,761,13058,State.EXPOSED
200,13260,,12852,State.ASYMPTOMATIC
201,13264,862,13017,State.EXPOSED
202,13272,458,12988,State.EXPOSED
203,13273,79,12992,State.EXPOSED
204,13275,589,12843,State.EXPOSED
205,13280,361,12968,State.EXPOSED
206,13296,184,13105,State.EXPOSED
207,13332,669,13193,State.EXPOSED
208,13337,176,12889,State.EXPOSED
209,13344,782,13017,State.EXPOSED
210,13347,236,12912,State.EXPOSED
211,13384,485,13104,State.EXPOSED
212,13385,484,13104,State.EXPOSED
213,13385,,13049,State.ASYMPTOMATIC
214,13410,,13273,State.ASYMPTOMATIC
215,13417,709,13017,State.EXPOSED
216,13417,,13105,State.ASYMPTOMATIC
217,13426,63,13136,State.EXPOSED
218,13434,402,13202,State.EXPOSED
219,13441,685,13017,State.EXPOSED
220,13441,,13024,State.ASYMPTOMATIC
221,13442,790,13105,State.EXPOSED
222,13464,,13296,State.ASYMPTOMATIC
223,13466,,13241,State.ASYMPTOMATIC
224,13476,524,13036,State.EXPOSED
225,13490,,12945,State.ASYMPTOMATIC
226,13490,526,13058,State.EXPOSED
227,13494,942,13344,State.EXPOSED
228,13521,,13385,State.ASYMPTOMATIC
229,13522,392,13182,State.EXPOSED
230,13529,340,13104,State.EXPOSED
231,13538,298,13202,State.EXPOSED
232,13540,0,13190,State.MILD
233,13562,,13264,State.ASYMPTOMATIC
234,13577,,13264,State.ASYMPTOMATIC
235,13585,,13332,State.ASYMPTOMATIC
236,13592,801,13441,State.EXPOSED
237,13618,218,13202,State.EXPOSED
238,13638,798,13344,State.EXPOSED
239,13665,204,13104,State.EXPOSED
240,13680,0,13094,State.MILD
241,13696,973,13392,State.EXPOSED
242,13697,961,13585,State.EXPOSED
243,13697,382,13529,State.EXPOSED
244,13708,,13273,State.ASYMPTOMATIC
245,13709,384,13255,State.EXPOSED
246,13714,249,13538,State.EXPOSED
247,13716,908,13417,State.EXPOSED
248,13728,,13536,State.ASYMPTOMATIC
249,13744,,13332,State.ASYMPTOMATIC
250,13761,0,13145,State.SEVERE
251,13776,290,13494,State.EXPOSED
252,13784,,13240,State.ASYMPTOMATIC
253,13801,278,13529,State.EXPOSED
254,13809,634,13521,State.EXPOSED
255,13816,0,13454,State.MILD
256,13816,620,13344,State.EXPOSED
257,13825,254,13529,State.EXPOSED
258,13827,,13273,State.ASYMPTOMATIC
259,13842,526,13536,State.EXPOSED
260,13851,242,13255,State.EXPOSED
261,13864,868,13697,State.EXPOSED
262,13872,633,13476,State.EXPOSED
263,13873,206,13529,State.EXPOSED
264,13898,607,13476,State.EXPOSED
265,13906,516,13577,State.EXPOSED
266,13960,631,13696,State.EXPOSED
267,13968,701,13392,State.EXPOSED
268,13972,652,13417,State.EXPOSED
269,13977,1426,13827,State.EXPOSED
270,13992,,13716,State.ASYMPTOMATIC
271,13993,433,13824,State.EXPOSED
272,13994,374,13536,State.EXPOSED
273,14001,421,13577,State.EXPOSED
274,14002,300,13825,State.EXPOSED
275,14008,50,13410,State.EXPOSED
276,14016,916,13968,State.EXPOSED
277,14017,,13536,State.ASYMPTOMATIC
278,14021,114,13562,State.EXPOSED
279,14056,,13337,State.ASYMPTOMATIC
280,14080,427,13872,State.EXPOSED
281,14088,439,13816,State.EXPOSED
282,14097,325,13577,State.EXPOSED
283,14120,182,13825,State.EXPOSED
284,14136,435,13992,State.EXPOSED
285,14152,216,13536,State.EXPOSED
286,14169,0,13582,State.SEVERE
287,14184,1372,14016,State.EXPOSED
288,14184,210,13873,State.EXPOSED
289,14209,115,13744,State.EXPOSED
290,14216,375,13696,State.EXPOSED
291,14237,224,14088,State.EXPOSED
292,14241,606,13801,State.EXPOSED
293,14249,,13968,State.ASYMPTOMATIC
294,14288,14,13825,State.EXPOSED
295,14296,211,13872,State.EXPOSED
296,14298,4,13825,State.EXPOSED
297,14304,1252,14016,State.EXPOSED
298,14336,58,13873,State.EXPOSED
299,14337,0,13579,State.SEVERE
300,14352,548,13968,State.EXPOSED
301,14379,497,13972,State.EXPOSED
