,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,2.0
71,2.0
72,3.0
73,3.0
74,4.0
75,5.0
76,6.0
77,5.0
78,4.0
79,5.0
80,6.0
81,7.0
82,9.0
83,10.0
84,11.0
85,12.0
86,13.0
87,17.0
88,20.0
89,21.0
90,23.0
91,23.0
92,30.0
93,33.0
94,38.0
95,40.0
96,38.0
97,42.0
98,45.0
99,42.0
100,42.0
101,36.0
102,35.0
103,38.0
104,38.0
105,38.0
106,35.0
107,36.0
108,38.0
109,37.0
110,38.0
111,32.0
112,32.0
113,34.0
114,32.0
115,31.0
116,28.0
117,23.0
118,25.0
119,23.0
120,21.0
121,19.0
122,17.0
123,16.0
124,16.0
125,12.0
126,13.0
127,12.0
128,11.0
129,9.0
130,8.0
131,10.0
132,11.0
133,8.0
134,10.0
135,10.0
136,9.0
137,11.0
138,9.0
139,11.0
140,13.0
141,11.0
142,10.0
143,10.0
144,8.0
145,7.0
146,4.0
147,2.0
148,1.0
149,0.0
150,0.0
151,1.0
152,1.0
153,1.0
154,1.0
155,3.0
156,3.0
157,4.0
158,3.0
159,3.0
160,4.0
161,4.0
162,2.0
163,2.0
164,1.0
165,1.0
166,1.0
167,0.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,1.0
187,1.0
188,1.0
189,2.0
190,3.0
191,3.0
192,3.0
193,2.0
194,2.0
195,2.0
196,1.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,1.0
206,1.0
207,1.0
208,1.0
209,1.0
210,1.0
211,1.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,1.0
225,1.0
226,1.0
227,2.0
228,2.0
229,2.0
230,2.0
231,1.0
232,1.0
233,1.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
