,max,std
0,50.0,11.253871912025305
1,40.0,7.635083377242588
2,66.66666666666667,12.738015077561272
3,66.66666666666667,12.041852956090596
4,100.0,17.75727561676173
5,50.0,10.246593990071146
6,50.0,10.681611439277418
7,50.0,8.230205602742984
8,37.5,9.462864921552763
9,75.0,11.502016211088268
10,50.0,9.84858794309239
11,100.0,12.597564761417324
12,100.0,13.666100208616971
13,42.857142857142854,9.669985665853387
14,66.66666666666667,9.17871774727885
15,100.0,12.45920967758551
16,50.0,8.093165972213454
17,50.0,7.054334558132769
18,50.0,10.081131045666401
19,100.0,12.622968192419572
20,100.0,14.587611602736098
21,66.66666666666667,9.400225588612914
22,100.0,13.294173808113234
23,100.0,12.900278530951594
24,50.0,10.056985758181273
25,50.0,8.492406033565112
26,40.0,7.9909611545475165
27,60.0,10.84313950789632
28,50.0,9.933021654480154
29,50.0,8.716873773128798
30,50.0,8.170662167484915
31,100.0,10.849024108448708
32,50.0,8.802369005803996
33,100.0,13.63782087902126
34,66.66666666666667,12.453857997317783
35,50.0,9.678544187811248
36,66.66666666666667,13.148607761537301
37,50.0,8.755157031671498
38,100.0,13.224721346625776
39,100.0,13.58091507958914
40,66.66666666666667,11.31253676481365
41,50.0,9.436382430761363
42,40.0,8.002909776298788
43,50.0,9.580836487813755
44,33.333333333333336,6.672125091431056
45,66.66666666666667,11.643923929045295
46,50.0,7.921923153370889
47,100.0,11.863040983529588
48,50.0,8.858494288559921
49,100.0,12.777397552578075
50,33.333333333333336,6.6874110395318445
51,100.0,11.629128431924224
52,100.0,12.028789113548381
53,66.66666666666667,10.292470610906484
54,37.5,9.65110526656089
55,50.0,9.66678163979222
56,40.0,6.651619572108874
57,50.0,9.30039971999064
58,40.0,8.542237990671723
59,50.0,9.739472604914578
60,100.0,11.94052078553407
61,50.0,9.142598417056416
62,100.0,12.504398890662472
63,50.0,11.26684598070917
64,50.0,9.170177580043609
65,40.0,8.679421113558714
66,50.0,10.459714016110377
67,100.0,12.735810714614171
68,100.0,12.972701192679514
69,50.0,10.26034127996587
70,100.0,11.864303295774285
71,50.0,8.514299237149123
72,100.0,14.634691571729457
73,66.66666666666667,10.340573658575007
74,100.0,14.713029869231724
75,50.0,8.323053143658976
76,100.0,11.084940875067385
77,100.0,14.308906278377208
78,50.0,8.769400222716433
79,50.0,8.378858580167265
80,33.333333333333336,7.409026713476534
81,50.0,9.910333803158773
82,50.0,7.750674012898369
83,50.0,8.16478795002183
84,50.0,9.676169374842717
85,100.0,13.480207212815927
86,50.0,10.669103201018103
87,50.0,9.913954640615941
88,75.0,10.82378306361645
89,50.0,9.511212143699439
90,50.0,10.623262261997182
91,100.0,12.524880860955648
92,100.0,12.2218123507489
93,50.0,9.106587556529563
94,50.0,9.452326411256957
95,60.0,11.356998803097351
96,33.333333333333336,6.291866185203585
97,100.0,14.246288782266083
98,50.0,8.794265403557748
99,40.0,9.14152612676249
