,mean,ci_lower,ci_upper
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.01,0.0,0.0
61,0.03,0.0,0.49074999999999447
62,0.03,0.0,0.014249999999999829
63,0.04,0.0,1.0
64,0.1,0.0,1.0
65,0.13,0.0,1.0
66,0.16,0.0,1.4749999999999943
67,0.19,0.0,1.4749999999999943
68,0.39,0.0,3.0
69,0.46,0.0,2.0
70,0.52,0.0,3.4749999999999943
71,0.7,0.0,3.0
72,1.17,0.0,4.0
73,0.93,0.0,3.0
74,0.93,0.0,3.4749999999999943
75,1.32,0.0,4.0
76,1.04,0.0,4.0
77,1.51,0.0,4.0
78,1.75,0.0,5.474999999999994
79,1.93,0.0,6.0
80,1.75,0.0,6.474999999999994
81,1.93,0.0,7.0
82,1.99,0.0,6.474999999999994
83,2.16,0.0,7.474999999999994
84,2.07,0.0,6.0
85,2.62,0.0,6.474999999999994
86,2.31,0.0,7.0
87,2.7,0.0,8.0
88,2.71,0.0,7.0
89,2.57,0.0,6.474999999999994
90,2.67,0.0,7.474999999999994
91,2.18,0.0,6.0
92,2.58,0.0,7.0
93,2.87,0.0,7.474999999999994
94,2.59,0.0,7.0
95,2.13,0.0,5.0
96,2.42,0.0,6.0
97,2.05,0.0,5.0
98,2.06,0.0,5.0
99,1.61,0.0,5.0
100,1.58,0.0,5.0
101,1.75,0.0,5.0
102,1.68,0.0,5.0
103,1.52,0.0,4.0
104,1.47,0.0,5.0
105,1.46,0.0,6.0
106,1.34,0.0,4.0
107,1.37,0.0,5.0
108,1.13,0.0,4.474999999999994
109,1.14,0.0,4.474999999999994
110,1.36,0.0,5.0
111,1.17,0.0,4.474999999999994
112,1.14,0.0,4.474999999999994
113,0.87,0.0,4.0
114,0.65,0.0,3.0
115,0.75,0.0,4.0
116,0.66,0.0,3.0
117,0.64,0.0,3.0
118,0.64,0.0,3.0
119,0.63,0.0,3.0
120,0.53,0.0,3.0
121,0.65,0.0,3.4749999999999943
122,0.6,0.0,3.0
123,0.57,0.0,3.0
124,0.54,0.0,2.4749999999999943
125,0.6,0.0,3.0
126,0.34,0.0,2.4749999999999943
127,0.46,0.0,2.0
128,0.44,0.0,2.0
129,0.43,0.0,2.4749999999999943
130,0.38,0.0,3.0
131,0.29,0.0,3.0
132,0.33,0.0,3.0
133,0.4,0.0,2.0
134,0.27,0.0,2.0
135,0.21,0.0,2.0
136,0.35,0.0,3.0
137,0.29,0.0,2.0
138,0.36,0.0,2.0
139,0.35,0.0,2.4749999999999943
140,0.32,0.0,2.0
141,0.24,0.0,2.0
142,0.26,0.0,2.0
143,0.21,0.0,2.0
144,0.39,0.0,2.4749999999999943
145,0.34,0.0,3.0
146,0.23,0.0,2.0
147,0.35,0.0,2.0
148,0.22,0.0,2.0
149,0.24,0.0,2.0
150,0.2,0.0,2.0
151,0.2,0.0,2.0
152,0.13,0.0,1.0
153,0.18,0.0,2.0
154,0.08,0.0,1.0
155,0.1,0.0,1.0
156,0.12,0.0,1.4749999999999943
157,0.08,0.0,1.0
158,0.11,0.0,2.0
159,0.1,0.0,1.4749999999999943
160,0.05,0.0,1.0
161,0.06,0.0,1.0
162,0.04,0.0,0.4959999999999945
163,0.06,0.0,1.0
164,0.03,0.0,0.49074999999999447
165,0.12,0.0,1.4749999999999943
166,0.07,0.0,1.0
167,0.07,0.0,1.0
168,0.01,0.0,0.0
169,0.07,0.0,1.0
170,0.08,0.0,1.0
171,0.05,0.0,1.0
172,0.08,0.0,1.0
173,0.08,0.0,1.0
174,0.02,0.0,0.009499999999999887
175,0.1,0.0,1.0
176,0.14,0.0,2.4749999999999943
177,0.1,0.0,1.0
178,0.12,0.0,1.4749999999999943
179,0.15,0.0,2.0
180,0.08,0.0,1.0
181,0.05,0.0,1.0
182,0.05,0.0,0.5012499999999946
183,0.02,0.0,0.009499999999999887
184,0.03,0.0,0.49074999999999447
185,0.01,0.0,0.0
186,0.02,0.0,0.009499999999999887
187,0.1,0.0,1.0
188,0.1,0.0,1.0
189,0.06,0.0,1.0
190,0.04,0.0,0.4959999999999945
191,0.04,0.0,1.0
192,0.07,0.0,1.0
193,0.02,0.0,0.009499999999999887
194,0.01,0.0,0.0
