exposed mean,exposed stdv,symptomatic mean,symptomatic stdv,asymptomatic mean,saymptomatic stdv
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.4351941398892446,0.0,0.0,0.07,0.2564323999762428
0.44,0.6247423711443225,0.0,0.0,0.18,0.43531017619043716
0.68,0.6945676658355486,0.0,0.0,0.35,0.6571287406727709
0.87,0.89504810547317,0.06,0.23868325657594203,0.48,0.7717224601860151
1.09,1.0550025132815102,0.12,0.3265986323710904,0.72,0.9543097352050175
1.5,1.2102257907706582,0.2,0.4020151261036849,0.96,1.0533256616521547
1.87,1.5482476245971468,0.35,0.519809599951771,1.15,1.2257753678897503
2.45,1.742951171972063,0.56,0.6863753427324667,1.47,1.3666666666666667
2.94,2.044060130764704,0.87,0.9498006170356029,1.97,1.4595903673305193
3.48,2.2539751641054164,1.26,1.16011145406749,2.41,1.6702688345886059
4.7,2.5366007636881753,1.54,1.3589954697748947,2.97,1.817173963086972
5.68,2.950363785136753,1.89,1.5692435287504785,3.81,2.0483795024014926
6.93,3.300612125657967,2.46,1.8002244528969384,4.56,2.207974527740643
7.85,3.854356055952876,3.22,2.032960720950922,5.29,2.38808067136127
9.02,3.7925498471917733,4.08,2.4481697967125062,6.32,2.6433832010275675
10.3,4.321662605614612,5.03,2.724579478255926,7.49,3.0301348438175437
11.24,4.463363772046388,6.0,2.991570649256833,8.32,3.2126014506639446
12.79,4.269447483947053,7.05,3.2547556503421795,9.43,3.4590096089411886
13.65,4.445801560478325,8.62,3.7813470957564657,10.5,3.707758722931516
14.94,4.853031958674823,9.93,4.003167937440739,11.73,3.855613774194399
15.9,5.194208118645034,11.16,4.289333728958827,13.07,4.04083949673627
16.82,5.369912438388506,12.63,4.509596949447328,14.45,4.3817228289218555
18.29,5.920849993579017,13.88,4.954907780283212,15.91,4.866075098956743
19.38,5.962475250356274,15.27,5.1244216229440935,17.09,5.051442438261641
20.35,5.666443845886576,16.93,5.033734681971712,18.35,5.360489575108647
21.51,5.641647083802905,18.09,5.352418503665781,19.46,5.903979140966683
21.69,5.729059365386364,19.92,5.972462057669603,20.28,6.060436361260539
22.49,5.654166247962291,21.16,6.279226613898153,21.72,6.345411131222502
22.64,5.926349311474659,22.35,6.5479968407340134,22.75,6.2770626212835525
22.53,5.943258637508823,23.73,6.761230836485501,23.31,6.464659169810748
22.27,6.403684229970409,25.08,6.703956317207796,24.16,6.2904770097426645
21.69,6.2824028729926145,25.99,6.771143466090778,24.41,6.490233533019542
21.36,6.1109605123776065,26.7,6.7994355083582665,24.89,6.770248343027205
21.15,6.132172156221264,26.96,6.909106858035819,25.2,6.496308197893647
20.85,5.977018276260118,27.43,7.111315495800203,25.34,6.4247312564162335
19.97,5.836933953695037,27.7,6.705191716841209,25.22,6.3525704651858454
19.88,5.614339505303191,27.16,7.053504036428929,25.1,6.549732047877219
18.2,5.2048928030180495,27.03,7.304979621650377,24.68,6.160939191160039
17.64,5.072245732185771,26.58,7.096990399265925,24.26,5.876885040374517
16.47,5.080075955846696,26.22,6.40009469626912,23.51,5.744553854730495
15.39,4.863583498249459,25.51,6.475275431917311,22.76,5.773712633631638
14.87,4.74108413634253,24.41,6.1809335374148295,22.1,5.602128022799763
13.94,4.796505461944628,23.56,6.163299654102713,21.15,5.852349955359813
13.67,4.876360209099497,22.71,5.872887541985465,20.62,5.606237507446415
13.02,4.796842395753374,21.4,5.563227026600204,19.62,5.445376131372488
12.6,4.970620756713462,20.24,5.82422665781614,18.71,5.369752547766277
12.08,4.678944886673196,19.24,5.717455109512705,17.91,5.013305528614063
11.45,4.606484230918084,18.29,5.635914775219313,16.99,4.887615766279902
11.16,4.574236150838342,17.65,5.324566658518804,15.97,4.899917542080879
10.41,4.1245630316459225,16.63,5.439576260977495,15.13,4.736821164818737
9.76,4.114816784708302,16.22,5.838880479383462,14.59,4.420098723702076
9.42,4.26444070722698,15.37,5.476589294718958,13.71,4.285976663445097
9.1,4.5405023528417665,14.94,5.519149400134961,12.99,3.942759634488709
8.51,4.198352250128807,14.38,5.428655729580116,12.22,3.9557655147999866
8.01,4.088651453360962,13.47,5.413143376276045,11.74,3.8549980675754045
7.37,4.026816673906638,12.96,5.445635820999187,10.92,3.64783040541452
6.61,3.6150499109398,12.49,5.238734907813473,10.3,3.568945745927463
6.35,3.450589175280891,11.63,5.246749835696746,9.78,3.540758350547195
5.89,3.4227255959323566,11.11,5.161815904731922,9.18,3.560104413404673
5.7,3.6501003168724453,10.42,5.193585787616619,8.6,3.3993463423951895
5.37,3.383426629554091,9.61,4.767090466432488,7.86,3.281475401108594
5.23,3.323789367209625,9.16,4.61818977172623,7.28,3.216372258469238
4.97,3.230082714642822,8.53,4.6000768548696085,6.83,3.0848440197622025
4.67,3.1432306612622294,7.86,4.085005841767271,6.47,3.066452561695894
4.42,3.042394059973431,7.56,3.949990410421808,6.05,2.9995790950522956
4.43,3.1758399827383617,7.1,3.9170696117677486,5.56,2.7054751818480907
4.16,2.8593988207596395,6.85,4.217268492206008,5.3,2.467976720090587
3.97,2.9625780473885728,6.46,3.93744007490074,5.12,2.4955718358482066
3.93,2.8788851658202343,6.08,3.669915915696547,5.01,2.5484992613003605
3.31,2.5768785439564335,5.99,3.6250949134213206,4.6,2.4453625456766077
3.12,2.6449112566503166,5.75,3.557251804980975,4.41,2.494822922401791
2.98,2.3569368924838683,5.48,3.625053116991543,4.29,2.4049402016967854
2.8,2.2962419891481978,5.27,3.5301157448045766,4.11,2.5021001279934922
2.92,2.1634241471343616,4.83,3.269247588969028,4.12,2.5476469634753265
2.83,2.1275252375385905,4.63,3.3079487983530296,3.86,2.3485219938411386
2.83,1.9697459201376681,4.42,3.3003825918407173,3.83,2.283250385575862
2.81,2.048379502401492,4.13,2.953015921105579,3.71,2.2710074300791594
2.7,2.0375267241229382,3.85,2.889811430008903,3.51,2.176527676661321
2.57,2.0313452774857446,3.71,2.7239862352994755,3.43,2.090164557825024
2.68,2.044356607687108,3.51,2.6419116127715117,3.32,2.2150996967781533
2.86,2.1556596871650884,3.35,2.491906089642216,3.35,2.2355032425551853
2.74,2.0430715636368237,3.33,2.5188381159863082,3.1,2.1343747458109497
2.6,2.206510110714852,3.4,2.486326242032244,3.07,2.10461253901851
2.47,2.0373036250412113,3.24,2.4292826392608458,3.01,2.1485019446257447
2.34,2.1752510594681187,3.31,2.398210612397114,3.09,2.1977720582903997
2.29,2.2710074300791594,3.23,2.457127336438783,2.99,2.1625602111078126
2.13,2.0872629605937694,3.28,2.5389093339583058,2.81,2.1867137836756716
2.11,2.0980751158905613,3.3,2.5682600327769762,2.8,2.2019275302527213
1.93,2.011356645539412,3.24,2.519098764609793,2.61,2.0542884437442104
1.85,2.0018930434905253,3.08,2.5133180612026957,2.59,2.07969986179533
1.67,1.9125053640909788,3.01,2.451530134426253,2.49,2.017574301136407
1.55,1.7773831632742865,2.83,2.4331672836660925,2.46,2.0222000220781644
1.35,1.6719612870681382,2.73,2.5853315829771994,2.39,1.9378995189262382
1.17,1.5508550916031822,2.58,2.3405947616757237,2.2,1.8257418583505536
0.96,1.3402849086532447,2.46,2.3588218254120856,2.13,1.79592692929126
0.85,1.2742595393943001,2.26,2.2901634188084667,1.99,1.7203182698253685
0.81,1.2366049972371613,2.08,2.2278313049313954,1.84,1.721638871552453
0.67,1.1725393318982886,1.92,2.1399518544569966,1.68,1.6198266524040108
0.66,1.1910440204231993,1.67,1.9387333155147637,1.52,1.5536207303384484
0.68,1.127077206895353,1.42,1.832258638176313,1.34,1.5322789523708755
0.54,0.9787644241490381,1.28,1.7178798302300167,1.24,1.4292754398044776
0.56,0.9777318630174613,1.11,1.5563165526721139,1.17,1.39302011848539
0.55,0.9142530206997327,0.95,1.5,1.1,1.3371158468430429
0.49,0.8586458683722452,0.9,1.3889898953170712,0.97,1.3518038827336372
0.54,0.8092895000860292,0.75,1.2663077641455704,0.89,1.2704488986340239
0.52,0.8701561452818208,0.75,1.2421470496399745,0.81,1.1950656125007608
0.45,0.8453676505795953,0.8,1.1720654306553766,0.77,1.1708151351977307
0.43,0.8318775162367367,0.75,1.1043989178267832,0.69,1.0889249633273983
0.43,0.8196451560389909,0.69,1.070211911423871,0.69,1.0889249633273983
0.44,0.756386946027767,0.68,1.090639697377163,0.67,1.0055904341291841
0.44,0.8204458014587638,0.67,1.0055904341291844,0.68,1.0906396973771628
0.51,0.8225975119502043,0.68,1.023758178517177,0.71,1.0473149893268436
0.61,0.9089343299499785,0.6,0.9847319278346618,0.77,1.1268531314230705
0.64,0.9900515240137858,0.55,0.9885710532241612,0.79,1.1218221108914053
0.62,0.9511290473150656,0.51,0.8932406102942184,0.77,1.0811049342167849
0.67,1.0352865216055804,0.57,0.9561602502940728,0.77,1.108780383752319
0.76,1.264272058689837,0.57,0.9017939472142865,0.76,1.0928602080519882
0.86,1.3334848398770112,0.54,0.869459369930301,0.78,1.1510206274643755
0.86,1.3334848398770112,0.6,0.9320337272260422,0.8,1.145919418253881
0.89,1.5168747775967173,0.69,1.0511657790041946,0.81,1.1073218214058713
0.87,1.4470799577218958,0.71,1.1307903734498577,0.81,1.0796089827134432
0.77,1.3322343956108043,0.82,1.1753357568857257,0.75,0.9782999065065411
0.64,1.1148220857286073,0.9,1.5666989036012804,0.73,0.9304609480024273
0.55,0.8918825850158447,1.0,1.6817499303650434,0.7,0.9045340337332907
0.5,0.8348471099367218,1.07,1.695239919255792,0.67,0.8415353933031089
0.45,0.7571210756756962,1.06,1.6256777918235468,0.66,0.7813482261482716
0.46,0.6730002176294543,1.03,1.5983261446420955,0.59,0.71201804539611
0.48,0.8701561452818208,1.0,1.5042028661807099,0.52,0.7032392583932262
0.5,1.1503183573395337,0.86,1.4,0.52,0.7585206228927039
0.55,1.2007993970348219,0.72,1.1813363431112902,0.49,0.7452882297839846
0.6,1.1547005383792517,0.6,0.9320337272260424,0.5,0.7849596270902193
0.55,1.018763362061469,0.6,1.0347497623614468,0.48,0.7032392583932261
0.57,1.2081791960205945,0.56,1.1918917990346525,0.49,0.7452882297839846
0.55,1.0480862791225007,0.59,1.1642399003017143,0.55,0.8211226608993472
0.61,0.9733312577810996,0.55,1.1666666666666667,0.5,0.8226589066968623
0.54,0.7442710487042968,0.61,1.3990978334179307,0.49,0.8932406102942183
0.53,0.7028800779936817,0.67,1.4774739567685429,0.52,0.9043106644167024
0.5,0.7035264706814485,0.71,1.4375554446927106,0.61,0.9628975631767469
0.52,0.7974707492814994,0.64,1.2269696595493085,0.6,0.9534625892455922
0.56,0.956846672960488,0.65,1.2583057392117916,0.64,0.9797958971132712
0.66,1.1994948431685226,0.6,1.0824588545146516,0.65,1.0087996667707457
0.61,1.2218135221171365,0.69,1.0796089827134432,0.67,1.0254833794928913
0.62,1.2695342341651017,0.7,0.915633026044735,0.71,1.0664298979645719
0.69,1.2846805207537166,0.67,0.8768054965543264,0.7,0.9795896894087643
0.71,1.2496059985111914,0.67,1.0449977043133645,0.77,1.071720979819775
0.78,1.3148721948877344,0.69,1.2118522428851874,0.74,1.0600171525198843
0.81,1.535407029902738,0.71,1.2333333333333332,0.73,1.0811049342167847
0.79,1.380199078013565,0.81,1.4543213211152841,0.75,1.0480862791225007
0.76,1.2481906096345214,0.83,1.5377735446896836,0.74,1.0211896409718828
0.87,1.315448227945152,0.81,1.4333333333333333,0.81,1.0415121097459572
1.0,1.348399724926484,0.84,1.3905888586269393,0.85,1.0671873729054748
1.05,1.2742595393943,0.92,1.5678589918043708,0.88,1.1395551143256997
1.08,1.203362292944568,0.95,1.5398740601789878,0.84,1.1522485702645795
1.17,1.2065059327067422,1.01,1.5985789143656768,0.88,1.165843865700686
1.13,1.228080542220997,1.03,1.5005386238335092,0.93,1.2330056894852637
1.16,1.3312104311945623,1.13,1.4330514169548711,0.98,1.2631530214330944
1.18,1.358698129115002,1.24,1.5183723342627609,1.04,1.3097921802925667
1.36,1.4738117967098827,1.3,1.4668044012461756,1.12,1.4583787871704275
1.5,1.7085642859406605,1.29,1.3874982937472444,1.2,1.4702435722070546
1.55,1.7716909687891083,1.38,1.3982673260687726,1.27,1.5430194719798878
1.44,1.6896595796045708,1.47,1.5664087473058759,1.34,1.5519293954574251
1.39,1.569243528750478,1.51,1.6236571763345324,1.33,1.517939858539005
1.27,1.3547894838145687,1.53,1.7891649200426187,1.38,1.4959879003453864
1.28,1.3638922318871165,1.57,1.9501618684435695,1.46,1.566183033023054
1.22,1.396821789317131,1.67,1.9491256781159363,1.49,1.4940623220676648
1.16,1.4122122483335973,1.71,2.0165727501296984,1.44,1.519702256856569
1.14,1.3560191292116341,1.69,1.9730251602116693,1.46,1.500302999700091
1.03,1.1930353445448854,1.7,1.935839545901144,1.53,1.5792531158875085
1.04,1.3020574239846474,1.68,1.8525439784035336,1.51,1.5208649851417788
1.18,1.4659777996582724,1.54,1.610696568054776,1.59,1.5576140780570829
1.17,1.4428857168602063,1.49,1.5922476331439546,1.58,1.5451455424893628
1.29,1.6099124764465245,1.38,1.6500994766462667,1.55,1.4932508094081116
