,patient_symptomatic,patient_asymptomatic,hcw_symptomatic,hcw_asymptomatic,patient_symptomatic_sum,patient_asymptomatic_sum,patient_nrow,hcw_symptomatic_sum,hcw_asymptomatic_sum,hcw_nrow,total_counts
0,0.5632183908045977,0.41509433962264153,0.9263157894736842,0.34615384615384615,196.0,22.0,401,264.0,36.0,389,518.0
1,0.5912806539509536,0.4909090909090909,0.9384615384615385,0.4230769230769231,217.0,27.0,422,244.0,55.0,390,543.0
2,0.5710306406685237,0.6101694915254238,0.862453531598513,0.5079365079365079,205.0,36.0,418,232.0,64.0,395,537.0
3,0.6401985111662531,0.52,0.9409722222222222,0.48026315789473684,258.0,26.0,453,271.0,73.0,440,628.0
4,0.5872093023255814,0.4230769230769231,0.8669201520912547,0.3548387096774194,202.0,22.0,396,228.0,44.0,387,496.0
5,0.6493506493506493,0.3050847457627119,0.9347079037800687,0.4132231404958678,250.0,18.0,444,272.0,50.0,412,590.0
6,0.4938650306748466,0.2727272727272727,0.8715596330275229,0.42857142857142855,161.0,6.0,348,190.0,48.0,330,405.0
7,0.521865889212828,0.36538461538461536,0.8867924528301887,0.4017094017094017,179.0,19.0,395,235.0,47.0,382,480.0
8,0.5895953757225434,0.49019607843137253,0.8377358490566038,0.4745762711864407,204.0,25.0,397,222.0,56.0,383,507.0
9,0.5225988700564972,0.4375,0.8974358974358975,0.4857142857142857,185.0,21.0,402,245.0,51.0,378,502.0
10,0.4845679012345679,0.55,0.8678414096916299,0.36666666666666664,157.0,22.0,364,197.0,44.0,347,420.0
11,0.48135593220338985,0.41818181818181815,0.8849557522123894,0.44565217391304346,142.0,23.0,350,200.0,41.0,318,406.0
12,0.5354107648725213,0.2608695652173913,0.8923076923076924,0.46788990825688076,189.0,12.0,399,232.0,51.0,369,484.0
13,0.6141732283464567,0.3269230769230769,0.9425675675675675,0.3467741935483871,234.0,17.0,433,279.0,43.0,420,573.0
14,0.5619596541786743,0.4857142857142857,0.7680608365019012,0.5775862068965517,195.0,17.0,382,202.0,67.0,379,481.0
15,0.6217616580310881,0.4166666666666667,0.8660436137071651,0.5772357723577236,240.0,25.0,446,278.0,71.0,444,614.0
16,0.5032679738562091,0.34210526315789475,0.8253275109170306,0.3883495145631068,154.0,13.0,344,189.0,40.0,332,396.0
17,0.5613496932515337,0.35555555555555557,0.849802371541502,0.330188679245283,183.0,16.0,371,215.0,35.0,359,449.0
18,0.5248447204968945,0.37142857142857144,0.8080357142857143,0.4188034188034188,169.0,13.0,357,181.0,49.0,341,412.0
19,0.6633416458852868,0.48484848484848486,0.934984520123839,0.4411764705882353,266.0,32.0,467,302.0,60.0,459,660.0
20,0.5217391304347826,0.5111111111111111,0.9217391304347826,0.49056603773584906,180.0,23.0,390,212.0,52.0,336,467.0
21,0.6445012787723785,0.4727272727272727,0.918429003021148,0.3448275862068966,252.0,26.0,446,304.0,40.0,447,622.0
22,0.6115485564304461,0.4375,0.9028776978417267,0.4609375,233.0,21.0,429,251.0,59.0,406,564.0
23,0.675531914893617,0.5147058823529411,0.8152866242038217,0.4263565891472868,254.0,35.0,444,256.0,55.0,443,600.0
24,0.5523560209424084,0.5,0.975177304964539,0.49122807017543857,211.0,32.0,446,275.0,56.0,396,574.0
25,0.5702005730659025,0.42857142857142855,0.9186991869918699,0.3391304347826087,199.0,18.0,391,226.0,39.0,361,482.0
26,0.5831202046035806,0.3548387096774194,0.9707792207792207,0.3888888888888889,228.0,22.0,453,299.0,49.0,434,598.0
27,0.6274038461538461,0.3387096774193548,0.9872611464968153,0.48872180451127817,261.0,21.0,478,310.0,65.0,447,657.0
28,0.5384615384615384,0.4897959183673469,0.95703125,0.4444444444444444,203.0,24.0,426,245.0,56.0,382,528.0
29,0.6472081218274112,0.6530612244897959,0.9559322033898305,0.29577464788732394,255.0,32.0,443,282.0,42.0,437,611.0
30,0.5480225988700564,0.3888888888888889,0.8901098901098901,0.5233644859813084,194.0,21.0,408,243.0,56.0,380,514.0
31,0.6302521008403361,0.4827586206896552,0.8586206896551725,0.3656716417910448,225.0,28.0,415,249.0,49.0,424,551.0
32,0.6189189189189189,0.2558139534883721,0.843065693430657,0.45384615384615384,229.0,11.0,413,231.0,59.0,404,530.0
33,0.554089709762533,0.3968253968253968,0.9787234042553191,0.43283582089552236,210.0,25.0,442,276.0,58.0,416,569.0
34,0.5657142857142857,0.4107142857142857,0.9310344827586207,0.38461538461538464,198.0,23.0,406,243.0,40.0,365,504.0
35,0.6607142857142857,0.38636363636363635,0.8657718120805369,0.44360902255639095,259.0,17.0,436,258.0,59.0,431,593.0
36,0.5730659025787965,0.2391304347826087,0.8641509433962264,0.4596774193548387,200.0,11.0,395,229.0,57.0,389,497.0
37,0.556497175141243,0.5319148936170213,0.8974358974358975,0.35714285714285715,197.0,25.0,401,245.0,40.0,385,507.0
38,0.5971428571428572,0.37254901960784315,0.8992537313432836,0.35772357723577236,209.0,19.0,401,241.0,44.0,391,513.0
39,0.6140350877192983,0.6,0.9546925566343042,0.4233576642335766,245.0,39.0,464,295.0,58.0,446,637.0
40,0.6650246305418719,0.48484848484848486,0.9657320872274143,0.3816793893129771,270.0,32.0,472,310.0,50.0,452,662.0
41,0.5766423357664233,0.4868421052631579,0.9618768328445748,0.4,237.0,37.0,487,328.0,46.0,456,648.0
42,0.6222910216718266,0.5714285714285714,0.7142857142857143,0.39285714285714285,201.0,24.0,365,180.0,44.0,364,449.0
43,0.5189504373177842,0.38095238095238093,0.8786610878661087,0.4339622641509434,178.0,16.0,385,210.0,46.0,345,450.0
44,0.5486725663716814,0.5789473684210527,0.836,0.42727272727272725,186.0,22.0,377,209.0,47.0,360,464.0
45,0.5968992248062015,0.3787878787878788,0.9344262295081968,0.3858267716535433,231.0,25.0,453,285.0,49.0,432,590.0
46,0.5796703296703297,0.5483870967741935,0.8472727272727273,0.5447154471544715,211.0,34.0,426,233.0,67.0,398,545.0
