,Daily_absent_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,3.0
70,3.0
71,3.0
72,3.0
73,3.0
74,4.0
75,4.0
76,8.0
77,8.0
78,9.0
79,10.0
80,13.0
81,15.0
82,20.0
83,31.0
84,32.0
85,31.0
86,33.0
87,35.0
88,36.0
89,32.0
90,39.0
91,40.0
92,41.0
93,42.0
94,42.0
95,38.0
96,39.0
97,34.0
98,38.0
99,40.0
100,38.0
101,37.0
102,40.0
103,40.0
104,41.0
105,37.0
106,36.0
107,37.0
108,35.0
109,37.0
110,39.0
111,30.0
112,28.0
113,28.0
114,26.0
115,27.0
116,26.0
117,24.0
118,28.0
119,29.0
120,27.0
121,27.0
122,26.0
123,23.0
124,22.0
125,14.0
126,13.0
127,13.0
128,12.0
129,11.0
130,11.0
131,10.0
132,5.0
133,5.0
134,5.0
135,6.0
136,6.0
137,5.0
138,5.0
139,5.0
140,5.0
141,6.0
142,6.0
143,6.0
144,6.0
145,6.0
146,5.0
147,5.0
148,4.0
149,4.0
150,3.0
151,3.0
152,5.0
153,8.0
154,8.0
155,8.0
156,7.0
157,7.0
158,7.0
159,5.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,1.0
177,1.0
178,2.0
179,2.0
180,2.0
181,2.0
182,2.0
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,2.0
189,2.0
190,2.0
191,2.0
192,1.0
193,1.0
194,1.0
195,1.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,0.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,2.0
228,2.0
229,1.0
230,2.0
231,2.0
232,4.0
233,4.0
234,3.0
235,3.0
236,3.0
237,3.0
238,3.0
