,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,2.0
77,2.0
78,3.0
79,4.0
80,7.0
81,8.0
82,9.0
83,10.0
84,13.0
85,19.0
86,27.0
87,30.0
88,33.0
89,46.0
90,54.0
91,64.0
92,67.0
93,78.0
94,82.0
95,86.0
96,87.0
97,77.0
98,84.0
99,91.0
100,101.0
101,104.0
102,102.0
103,100.0
104,68.0
105,71.0
106,78.0
107,84.0
108,81.0
109,81.0
110,82.0
111,51.0
112,49.0
113,46.0
114,41.0
115,38.0
116,33.0
117,32.0
118,17.0
119,16.0
120,19.0
121,20.0
122,19.0
123,20.0
124,18.0
125,16.0
126,18.0
127,18.0
128,20.0
129,17.0
130,17.0
131,15.0
132,8.0
133,9.0
134,9.0
135,8.0
136,7.0
137,6.0
138,4.0
139,3.0
140,3.0
141,2.0
142,2.0
143,3.0
144,3.0
145,3.0
146,2.0
147,4.0
148,7.0
149,9.0
150,9.0
151,9.0
152,12.0
153,15.0
154,17.0
155,19.0
156,20.0
157,24.0
158,25.0
159,28.0
160,25.0
161,30.0
162,32.0
163,33.0
164,33.0
165,40.0
166,44.0
167,37.0
168,38.0
169,40.0
170,44.0
171,48.0
172,47.0
173,41.0
174,26.0
175,25.0
176,24.0
177,23.0
178,23.0
179,21.0
180,16.0
181,8.0
182,9.0
183,9.0
184,9.0
185,7.0
186,9.0
187,8.0
188,6.0
189,6.0
190,6.0
191,9.0
192,11.0
193,10.0
194,9.0
195,9.0
196,8.0
197,11.0
198,10.0
199,10.0
200,10.0
201,11.0
202,9.0
203,11.0
204,10.0
205,10.0
206,10.0
207,10.0
208,11.0
209,7.0
210,7.0
211,7.0
212,6.0
213,6.0
214,5.0
215,5.0
216,3.0
217,4.0
218,4.0
219,3.0
220,3.0
221,3.0
222,3.0
223,3.0
224,3.0
225,4.0
226,4.0
227,3.0
228,3.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,0.0
238,0.0
