,transmission_time,incubation_time,infection_time,disease_state
0,10416,,9936,State.ASYMPTOMATIC
1,10608,,10080,State.ASYMPTOMATIC
2,10777,567,10416,State.EXPOSED
3,10938,,10656,State.ASYMPTOMATIC
4,11000,,10608,State.MILD
5,11081,624,10777,State.EXPOSED
6,11122,379,10656,State.EXPOSED
7,11370,335,10777,State.EXPOSED
8,11409,,11088,State.ASYMPTOMATIC
9,11472,,11232,State.ASYMPTOMATIC
10,11584,589,11472,State.EXPOSED
11,11601,466,11584,State.EXPOSED
12,11658,352,11088,State.EXPOSED
13,11772,,11232,State.ASYMPTOMATIC
14,11874,193,11584,State.EXPOSED
15,11898,925,11520,State.EXPOSED
16,12024,0,11768,State.SEVERE
17,12072,0,11534,State.MILD
18,12120,,11952,State.ASYMPTOMATIC
19,12225,308,11898,State.EXPOSED
20,12252,532,12024,State.EXPOSED
21,12377,349,11772,State.EXPOSED
22,12378,,12072,State.ASYMPTOMATIC
23,12384,400,12024,State.EXPOSED
24,12384,0,11898,State.MILD
25,12426,595,12120,State.EXPOSED
26,12459,1320,11874,State.EXPOSED
27,12472,0,12012,State.MILD
28,12648,373,12120,State.EXPOSED
29,12912,0,12355,State.MILD
30,12924,372,12672,State.EXPOSED
31,12930,269,12426,State.EXPOSED
32,12988,0,12533,State.MILD
33,13009,180,12528,State.EXPOSED
34,13073,268,12377,State.EXPOSED
35,13160,0,12719,State.MILD
36,13204,541,12930,State.EXPOSED
37,13218,,12924,State.ASYMPTOMATIC
38,13257,0,12785,State.SEVERE
39,13385,,12924,State.ASYMPTOMATIC
40,13494,510,13248,State.EXPOSED
41,13824,955,13248,State.EXPOSED
42,13908,950,13536,State.EXPOSED
43,13914,944,13536,State.EXPOSED
44,13944,120,13536,State.EXPOSED
45,14364,217,13968,State.EXPOSED
46,14592,258,14256,State.EXPOSED
47,14868,248,14400,State.EXPOSED
48,15056,948,14688,State.EXPOSED
49,15066,938,14688,State.EXPOSED
50,15492,96,15120,State.EXPOSED
51,15578,598,15120,State.EXPOSED
52,15753,171,15492,State.EXPOSED
53,15754,664,15578,State.EXPOSED
54,15784,140,15492,State.EXPOSED
55,16048,1121,15696,State.EXPOSED
56,16074,1019,15754,State.EXPOSED
57,16153,169,15784,State.EXPOSED
58,16410,759,15696,State.EXPOSED
59,16780,,16153,State.ASYMPTOMATIC
60,16969,,16410,State.ASYMPTOMATIC
61,17081,28,16704,State.EXPOSED
62,17225,521,17081,State.EXPOSED
63,17264,137,16969,State.EXPOSED
64,19113,102,18864,State.EXPOSED
65,30222,898,30096,State.EXPOSED
66,30601,519,30096,State.EXPOSED
67,30610,510,30096,State.EXPOSED
68,32568,771,32256,State.EXPOSED
69,32705,634,32256,State.EXPOSED
70,33760,552,33552,State.EXPOSED
