,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,1.0
67,1.0
68,3.0
69,7.0
70,8.0
71,9.0
72,10.0
73,14.0
74,14.0
75,17.0
76,20.0
77,21.0
78,24.0
79,30.0
80,37.0
81,41.0
82,46.0
83,46.0
84,50.0
85,55.0
86,59.0
87,62.0
88,71.0
89,69.0
90,68.0
91,66.0
92,65.0
93,66.0
94,64.0
95,64.0
96,66.0
97,62.0
98,72.0
99,75.0
100,74.0
101,71.0
102,65.0
103,72.0
104,74.0
105,78.0
106,73.0
107,62.0
108,58.0
109,56.0
110,53.0
111,49.0
112,46.0
113,43.0
114,40.0
115,36.0
116,36.0
117,34.0
118,35.0
119,29.0
120,29.0
121,26.0
122,24.0
123,16.0
124,14.0
125,13.0
126,13.0
127,13.0
128,13.0
129,11.0
130,11.0
131,8.0
132,7.0
133,7.0
134,7.0
135,3.0
136,3.0
137,4.0
138,5.0
139,7.0
140,6.0
141,4.0
142,5.0
143,8.0
144,9.0
145,9.0
146,10.0
147,12.0
148,12.0
149,15.0
150,17.0
151,17.0
152,15.0
153,14.0
154,13.0
155,14.0
156,14.0
157,13.0
158,12.0
159,12.0
160,8.0
161,8.0
162,6.0
163,3.0
164,2.0
165,3.0
166,2.0
167,2.0
168,2.0
169,2.0
170,2.0
171,2.0
172,2.0
173,2.0
174,2.0
175,1.0
176,1.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,1.0
202,1.0
203,2.0
204,2.0
205,4.0
206,4.0
207,6.0
208,6.0
209,6.0
210,7.0
211,8.0
212,10.0
213,10.0
214,11.0
215,9.0
216,9.0
217,9.0
218,13.0
219,15.0
220,14.0
221,15.0
222,15.0
223,14.0
224,14.0
225,13.0
226,13.0
227,13.0
228,13.0
229,13.0
230,12.0
231,13.0
232,8.0
233,7.0
234,6.0
235,4.0
236,3.0
237,3.0
238,3.0
