,Daily_infected_hcw
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,1.0
74,3.0
75,5.0
76,6.0
77,7.0
78,12.0
79,15.0
80,21.0
81,25.0
82,32.0
83,39.0
84,46.0
85,57.0
86,61.0
87,65.0
88,66.0
89,71.0
90,74.0
91,79.0
92,86.0
93,82.0
94,82.0
95,76.0
96,71.0
97,73.0
98,66.0
99,68.0
100,69.0
101,73.0
102,70.0
103,68.0
104,65.0
105,61.0
106,56.0
107,55.0
108,53.0
109,54.0
110,49.0
111,46.0
112,51.0
113,52.0
114,44.0
115,42.0
116,35.0
117,34.0
118,32.0
119,32.0
120,30.0
121,28.0
122,23.0
123,18.0
124,16.0
125,12.0
126,10.0
127,6.0
128,6.0
129,4.0
130,3.0
131,6.0
132,6.0
133,7.0
134,7.0
135,7.0
136,8.0
137,8.0
138,7.0
139,7.0
140,8.0
141,11.0
142,15.0
143,18.0
144,18.0
145,15.0
146,20.0
147,22.0
148,21.0
149,22.0
150,21.0
151,19.0
152,19.0
153,20.0
154,18.0
155,15.0
156,14.0
157,11.0
158,8.0
159,7.0
160,5.0
161,3.0
162,2.0
163,2.0
164,2.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,1.0
209,1.0
210,2.0
211,3.0
212,3.0
213,6.0
214,6.0
215,6.0
216,6.0
217,6.0
218,5.0
219,7.0
220,8.0
221,8.0
222,9.0
223,10.0
224,12.0
225,10.0
226,9.0
227,8.0
228,8.0
229,8.0
230,8.0
231,8.0
232,7.0
233,7.0
234,5.0
235,3.0
236,2.0
237,1.0
238,0.0
