,Total_transmission,P-N_count,P-HC_count,N-P_count,N-HC_count,N-N_count,HC-P_count,HC-N_count,HC-HC_count,HCW_community_trans_count,Total_trans_non_covid_wards,Total_trans_covid_wards,Asympt_patient_admission_count,Exposed_patient_admission_count,Total_patients_admitted,Num_susceptible_patients,num_replacement_hcw,trans_counts_from_pre_symptomatic,trans_counts_from_symptomatic,trans_counts_from_assymptomatic,Trans_count_patients,P-N,P-HC,N-P,N-HC,N-N,HC-P,HC-N,HC-HC
0,473.0,152.0,48.0,176.0,14.0,18.0,59.0,5.0,1.0,131.0,457.0,16.0,1.0,5.0,9802.0,9638.0,248.0,404.0,13.0,56.0,235.0,32.13530655391121,10.14799154334038,37.2093023255814,2.959830866807611,3.8054968287526427,12.473572938689218,1.0570824524312896,0.21141649048625794
1,450.0,144.0,51.0,151.0,9.0,17.0,66.0,10.0,2.0,122.0,424.0,26.0,0.0,2.0,9811.0,9651.0,235.0,367.0,23.0,60.0,217.0,32.0,11.333333333333334,33.55555555555556,2.0,3.7777777777777777,14.666666666666666,2.2222222222222223,0.4444444444444444
2,607.0,190.0,74.0,219.0,10.0,24.0,75.0,12.0,3.0,120.0,577.0,30.0,0.0,4.0,9917.0,9755.0,279.0,509.0,21.0,77.0,294.0,31.30148270181219,12.191103789126853,36.07907742998353,1.6474464579901154,3.9538714991762767,12.355848434925864,1.9769357495881383,0.4942339373970346
3,530.0,172.0,56.0,202.0,10.0,26.0,56.0,7.0,1.0,112.0,515.0,15.0,0.0,4.0,9967.0,9805.0,264.0,453.0,11.0,66.0,258.0,32.45283018867924,10.566037735849056,38.113207547169814,1.8867924528301887,4.90566037735849,10.566037735849056,1.320754716981132,0.18867924528301888
4,401.0,129.0,47.0,150.0,10.0,16.0,45.0,3.0,1.0,107.0,381.0,20.0,0.0,4.0,9851.0,9689.0,211.0,329.0,14.0,58.0,195.0,32.16957605985037,11.72069825436409,37.406483790523694,2.493765586034913,3.9900249376558605,11.221945137157107,0.7481296758104738,0.24937655860349128
5,323.0,104.0,37.0,111.0,5.0,8.0,50.0,5.0,3.0,114.0,310.0,13.0,0.0,2.0,9830.0,9670.0,181.0,261.0,12.0,50.0,161.0,32.19814241486068,11.455108359133128,34.36532507739938,1.5479876160990713,2.476780185758514,15.479876160990711,1.5479876160990713,0.9287925696594427
6,400.0,129.0,42.0,158.0,6.0,19.0,42.0,3.0,1.0,110.0,373.0,27.0,1.0,1.0,9821.0,9661.0,217.0,338.0,22.0,40.0,200.0,32.25,10.5,39.5,1.5,4.75,10.5,0.75,0.25
7,450.0,138.0,46.0,149.0,16.0,25.0,61.0,12.0,3.0,110.0,409.0,41.0,0.0,4.0,10033.0,9871.0,225.0,349.0,29.0,72.0,210.0,30.666666666666668,10.222222222222221,33.111111111111114,3.5555555555555554,5.555555555555555,13.555555555555555,2.6666666666666665,0.6666666666666666
8,523.0,166.0,66.0,190.0,9.0,15.0,70.0,6.0,1.0,125.0,503.0,20.0,1.0,1.0,10035.0,9875.0,262.0,445.0,15.0,63.0,260.0,31.739961759082217,12.619502868068833,36.32887189292543,1.7208413001912046,2.8680688336520075,13.38432122370937,1.147227533460803,0.19120458891013384
9,473.0,144.0,53.0,174.0,10.0,24.0,46.0,21.0,1.0,112.0,442.0,31.0,0.0,1.0,10077.0,9918.0,245.0,382.0,16.0,75.0,220.0,30.443974630021142,11.20507399577167,36.78646934460888,2.1141649048625792,5.07399577167019,9.725158562367865,4.439746300211416,0.21141649048625794
